Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 

   	 S1	 S2
4.6250000000000e+000	     -0.01540982	      0.02481784
4.6875000000000e+000	     -0.01279433	     -0.01548887
4.7500000000000e+000	     -0.01075573	     0.004740574
4.8125000000000e+000	    -0.008279749	        0.010102
4.8750000000000e+000	    -0.004490755	      -0.0216699
4.9375000000000e+000	    -0.005621037	     -0.02632636
5.0000000000000e+000	    -0.003072328	      -0.0251674
5.0625000000000e+000	    -0.006341113	     0.007790385
5.1250000000000e+000	    -0.002726111	     0.008117761
5.1875000000000e+000	     0.003293697	      0.02265255
5.2500000000000e+000	     0.004127566	    -0.002485959
5.3125000000000e+000	      0.01127988	     0.007035892
5.3750000000000e+000	     0.005211438	     0.003306644
5.4375000000000e+000	   -0.0003824616	     -0.03094697
5.5000000000000e+000	     0.003562891	     -0.01639328
5.5625000000000e+000	    -0.003778642	       -0.015296
5.6250000000000e+000	     0.006149583	     -0.04821264
5.6875000000000e+000	     0.006357234	      0.01400236
5.7500000000000e+000	     0.007703473	      0.01106713
5.8125000000000e+000	     0.008018159	    -0.001821182
5.8750000000000e+000	      0.01102809	       0.0152081
5.9375000000000e+000	     0.007587602	    -0.003908418
6.0000000000000e+000	      0.01067656	     0.008450394
6.0625000000000e+000	      0.01575454	     0.008800557
6.1250000000000e+000	     0.008568799	     0.006704852
6.1875000000000e+000	      0.01200629	      0.01777999
6.2500000000000e+000	     0.004288412	     0.004570172
6.3125000000000e+000	     0.007039465	       0.0415488
6.3750000000000e+000	     0.005860966	     -0.01822956
6.4375000000000e+000	     0.009144299	     0.006111699
6.5000000000000e+000	      0.01224532	    -0.009124598
6.5625000000000e+000	     0.009515911	     -0.03494005
6.6250000000000e+000	     0.007700276	    -0.008139455
6.6875000000000e+000	     0.008126954	      0.01845719
6.7500000000000e+000	     0.009953437	    -0.005819174
6.8125000000000e+000	      0.01236929	      0.04765547
6.8750000000000e+000	      0.01631698	      0.02006456
6.9375000000000e+000	       0.0138526	     0.008709572
7.0000000000000e+000	       0.0100088	    -0.002995733
7.0625000000000e+000	       0.0125587	     0.003149584
7.1250000000000e+000	     0.008819667	      0.05730478
7.1875000000000e+000	      0.01082166	     -0.01212749
7.2500000000000e+000	      0.01156265	     -0.04452441
7.3125000000000e+000	       0.0151756	     -0.02497009
7.3750000000000e+000	      0.01841988	     0.008599583
7.4375000000000e+000	      0.01478835	   -0.0005552163
7.5000000000000e+000	      0.01343505	     -0.01551037
7.5625000000000e+000	      0.01253833	     0.006814715
7.6250000000000e+000	      0.01192476	    -0.007469716
7.6875000000000e+000	      0.01225909	    -0.006907382
7.7500000000000e+000	      0.01855282	     0.001062686
7.8125000000000e+000	      0.01734026	      0.01742768
7.8750000000000e+000	       0.0119572	     0.005423537
7.9375000000000e+000	      0.01104044	     -0.02651055
8.0000000000000e+000	      0.01266941	     -0.01069463
8.0625000000000e+000	      0.00831733	      0.01783963
8.1250000000000e+000	      0.01200364	    -0.001670545
8.1875000000000e+000	      0.01503323	     0.001960845
8.2500000000000e+000	      0.01325055	      0.01966886
8.3125000000000e+000	      0.01485771	    -0.005512621
8.3750000000000e+000	      0.01176732	    -0.007352177
8.4375000000000e+000	      0.01341622	   -0.0009090311
8.5000000000000e+000	      0.01152587	      0.03678047
8.5625000000000e+000	      0.01009993	    -0.005607537
8.6250000000000e+000	      0.01385414	     -0.01993214
8.6875000000000e+000	       0.0107173	    0.0006162615
8.7500000000000e+000	      0.01645723	       0.0325386
8.8125000000000e+000	      0.01177243	    -0.002953635
8.8750000000000e+000	      0.01297281	     0.005510993
8.9375000000000e+000	      0.01428698	      0.02051521
9.0000000000000e+000	      0.01190134	    -0.002605508
9.0625000000000e+000	     0.007601414	     0.001497636
9.1250000000000e+000	     0.008325811	    -0.006629873
9.1875000000000e+000	      0.01211255	     -0.01271961
9.2500000000000e+000	     0.004452954	      0.00944455
9.3125000000000e+000	      0.01191022	   -0.0001922677
9.3750000000000e+000	      0.01447899	     -0.01774032
9.4375000000000e+000	      0.01290723	     -0.01827276
9.5000000000000e+000	      0.01101023	       0.0140989
9.5625000000000e+000	     0.008914841	     0.004973155
9.6250000000000e+000	     0.005161572	     -0.02238404
9.6875000000000e+000	     0.001142804	     0.004712049
9.7500000000000e+000	      0.00949013	    -0.002025002
9.8125000000000e+000	     0.006045122	     0.001347817
9.8750000000000e+000	     0.008296694	     0.002774775
9.9375000000000e+000	     0.006319462	     0.006744674
1.0000000000000e+001	     0.001265861	      0.01421523
1.0062500000000e+001	     0.002613822	    -0.006451908
1.0125000000000e+001	     0.002158808	      0.01595016
1.0187500000000e+001	     0.004280844	     0.009436557
1.0250000000000e+001	     0.002656295	      0.02144096
1.0312500000000e+001	     0.006673469	    -0.007973673
1.0375000000000e+001	     0.001059182	     -0.01231454
1.0437500000000e+001	     0.001520675	      0.00461836
1.0500000000000e+001	     0.002059984	     0.001048912
1.0562500000000e+001	    -0.003155128	      0.01390895
1.0625000000000e+001	     0.001668414	     -0.01537339
1.0687500000000e+001	   -0.0003743945	      0.00046734
1.0750000000000e+001	    0.0006584786	      0.01115447
1.0812500000000e+001	    -0.003960721	    -0.002502578
1.0875000000000e+001	    -0.002627534	   -0.0004540146
1.0937500000000e+001	    -0.005498735	     0.003081008
1.1000000000000e+001	    -0.004406641	    -0.006693933
1.1062500000000e+001	    0.0009748647	      0.01708747
1.1125000000000e+001	    -0.003614833	     0.008018313
1.1187500000000e+001	    -0.001330096	      0.01554996
1.1250000000000e+001	    -0.004809577	     0.006401406
1.1312500000000e+001	    -0.005924444	    -0.002532631
1.1375000000000e+001	    -0.006063955	      0.02406161
1.1437500000000e+001	    -0.007452957	      0.01061418
1.1500000000000e+001	    -0.006434261	    -0.004834439
1.1562500000000e+001	       -0.011312	     0.002201832
1.1625000000000e+001	     -0.00946876	    -0.001456648
1.1687500000000e+001	     -0.01174723	    -0.003605591
1.1750000000000e+001	    -0.009430232	     0.002437379
1.1812500000000e+001	     -0.00733267	    -0.007391801
1.1875000000000e+001	    -0.005590852	     0.002442307
1.1937500000000e+001	    -0.006396343	     0.006868199
1.2000000000000e+001	    -0.006516487	      0.01796478
1.2062500000000e+001	    -0.008839301	      0.01058321
1.2125000000000e+001	     -0.01172451	     0.004255266
1.2187500000000e+001	     -0.01214416	     0.008363131
1.2250000000000e+001	    -0.009270238	     0.005095613
1.2312500000000e+001	    -0.006683932	     -0.00276264
1.2375000000000e+001	    -0.007913388	     0.007555573
1.2437500000000e+001	    -0.008266002	     0.006317627
1.2500000000000e+001	     -0.01042333	     -0.00993626
1.2562500000000e+001	     -0.01295669	     0.006845491
1.2625000000000e+001	     -0.01147344	     0.004497331
1.2687500000000e+001	    -0.009562789	      0.01841974
1.2750000000000e+001	    -0.008967911	    -0.008351736
1.2812500000000e+001	    -0.008777348	    0.0002746293
1.2875000000000e+001	    -0.008602866	      0.01217602
1.2937500000000e+001	     -0.01232087	   -0.0002890215
1.3000000000000e+001	     -0.01342026	    -0.002390905
1.3062500000000e+001	     -0.01501176	    -0.001972203
1.3125000000000e+001	     -0.01306113	     0.006193476
1.3187500000000e+001	    -0.009992898	     -0.01021494
1.3250000000000e+001	    -0.009514843	    0.0004638489
1.3312500000000e+001	    -0.009359127	     -0.01249682
1.3375000000000e+001	    -0.009112797	     0.009299299
1.3437500000000e+001	    -0.009545718	     0.007599335
1.3500000000000e+001	     -0.01013578	     -0.01224734
1.3562500000000e+001	    -0.009155783	      0.02920914
1.3625000000000e+001	    -0.007944381	      0.01282519
1.3687500000000e+001	    -0.007322934	    -0.001921747
1.3750000000000e+001	    -0.008777467	     -0.01614558
1.3812500000000e+001	    -0.006707117	     -0.01601747
1.3875000000000e+001	    -0.009013962	     0.004541592
1.3937500000000e+001	     -0.00987629	      0.02443199
1.4000000000000e+001	      -0.0083443	    -0.002400839
1.4062500000000e+001	    -0.008095773	    0.0005715287
1.4125000000000e+001	      -0.0074489	     -0.00506228
1.4187500000000e+001	    -0.008068768	    -0.004249911
1.4250000000000e+001	     -0.00631354	   -0.0006653499
1.4312500000000e+001	    -0.006423987	    -0.002950731
1.4375000000000e+001	    -0.007721165	    -0.003597609
1.4437500000000e+001	    -0.008078516	    0.0007551936
1.4500000000000e+001	    -0.008673489	     -0.01673283
1.4562500000000e+001	    -0.008772051	    -0.001230778
1.4625000000000e+001	    -0.007416415	     -0.01315958
1.4687500000000e+001	    -0.007975509	   -0.0007242959
1.4750000000000e+001	    -0.004404792	     0.005345443
1.4812500000000e+001	    -0.003447553	     0.009057483
1.4875000000000e+001	    -0.004074795	     0.008593932
1.4937500000000e+001	    -0.003495862	     0.008358053
1.5000000000000e+001	     -0.00277601	     -0.01120745
1.5062500000000e+001	    -0.003762198	    -0.005223724
1.5125000000000e+001	    -0.004025099	     0.001419208
1.5187500000000e+001	    -0.001914617	    -0.007663214
1.5250000000000e+001	    0.0002803148	    -0.007261427
1.5312500000000e+001	    -0.001573457	      -0.0165052
1.5375000000000e+001	    0.0001891642	     0.009577475
1.5437500000000e+001	    -0.001274474	       0.0141231
1.5500000000000e+001	    -0.001617559	    -0.009238558
1.5562500000000e+001	    -0.001977886	    0.0009337029
1.5625000000000e+001	    0.0002934777	    0.0004618125
1.5687500000000e+001	   -0.0002348612	   -0.0003686156
1.5750000000000e+001	    0.0007371071	      0.00524953
1.5812500000000e+001	     0.002324163	      0.01455227
1.5875000000000e+001	     0.001960672	     0.007027548
1.5937500000000e+001	     0.004092332	     -0.01270111
1.6000000000000e+001	     0.002015048	     -0.01095374
1.6062500000000e+001	     0.002248032	     -0.00972428
1.6125000000000e+001	     0.003393081	    -0.006198892
1.6187500000000e+001	    0.0003600927	     0.001628699
1.6250000000000e+001	    0.0009811902	    -0.005864388
1.6312500000000e+001	    0.0009354718	    -0.009126751
1.6375000000000e+001	     0.001633372	    -0.007148297
1.6437500000000e+001	     0.001429283	    -0.001216904
1.6500000000000e+001	     0.005218782	    -0.008119681
1.6562500000000e+001	     0.005603659	      0.00358837
1.6625000000000e+001	      0.00656961	    -0.001214607
1.6687500000000e+001	     0.006816697	      0.01790147
1.6750000000000e+001	     0.006006414	      0.00583506
1.6812500000000e+001	     0.007280907	      0.01127424
1.6875000000000e+001	     0.006235402	     0.002470603
1.6937500000000e+001	      0.00730264	      0.00223298
1.7000000000000e+001	     0.006080335	      0.01735239
1.7062500000000e+001	     0.005766092	     0.008223275
1.7125000000000e+001	      0.00763598	    -0.006081065
1.7187500000000e+001	     0.006501705	     -0.01883834
1.7250000000000e+001	     0.008016147	    -0.001446046
1.7312500000000e+001	     0.006987529	    -0.009454322
1.7375000000000e+001	     0.006278578	     -0.01684713
1.7437500000000e+001	     0.006796416	    -0.003643165
1.7500000000000e+001	     0.004729838	    -0.001112482
1.7562500000000e+001	     0.005022986	      0.01370709
1.7625000000000e+001	      0.00674514	    -0.003398387
1.7687500000000e+001	     0.006268173	    0.0005549703
1.7750000000000e+001	     0.006608594	     0.001905086
1.7812500000000e+001	      0.00673372	      0.01109663
1.7875000000000e+001	     0.007645991	    8.71706e-005
1.7937500000000e+001	     0.006213282	    -0.007518422
1.8000000000000e+001	     0.007276625	     0.004800108
1.8062500000000e+001	     0.007810952	    -0.007315088
1.8125000000000e+001	     0.009918041	    -0.004579331
1.8187500000000e+001	     0.008169532	    0.0007781109
1.8250000000000e+001	     0.008265235	     -0.01555307
1.8312500000000e+001	     0.007286229	     -0.01861016
1.8375000000000e+001	     0.006236583	    -0.009731877
1.8437500000000e+001	     0.006614642	      0.01258584
1.8500000000000e+001	     0.006761824	     0.006457906
1.8562500000000e+001	     0.008336082	     0.002504915
1.8625000000000e+001	     0.007907566	    -0.002518297
1.8687500000000e+001	     0.007147366	    -0.004012536
1.8750000000000e+001	     0.006579633	   -0.0008548048
1.8812500000000e+001	     0.004649297	    -0.006026867
1.8875000000000e+001	     0.004392526	    -0.001676825
1.8937500000000e+001	     0.004889872	      0.01172921
1.9000000000000e+001	     0.005299893	     0.008341115
1.9062500000000e+001	     0.005183809	      0.01095066
1.9125000000000e+001	     0.005602048	     -0.01070747
1.9187500000000e+001	     0.005121656	     0.004006473
1.9250000000000e+001	     0.005387921	      0.00217029
1.9312500000000e+001	     0.002786159	      0.01279891
1.9375000000000e+001	     0.003646635	    -0.008677887
1.9437500000000e+001	       0.0038409	    -0.003500306
1.9500000000000e+001	     0.002999459	  -5.392922e-005
1.9562500000000e+001	     0.002505972	       0.0148184
1.9625000000000e+001	     0.003285606	     0.003433911
1.9687500000000e+001	      0.00459923	    -0.005824324
1.9750000000000e+001	     0.003997845	     -0.00229784
1.9812500000000e+001	     0.004631579	    0.0003648242
1.9875000000000e+001	     0.005051522	    -0.001705128
1.9937500000000e+001	     0.003318605	      0.01958644
2.0000000000000e+001	     0.003030964	    -0.005840429
2.0062500000000e+001	     0.001731082	     -0.00553713
2.0125000000000e+001	     0.001576243	     -0.01359754
2.0187500000000e+001	    0.0007054037	     -0.01124828
2.0250000000000e+001	    0.0007522786	    -0.004994787
2.0312500000000e+001	   -0.0004565548	     0.000593815
2.0375000000000e+001	    -0.000455468	    -0.005937872
2.0437500000000e+001	   -0.0007686624	     0.004728722
2.0500000000000e+001	    -0.001270451	     0.003974454
2.0562500000000e+001	   5.093333e-005	     0.006388489
2.0625000000000e+001	   -0.0005087918	     0.004084904
2.0687500000000e+001	   -0.0002538036	    -0.007788816
2.0750000000000e+001	   -0.0006759949	    -0.002232814
2.0812500000000e+001	   -0.0009171728	     0.002831293
2.0875000000000e+001	    -0.001281555	    -0.002970713
2.0937500000000e+001	    -0.001720076	     0.005790049
2.1000000000000e+001	   -0.0006361855	     -0.00825339
2.1062500000000e+001	    -0.001446502	     0.004483837
2.1125000000000e+001	    -0.002425722	    -0.005614741
2.1187500000000e+001	    -0.001772195	     0.009002432
2.1250000000000e+001	    -0.001979794	      0.01449705
2.1312500000000e+001	    -0.003478931	     -0.00200523
2.1375000000000e+001	    -0.002541168	    -0.007083111
2.1437500000000e+001	    -0.003406851	    -0.002656047
2.1500000000000e+001	    -0.003990008	      -0.0104015
2.1562500000000e+001	    -0.003851168	    -0.006324567
2.1625000000000e+001	    -0.005960754	    -0.005406522
2.1687500000000e+001	     -0.00488157	    -0.005299485
2.1750000000000e+001	    -0.004112006	   -0.0007938799
2.1812500000000e+001	    -0.004771409	    -0.000190143
2.1875000000000e+001	    -0.003117284	    -0.001455584
2.1937500000000e+001	    -0.003285192	     0.004157071
2.2000000000000e+001	    -0.004720193	     -0.01146927
2.2062500000000e+001	    -0.005029291	     0.003666146
2.2125000000000e+001	    -0.005696774	     0.007161003
2.2187500000000e+001	    -0.005925743	     0.006916797
2.2250000000000e+001	    -0.006681224	     0.002049532
2.2312500000000e+001	    -0.006174624	     0.009050688
2.2375000000000e+001	    -0.006443605	      0.01729294
2.2437500000000e+001	    -0.006484662	     0.006963728
2.2500000000000e+001	    -0.005672092	    -0.004475185
2.2562500000000e+001	    -0.005108737	    -0.008380354
2.2625000000000e+001	    -0.005259007	   -0.0005895423
2.2687500000000e+001	    -0.004891712	     0.005196582
2.2750000000000e+001	    -0.004786034	      0.01616793
2.2812500000000e+001	    -0.006145219	     0.007538355
2.2875000000000e+001	    -0.005705932	    -0.005617655
2.2937500000000e+001	     -0.00711786	     0.009264149
2.3000000000000e+001	    -0.005337132	      0.01064107
2.3062500000000e+001	    -0.004371657	     0.008438822
2.3125000000000e+001	    -0.004561141	        0.010567
2.3187500000000e+001	    -0.003941924	    -0.002363334
2.3250000000000e+001	    -0.004145537	     -0.01074016
2.3312500000000e+001	    -0.005025795	    -0.001768946
2.3375000000000e+001	    -0.005600866	     0.003210889
2.3437500000000e+001	     -0.00542579	    -0.007275638
2.3500000000000e+001	    -0.004985714	      0.01671273
2.3562500000000e+001	    -0.005080063	      0.01839158
2.3625000000000e+001	    -0.005204258	     0.006859326
2.3687500000000e+001	    -0.004816953	      0.00713742
2.3750000000000e+001	    -0.004985844	      0.01603563
2.3812500000000e+001	    -0.005731055	    -0.003093542
2.3875000000000e+001	    -0.004158372	      0.01278608
2.3937500000000e+001	    -0.004445318	     -0.00314672
2.4000000000000e+001	    -0.004027815	    -0.005457462
2.4062500000000e+001	    -0.004170993	      0.01629083
2.4125000000000e+001	     -0.00455897	    0.0002684401
2.4187500000000e+001	     -0.00435575	    -0.006860071
2.4250000000000e+001	    -0.003441471	    -0.001668552
2.4312500000000e+001	    -0.002892154	    -0.005287454
2.4375000000000e+001	    -0.001961946	     -0.01257393
2.4437500000000e+001	    -0.002249785	     0.009170206
2.4500000000000e+001	    -0.002412954	    -0.006949006
2.4562500000000e+001	    -0.002447539	    -0.002415339
2.4625000000000e+001	    -0.002534972	     -0.01561473
2.4687500000000e+001	    -0.003371367	    -0.004368748
2.4750000000000e+001	    -0.002914608	    -0.008809171
2.4812500000000e+001	    -0.001876379	    -0.006788759
2.4875000000000e+001	    -0.001773694	    -0.007605828
2.4937500000000e+001	    -0.003048021	     -0.00182915
2.5000000000000e+001	    -0.002040094	      0.01569797
2.5062500000000e+001	     -0.00238779	     0.001534772
2.5125000000000e+001	    -0.002401087	     0.005517598
2.5187500000000e+001	      -0.0018423	     0.002595261
2.5250000000000e+001	    -0.001042504	     0.002957069
2.5312500000000e+001	   -0.0008274491	    0.0007335909
2.5375000000000e+001	   -0.0002420259	     0.001558295
2.5437500000000e+001	   -0.0009589618	   3.389432e-007
2.5500000000000e+001	    0.0005914767	    -0.006015644
2.5562500000000e+001	     0.000369946	     0.008959127
2.5625000000000e+001	      0.00045793	    -0.004435576
2.5687500000000e+001	   7.816637e-005	     0.001650271
2.5750000000000e+001	   -0.0005290818	     0.006781281
2.5812500000000e+001	  -6.810157e-005	     0.008547317
2.5875000000000e+001	    0.0002925494	      0.01321192
2.5937500000000e+001	     0.001620333	      0.01798308
2.6000000000000e+001	     0.002730683	     0.008911916
2.6062500000000e+001	     0.002273405	     0.000726443
2.6125000000000e+001	     0.002932577	    -0.001772847
2.6187500000000e+001	     0.002338237	    0.0007090659
2.6250000000000e+001	    0.0005887706	     0.000381029
2.6312500000000e+001	    0.0009844055	    -0.001485707
2.6375000000000e+001	     0.001510624	    0.0006238041
2.6437500000000e+001	     0.001688371	     0.008712106
2.6500000000000e+001	     0.002398259	      0.01133988
2.6562500000000e+001	     0.002501705	    -0.001262124
2.6625000000000e+001	     0.003602916	      -0.0149736
2.6687500000000e+001	     0.003025672	     -0.00814279
2.6750000000000e+001	     0.002955137	     -0.00583441
2.6812500000000e+001	     0.003992812	     0.001854708
2.6875000000000e+001	     0.003375353	      0.01072349
2.6937500000000e+001	       0.0030863	     0.003504621
2.7000000000000e+001	     0.002983881	     0.006078519
2.7062500000000e+001	     0.003097807	     0.001401092
2.7125000000000e+001	     0.003486197	     0.005741407
2.7187500000000e+001	     0.004247892	      0.00360079
2.7250000000000e+001	     0.004295137	      0.01009583
2.7312500000000e+001	     0.005295981	     0.006762342
2.7375000000000e+001	      0.00514592	     0.005439775
2.7437500000000e+001	     0.004246203	      0.01857631
2.7500000000000e+001	     0.004473876	    -0.001303814
2.7562500000000e+001	     0.004345004	    0.0004351854
2.7625000000000e+001	     0.005072466	     0.001146735
2.7687500000000e+001	     0.005306763	    -0.004889209
2.7750000000000e+001	      0.00502184	    -0.007170291
2.7812500000000e+001	     0.005094684	     -0.00139539
2.7875000000000e+001	     0.004526845	     0.007780302
2.7937500000000e+001	     0.004372444	      0.01215673
2.8000000000000e+001	     0.004577816	    -0.004759761
2.8062500000000e+001	     0.004000214	     0.002366459
2.8125000000000e+001	     0.004462207	     -0.01129644
2.8187500000000e+001	     0.004676101	     0.008489662
2.8250000000000e+001	     0.003848832	     0.001665256
2.8312500000000e+001	     0.004721862	    -0.003506425
2.8375000000000e+001	      0.00501088	     -0.01094206
2.8437500000000e+001	     0.005338302	     0.003490007
2.8500000000000e+001	     0.005485902	      0.00560272
2.8562500000000e+001	     0.005083169	      0.00128554
2.8625000000000e+001	     0.004803097	    -0.001465319
2.8687500000000e+001	     0.004113469	  -7.422315e-005
2.8750000000000e+001	     0.002920199	     0.004861578
2.8812500000000e+001	     0.003892157	     0.003868445
2.8875000000000e+001	     0.004036361	     0.009460172
2.8937500000000e+001	     0.003938556	    -0.003242504
2.9000000000000e+001	     0.003872279	    -0.004638192
2.9062500000000e+001	     0.003177053	     -0.00606707
2.9125000000000e+001	      0.00280623	    -0.006043766
2.9187500000000e+001	     0.002389874	     0.004846344
2.9250000000000e+001	       0.0029867	      0.02189136
2.9312500000000e+001	     0.003974531	     0.006215294
2.9375000000000e+001	     0.003922721	      0.01623565
2.9437500000000e+001	     0.004178231	   -0.0001609497
2.9500000000000e+001	     0.003796752	    -0.003055738
2.9562500000000e+001	     0.002669305	     0.008000223
2.9625000000000e+001	     0.002705907	      0.01475196
2.9687500000000e+001	     0.001920674	     0.005045103
2.9750000000000e+001	     0.001902944	      0.00158338
2.9812500000000e+001	      0.00186133	    -0.006119398
2.9875000000000e+001	     0.000997005	      0.00162923
2.9937500000000e+001	     0.001842718	    -0.006494375
3.0000000000000e+001	     0.001498811	    0.0002626285
3.0062500000000e+001	     0.001123971	     0.008461574
3.0125000000000e+001	     0.001504064	     0.006451508
3.0187500000000e+001	     0.001667832	    -0.001351587
3.0250000000000e+001	     0.001213457	     0.002443726
3.0312500000000e+001	    0.0006191588	      0.01018681
3.0375000000000e+001	     0.000531123	    -0.002032268
3.0437500000000e+001	    0.0004732239	    -0.007025281
3.0500000000000e+001	    0.0004897367	     -0.00195812
3.0562500000000e+001	    0.0003431607	     0.007416106
3.0625000000000e+001	    0.0004870479	     0.002815293
3.0687500000000e+001	    0.0004312154	     0.008757161
3.0750000000000e+001	   -0.0001808091	      0.01254953
3.0812500000000e+001	   -0.0009205877	   2.148468e-005
3.0875000000000e+001	   -0.0009855644	     0.007403854
3.0937500000000e+001	   -0.0007873634	     0.004956455
3.1000000000000e+001	    -0.001436573	     0.009027448
3.1062500000000e+001	    -0.001346277	    -0.006280536
3.1125000000000e+001	   -0.0009499094	     0.003729937
3.1187500000000e+001	    -0.001825736	     0.008540412
3.1250000000000e+001	    -0.001493895	     0.006438334
3.1312500000000e+001	   -0.0008712541	      0.01673843
3.1375000000000e+001	   -0.0009922166	    -0.009829203
3.1437500000000e+001	    -0.001276573	      0.01024938
3.1500000000000e+001	    -0.001613884	     0.009148298
3.1562500000000e+001	    -0.002165163	     0.006334518
3.1625000000000e+001	    -0.002757327	    -0.001399408
3.1687500000000e+001	    -0.003223734	     0.004189925
3.1750000000000e+001	    -0.002652917	   -0.0009179016
3.1812500000000e+001	     -0.00262792	    -0.002381666
3.1875000000000e+001	    -0.003174593	    -0.004816982
3.1937500000000e+001	    -0.003023719	     0.009671576
3.2000000000000e+001	    -0.003447767	     0.002042002
3.2062500000000e+001	    -0.004187935	     0.009789302
3.2125000000000e+001	     -0.00382976	     0.007056976
3.2187500000000e+001	    -0.003275051	     0.007560945
3.2250000000000e+001	      -0.0022489	     0.008939533
3.2312500000000e+001	    -0.002702941	     0.004390522
3.2375000000000e+001	    -0.003157632	      0.00153672
3.2437500000000e+001	    -0.003207869	     0.001102542
3.2500000000000e+001	    -0.004041558	    -0.007722179
3.2562500000000e+001	    -0.004414144	     -0.00387382
3.2625000000000e+001	    -0.003806786	      0.01192504
3.2687500000000e+001	     -0.00365343	     0.002952592
