Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 S1, 1	 S2, 2
Frequency	 Mag	Mag
   	EU	EU

Units:
Hz	N	m/s²
0.0000000000000e+000	       0.1446814	       0.4116547
6.2500000000000e-002	       0.1298601	      0.07619852
1.2500000000000e-001	       0.1844304	        0.123586
1.8750000000000e-001	       0.2301667	       0.1157377
2.5000000000000e-001	       0.2111173	      0.02771572
3.1250000000000e-001	       0.1957356	      0.03931081
3.7500000000000e-001	       0.1839525	        0.118139
4.3750000000000e-001	        0.145921	      0.02060154
5.0000000000000e-001	       0.1572215	      0.02898212
5.6250000000000e-001	       0.1572501	      0.07205883
6.2500000000000e-001	       0.1726316	      0.02389295
6.8750000000000e-001	       0.1954753	        0.137731
7.5000000000000e-001	       0.1660938	      0.06732747
8.1250000000000e-001	       0.1671476	       0.1471572
8.7500000000000e-001	       0.1544752	       0.1468391
9.3750000000000e-001	       0.1717044	       0.1107964
1.0000000000000e+000	       0.1148537	      0.06813477
1.0625000000000e+000	      0.09552389	      0.03139934
1.1250000000000e+000	      0.09253833	       0.1217138
1.1875000000000e+000	       0.1103102	      0.07304278
1.2500000000000e+000	         0.10165	      0.02129181
1.3125000000000e+000	       0.1140933	      0.05545594
1.3750000000000e+000	       0.1203198	      0.01977995
1.4375000000000e+000	       0.1160702	       0.1094622
1.5000000000000e+000	       0.1366073	      0.09984376
1.5625000000000e+000	       0.1534142	       0.1161792
1.6250000000000e+000	       0.1290637	      0.03295073
1.6875000000000e+000	       0.1239684	      0.04468148
1.7500000000000e+000	       0.1119684	      0.04141371
1.8125000000000e+000	       0.1019896	      0.02887122
1.8750000000000e+000	      0.08823533	      0.01551984
1.9375000000000e+000	       0.0941731	      0.01154715
2.0000000000000e+000	      0.09428891	      0.02973955
2.0625000000000e+000	       0.1024792	      0.06192823
2.1250000000000e+000	      0.09622464	      0.05385091
2.1875000000000e+000	       0.0954387	      0.04506094
2.2500000000000e+000	      0.08790637	       0.0794968
2.3125000000000e+000	      0.07222895	      0.01195155
2.3750000000000e+000	      0.07342481	      0.03626245
2.4375000000000e+000	      0.08225438	      0.02940212
2.5000000000000e+000	        0.095291	      0.09266932
2.5625000000000e+000	      0.09588534	      0.05689071
2.6250000000000e+000	      0.09275749	      0.06423711
2.6875000000000e+000	      0.08269619	      0.03509937
2.7500000000000e+000	      0.07007768	      0.01309368
2.8125000000000e+000	      0.06700684	      0.06129913
2.8750000000000e+000	      0.07012137	      0.03604062
2.9375000000000e+000	      0.07521628	      0.02811873
3.0000000000000e+000	       0.0835827	      0.04760309
3.0625000000000e+000	      0.07612438	      0.04389396
3.1250000000000e+000	      0.06720503	       0.0474599
3.1875000000000e+000	      0.06869937	      0.02660901
3.2500000000000e+000	      0.04198505	      0.03313497
3.3125000000000e+000	       0.0456951	       0.0544088
3.3750000000000e+000	      0.05201815	     0.004471823
3.4375000000000e+000	      0.05012655	      0.04517657
3.5000000000000e+000	      0.05099822	      0.06476483
3.5625000000000e+000	      0.04916836	      0.04555451
3.6250000000000e+000	      0.04049956	      0.03105105
3.6875000000000e+000	      0.04907463	        0.037939
3.7500000000000e+000	      0.04959533	      0.03262314
3.8125000000000e+000	      0.05501039	      0.02559006
3.8750000000000e+000	        0.054799	      0.03302448
3.9375000000000e+000	      0.04383923	      0.01692905
4.0000000000000e+000	      0.02724887	      0.04377984
4.0625000000000e+000	      0.03118978	      0.04733403
4.1250000000000e+000	      0.03466375	      0.04327083
4.1875000000000e+000	      0.03247454	      0.03023746
4.2500000000000e+000	       0.0299319	      0.03994462
4.3125000000000e+000	      0.02877605	      0.03468706
4.3750000000000e+000	      0.02311647	      0.01697663
4.4375000000000e+000	      0.01764113	      0.03094193
4.5000000000000e+000	       0.0178516	      0.03116726
4.5625000000000e+000	      0.01555857	      0.03439363
4.6250000000000e+000	      0.01828624	      0.02834877
4.6875000000000e+000	      0.01798107	      0.01682043
4.7500000000000e+000	      0.02673586	     0.007781945
4.8125000000000e+000	      0.02479028	      0.01187189
4.8750000000000e+000	      0.02434414	      0.02780867
4.9375000000000e+000	      0.02505135	      0.02903498
5.0000000000000e+000	      0.02290761	      0.02639992
5.0625000000000e+000	      0.02318741	      0.02295452
5.1250000000000e+000	      0.01900066	      0.01392888
5.1875000000000e+000	      0.01314503	        0.022689
5.2500000000000e+000	      0.01097828	     0.002738425
5.3125000000000e+000	      0.01395212	     0.007071863
