Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 G1, 1	 G2, 2
Frequency	 Mag	Mag
   	EU	EU

Units:
Hz	N	m/s²
0.0000000000000e+000	       0.1259874	       0.4115519
6.2500000000000e-002	      0.04290972	       0.3595352
1.2500000000000e-001	      0.01965678	       0.2856813
1.8750000000000e-001	      0.01492375	       0.2280435
2.5000000000000e-001	     0.009711726	       0.2005029
3.1250000000000e-001	     0.009392509	       0.1327071
3.7500000000000e-001	     0.006767217	        0.077103
4.3750000000000e-001	     0.005946994	      0.06906059
5.0000000000000e-001	      0.00286889	       0.1570934
5.6250000000000e-001	     0.001958673	       0.1155171
6.2500000000000e-001	       0.0016012	       0.1458228
6.8750000000000e-001	     0.001784853	       0.1643655
7.5000000000000e-001	     0.003945128	       0.1601339
8.1250000000000e-001	     0.004671704	      0.08235598
8.7500000000000e-001	     0.005112438	       0.1271376
9.3750000000000e-001	     0.005737186	      0.06322638
1.0000000000000e+000	     0.004526432	       0.1501256
1.0625000000000e+000	     0.004436058	      0.05063309
1.1250000000000e+000	     0.003697459	      0.06012593
1.1875000000000e+000	     0.003471897	      0.01642549
1.2500000000000e+000	     0.003224876	      0.05637934
1.3125000000000e+000	     0.005001521	       0.1587679
1.3750000000000e+000	     0.004609709	       0.1501207
1.4375000000000e+000	     0.004169936	      0.08883499
1.5000000000000e+000	     0.003844099	       0.1155451
1.5625000000000e+000	     0.003939985	       0.1220689
1.6250000000000e+000	     0.003013069	       0.1139311
1.6875000000000e+000	     0.003542177	      0.07429183
1.7500000000000e+000	     0.003397711	       0.1545835
1.8125000000000e+000	      0.00427602	       0.1977025
1.8750000000000e+000	     0.004476062	       0.1516039
1.9375000000000e+000	     0.004332953	       0.1476982
2.0000000000000e+000	     0.004473282	       0.1553027
2.0625000000000e+000	     0.004143806	      0.05917354
2.1250000000000e+000	     0.004213946	      0.06631557
2.1875000000000e+000	     0.003158961	       0.1552148
2.2500000000000e+000	      0.00424289	      0.05596071
2.3125000000000e+000	     0.005697923	       0.1147394
2.3750000000000e+000	     0.005087285	      0.08482605
2.4375000000000e+000	     0.003419993	       0.1228874
2.5000000000000e+000	     0.004761767	       0.1412533
2.5625000000000e+000	     0.005173529	       0.1486374
2.6250000000000e+000	     0.003963965	      0.07510494
2.6875000000000e+000	     0.002929141	        0.166951
2.7500000000000e+000	     0.004023511	      0.06891651
2.8125000000000e+000	     0.004885486	       0.1416708
2.8750000000000e+000	     0.004139993	      0.09308106
2.9375000000000e+000	     0.003938249	      0.07186825
3.0000000000000e+000	     0.004411788	        0.124208
3.0625000000000e+000	     0.004289954	        0.151537
3.1250000000000e+000	     0.004306204	      0.08940671
3.1875000000000e+000	     0.004680171	      0.09985495
3.2500000000000e+000	     0.004186689	       0.0671844
3.3125000000000e+000	     0.004924088	       0.1070994
3.3750000000000e+000	     0.004582878	       0.1053008
3.4375000000000e+000	     0.005243586	       0.0804318
3.5000000000000e+000	     0.004499267	      0.05154598
3.5625000000000e+000	     0.004777011	      0.07881349
3.6250000000000e+000	     0.005212521	       0.0514901
3.6875000000000e+000	     0.006057926	      0.06962113
3.7500000000000e+000	      0.00558971	      0.05777423
3.8125000000000e+000	     0.004977829	       0.1097907
3.8750000000000e+000	     0.004350327	       0.1038416
3.9375000000000e+000	      0.00480038	       0.1422501
4.0000000000000e+000	     0.004214041	        0.132424
4.0625000000000e+000	     0.004697215	      0.08650401
4.1250000000000e+000	     0.004451229	       0.1075278
4.1875000000000e+000	     0.004410589	       0.1027494
4.2500000000000e+000	     0.004904564	      0.09391859
4.3125000000000e+000	     0.004882453	       0.1615144
4.3750000000000e+000	     0.005016337	      0.06722368
4.4375000000000e+000	     0.004499399	      0.09929546
4.5000000000000e+000	     0.004289936	      0.09423184
4.5625000000000e+000	     0.004717735	      0.07551348
4.6250000000000e+000	      0.00475795	      0.08271986
4.6875000000000e+000	     0.004530501	      0.09742309
4.7500000000000e+000	     0.005207717	       0.1132466
4.8125000000000e+000	     0.005342087	       0.1106109
4.8750000000000e+000	     0.005188352	      0.04606986
4.9375000000000e+000	     0.004828529	      0.08880276
5.0000000000000e+000	     0.004837733	       0.1071238
5.0625000000000e+000	     0.004912323	      0.09318124
5.1250000000000e+000	     0.004327936	      0.04730363
5.1875000000000e+000	     0.004377612	       0.1469616
5.2500000000000e+000	     0.004753556	      0.06290741
5.3125000000000e+000	     0.004835715	      0.04550955
