Data written for 4 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I2	 	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 	Accelerometer	 	Accelerometer	 

   	 S1		 S2		 H1, 2		 H1, 2	
Frequency	 Mag	 Phase	Mag	 Phase	Mag	 Phase	Mag	 Phase
   	Ratio		Ratio		Ratio		Ratio	

Units:
Hz	N	 	m/s²	 	(m/s²)(N)	 	m/s² / N	 
0.0000000000000e+000	       0.1259874	               0	       0.4115519	               0	        3.266613	               0	        3.266613	               0
6.2500000000000e-002	      0.02145486	       -77.96965	       0.1797676	        -38.8619	        8.378875	        39.10775	        8.378875	        39.10775
1.2500000000000e-001	     0.009828388	       -87.37928	       0.1428406	       -89.11059	        14.53348	       -1.731312	        14.53348	       -1.731312
1.8750000000000e-001	     0.007461875	       -94.47736	       0.1140218	       -83.99837	        15.28058	        10.47898	        15.28058	        10.47898
2.5000000000000e-001	     0.004855863	       -83.39194	       0.1002514	       -108.5474	        20.64544	       -25.15545	        20.64544	       -25.15545
3.1250000000000e-001	     0.004696255	        -88.7629	      0.06635356	       -157.3083	        14.12904	       -68.54541	        14.12904	       -68.54541
3.7500000000000e-001	     0.003383608	       -104.2523	       0.0385515	       -135.7767	        11.39361	        -31.5244	        11.39361	        -31.5244
4.3750000000000e-001	     0.002973497	       -103.0375	      0.03453029	        51.42393	        11.61269	        154.4614	        11.61269	        154.4614
5.0000000000000e-001	     0.001434445	        -125.783	      0.07854671	       -66.61401	        54.75757	        59.16899	        54.75757	        59.16899
5.6250000000000e-001	    0.0009793364	       -118.7116	      0.05775855	       -103.7734	        58.97723	        14.93822	        58.97723	        14.93822
6.2500000000000e-001	       0.0008006	        39.46677	       0.0729114	       -152.1475	        91.07096	        168.3858	        91.07096	        168.3858
6.8750000000000e-001	    0.0008924265	       -19.75225	      0.08218273	         146.242	        92.08907	        165.9942	        92.08907	        165.9942
7.5000000000000e-001	     0.001972564	        14.26238	      0.08006696	       -145.3613	        40.59029	       -159.6236	        40.59029	       -159.6236
8.1250000000000e-001	     0.002335852	       -5.453634	      0.04117799	       -175.6862	        17.62868	       -170.2325	        17.62868	       -170.2325
8.7500000000000e-001	     0.002556219	       -18.32652	       0.0635688	        132.8197	         24.8683	        151.1462	         24.8683	        151.1462
9.3750000000000e-001	     0.002868593	       -28.24588	      0.03161319	        113.6679	        11.02045	        141.9138	        11.02045	        141.9138
1.0000000000000e+000	     0.002263216	       -34.53657	      0.07506281	        158.5443	        33.16644	       -166.9192	        33.16644	       -166.9192
1.0625000000000e+000	     0.002218029	       -48.95894	      0.02531654	       -114.8978	        11.41398	       -65.93886	        11.41398	       -65.93886
1.1250000000000e+000	     0.001848729	        -31.0754	      0.03006296	       -40.25768	        16.26142	       -9.182276	        16.26142	       -9.182276
1.1875000000000e+000	     0.001735948	       -43.73171	     0.008212746	        127.5683	        4.730985	           171.3	        4.730985	           171.3
1.2500000000000e+000	     0.001612438	       -15.79251	      0.02818967	       -83.67302	        17.48264	        -67.8805	        17.48264	        -67.8805
1.3125000000000e+000	      0.00250076	       -30.27986	      0.07938395	       -135.4893	        31.74393	       -105.2094	        31.74393	       -105.2094
1.3750000000000e+000	     0.002304854	       -46.11025	      0.07506035	       -145.8717	         32.5662	       -99.76144	         32.5662	       -99.76144
1.4375000000000e+000	     0.002084968	       -47.73144	       0.0444175	       -151.9969	        21.30368	       -104.2655	        21.30368	       -104.2655
1.5000000000000e+000	     0.001922049	       -52.60493	      0.05777257	       -152.5434	         30.0578	       -99.93843	         30.0578	       -99.93843
1.5625000000000e+000	     0.001969993	       -55.04016	      0.06103443	       -165.1526	        30.98206	       -110.1124	        30.98206	       -110.1124
1.6250000000000e+000	     0.001506534	        -51.0275	      0.05696557	       -116.6813	        37.81234	       -65.65378	        37.81234	       -65.65378
1.6875000000000e+000	     0.001771089	       -40.06162	      0.03714592	       -156.5456	         20.9735	        -116.484	         20.9735	        -116.484
1.7500000000000e+000	     0.001698855	       -40.99728	      0.07729173	        165.0752	        45.49636	       -153.9275	        45.49636	       -153.9275
1.8125000000000e+000	      0.00213801	       -38.43653	      0.09885127	        167.4803	        46.23517	       -154.0832	        46.23517	       -154.0832
1.8750000000000e+000	     0.002238031	        -43.3778	      0.07580194	         132.124	        33.86992	        175.5018	        33.86992	        175.5018
1.9375000000000e+000	     0.002166476	       -54.07273	      0.07384911	        107.3229	         34.0872	        161.3956	         34.0872	        161.3956
2.0000000000000e+000	     0.002236641	       -56.28943	      0.07765137	        145.1918	        34.71785	       -158.5188	        34.71785	       -158.5188
2.0625000000000e+000	     0.002071903	        -56.8757	      0.02958677	        97.26686	           14.28	        154.1426	           14.28	        154.1426
2.1250000000000e+000	     0.002106973	       -51.82845	      0.03315778	        124.4255	        15.73717	        176.2539	        15.73717	        176.2539
2.1875000000000e+000	     0.001579481	       -62.08865	      0.07760742	        141.7175	        49.13477	       -156.1939	        49.13477	       -156.1939
2.2500000000000e+000	     0.002121445	       -35.19255	      0.02798036	        154.1958	        13.18929	       -170.6116	        13.18929	       -170.6116
2.3125000000000e+000	     0.002848962	       -53.32875	      0.05736968	        131.7076	        20.13705	       -174.9636	        20.13705	       -174.9636
2.3750000000000e+000	     0.002543642	       -70.99427	      0.04241303	        143.3055	        16.67413	       -145.7002	        16.67413	       -145.7002
2.4375000000000e+000	     0.001709996	       -76.28082	      0.06144369	        145.7939	        35.93206	       -137.9252	        35.93206	       -137.9252
2.5000000000000e+000	     0.002380883	       -61.98592	      0.07062665	        115.6047	        29.66405	        177.5906	        29.66405	        177.5906
2.5625000000000e+000	     0.002586765	       -78.30025	      0.07431868	        135.5607	        28.73036	        -146.139	        28.73036	        -146.139
2.6250000000000e+000	     0.001981982	       -86.08987	      0.03755247	        48.60653	        18.94692	        134.6964	        18.94692	        134.6964
2.6875000000000e+000	      0.00146457	       -80.15006	      0.08347552	        118.3582	        56.99659	       -161.4917	        56.99659	       -161.4917
2.7500000000000e+000	     0.002011755	       -59.37125	      0.03445825	        151.9006	        17.12845	       -148.7281	        17.12845	       -148.7281
2.8125000000000e+000	     0.002442743	       -71.06722	      0.07083541	        120.7871	        28.99831	       -168.1457	        28.99831	       -168.1457
2.8750000000000e+000	     0.002069997	       -70.36452	      0.04654053	        75.89329	        22.48338	        146.2578	        22.48338	        146.2578
2.9375000000000e+000	     0.001969125	       -81.83645	      0.03593412	         105.752	        18.24878	       -172.4116	        18.24878	       -172.4116
3.0000000000000e+000	     0.002205894	       -79.20094	      0.06210398	        157.4673	        28.15365	       -123.3317	        28.15365	       -123.3317
3.0625000000000e+000	     0.002144977	       -73.48134	      0.07576849	         112.692	        35.32369	       -173.8267	        35.32369	       -173.8267
3.1250000000000e+000	     0.002153102	       -75.29806	      0.04470335	        86.61718	         20.7623	        161.9152	         20.7623	        161.9152
3.1875000000000e+000	     0.002340086	       -87.45068	      0.04992748	        109.8573	        21.33575	        -162.692	        21.33575	        -162.692
3.2500000000000e+000	     0.002093344	       -81.67561	       0.0335922	        87.18875	        16.04714	        168.8644	        16.04714	        168.8644
3.3125000000000e+000	     0.002462044	       -80.55685	      0.05354972	        68.73506	        21.75011	        149.2919	        21.75011	        149.2919
3.3750000000000e+000	     0.002291439	       -91.47567	      0.05265038	        63.88908	        22.97699	        155.3647	        22.97699	        155.3647
3.4375000000000e+000	     0.002621793	       -91.27271	       0.0402159	        65.79542	        15.33908	        157.0681	        15.33908	        157.0681
3.5000000000000e+000	     0.002249633	       -93.69704	      0.02577299	        80.21563	        11.45653	        173.9127	        11.45653	        173.9127
3.5625000000000e+000	     0.002388505	       -94.71716	      0.03940674	        35.64955	         16.4985	        130.3667	         16.4985	        130.3667
3.6250000000000e+000	     0.002606261	       -99.28458	      0.02574505	       -132.8683	        9.878158	       -33.58374	        9.878158	       -33.58374
3.6875000000000e+000	     0.003028963	         -103.44	      0.03481057	        114.4293	        11.49257	       -142.1307	        11.49257	       -142.1307
3.7500000000000e+000	     0.002794855	       -110.7387	      0.02888711	        145.5163	        10.33582	        -103.745	        10.33582	        -103.745
3.8125000000000e+000	     0.002488915	       -124.3991	      0.05489537	        86.06616	        22.05595	       -149.5347	        22.05595	       -149.5347
3.8750000000000e+000	     0.002175163	       -115.7745	      0.05192079	        110.3913	        23.86983	       -133.8342	        23.86983	       -133.8342
3.9375000000000e+000	      0.00240019	       -122.0041	      0.07112505	         77.3989	        29.63309	        -160.597	        29.63309	        -160.597
4.0000000000000e+000	      0.00210702	       -117.8825	      0.06621201	        56.68186	        31.42447	        174.5643	        31.42447	        174.5643
4.0625000000000e+000	     0.002348607	       -118.0643	      0.04325201	        87.85408	        18.41602	       -154.0816	        18.41602	       -154.0816
4.1250000000000e+000	     0.002225615	       -117.4768	       0.0537639	        43.63739	        24.15688	        161.1142	        24.15688	        161.1142
4.1875000000000e+000	     0.002205294	       -120.5519	      0.05137471	        61.21786	        23.29608	       -178.2303	        23.29608	       -178.2303
4.2500000000000e+000	     0.002452282	       -120.3424	       0.0469593	        50.55229	        19.14923	        170.8947	        19.14923	        170.8947
4.3125000000000e+000	     0.002441226	       -127.1125	      0.08075722	        47.42736	         33.0806	        174.5399	         33.0806	        174.5399
4.3750000000000e+000	     0.002508168	       -129.8176	      0.03361184	        33.16818	        13.40095	        162.9858	        13.40095	        162.9858
