Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 X1	 X2
Time	 Real	Real
   	EU	EU

Units:
sec	N	m/s²
-9.9609375000000e-002	        0.195333	       -2.725172
-9.8632812500000e-002	       0.1997269	       -2.119823
-9.7656250000000e-002	       0.1960945	      -0.5518018
-9.6679687500000e-002	       0.1990995	        1.080187
-9.5703125000000e-002	       0.1995173	        2.242221
-9.4726562500000e-002	       0.1966481	        2.932751
-9.3750000000000e-002	       0.1971133	        3.654796
-9.2773437500000e-002	       0.1975216	        3.910377
-9.1796875000000e-002	       0.1987381	        3.309222
-9.0820312500000e-002	        0.200039	        2.949169
-8.9843750000000e-002	       0.1982709	        2.522183
-8.8867187500000e-002	       0.1974417	        2.215092
-8.7890625000000e-002	       0.1983857	        1.916558
-8.6914062500000e-002	       0.1944915	        1.423214
-8.5937500000000e-002	       0.1972423	        1.212867
-8.4960937500000e-002	       0.1981525	        1.260629
-8.3984375000000e-002	       0.1937354	      0.04092708
-8.3007812500000e-002	       0.1965593	       -2.033318
-8.2031250000000e-002	       0.1927588	       -2.545182
-8.1054687500000e-002	        0.195024	       -3.240778
-8.0078125000000e-002	       0.1955131	       -3.339642
-7.9101562500000e-002	       0.1920596	       -2.743306
-7.8125000000000e-002	       0.1919575	       -1.701756
-7.7148437500000e-002	       0.1947661	     -0.05548458
-7.6171875000000e-002	       0.1939083	       0.9354174
-7.5195312500000e-002	       0.1910999	        2.241503
-7.4218750000000e-002	       0.1923626	        2.756921
-7.3242187500000e-002	       0.1889244	        3.468095
-7.2265625000000e-002	       0.1874183	        3.210168
-7.1289062500000e-002	       0.1885882	        2.837967
-7.0312500000000e-002	       0.1889517	        2.541316
-6.9335937500000e-002	       0.1913786	        2.030486
-6.8359375000000e-002	       0.1875349	        2.053256
-6.7382812500000e-002	       0.1873782	        1.544552
-6.6406250000000e-002	       0.1841313	        1.407604
-6.5429687500000e-002	       0.1874022	        1.206329
-6.4453125000000e-002	       0.1858161	       0.7599355
-6.3476562500000e-002	       0.1824167	      -0.7704447
-6.2500000000000e-002	       0.1819556	       -2.083614
-6.1523437500000e-002	       0.1836125	       -2.619458
-6.0546875000000e-002	       0.1825964	       -3.015459
-5.9570312500000e-002	       0.1808157	       -2.784317
-5.8593750000000e-002	       0.1768162	       -1.926189
-5.7617187500000e-002	       0.1740678	      -0.6667676
-5.6640625000000e-002	       0.1730271	       0.9235644
-5.5664062500000e-002	       0.1788842	        2.015434
-5.4687500000000e-002	       0.1746916	        2.610327
-5.3710937500000e-002	       0.1716422	        3.179054
-5.2734375000000e-002	        0.172115	        3.335663
-5.1757812500000e-002	       0.1708987	        2.847076
-5.0781250000000e-002	       0.1722166	        2.413638
-4.9804687500000e-002	       0.1708624	        2.220191
-4.8828125000000e-002	       0.1680659	        2.197558
-4.7851562500000e-002	       0.1649424	         2.05522
-4.6875000000000e-002	        0.168558	        1.597114
-4.5898437500000e-002	       0.1650436	        1.238608
-4.4921875000000e-002	       0.1641473	        1.001625
-4.3945312500000e-002	       0.1633938	       0.1936357
-4.2968750000000e-002	       0.1591199	       -1.657088
-4.1992187500000e-002	        0.158145	       -2.149842
-4.1015625000000e-002	       0.1562196	       -2.572885
-4.0039062500000e-002	       0.1584994	        -2.78916
-3.9062500000000e-002	       0.1574267	       -2.233234
-3.8085937500000e-002	       0.1563668	       -1.263479
-3.7109375000000e-002	       0.1547202	       0.5196446
-3.6132812500000e-002	       0.1525507	        1.570521
-3.5156250000000e-002	       0.1495285	        2.334103
-3.4179687500000e-002	       0.1473768	        2.772783
-3.3203125000000e-002	       0.1485241	        3.571218
-3.2226562500000e-002	       0.1493262	         3.66948
-3.1250000000000e-002	       0.1485417	        3.067793
-3.0273437500000e-002	       0.1450188	         2.81679
-2.9296875000000e-002	       0.1442639	        2.457885
-2.8320312500000e-002	       0.1431362	        2.356893
-2.7343750000000e-002	       0.1406759	        1.737975
-2.6367187500000e-002	       0.1405334	        1.344271
-2.5390625000000e-002	       0.1387618	        1.263562
-2.4414062500000e-002	       0.1373937	        1.004489
-2.3437500000000e-002	       0.1405542	        -0.64379
-2.2460937500000e-002	        0.138548	       -2.128244
-2.1484375000000e-002	       0.1360868	        -2.51287
-2.0507812500000e-002	       0.1333595	       -3.214555
-1.9531250000000e-002	       0.1312868	       -3.317136
-1.8554687500000e-002	       0.1291569	       -2.417829
-1.7578125000000e-002	       0.1282426	      -0.8897313
