Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 S1, 1	 S2, 2
Frequency	 Mag	Mag
   	EU	EU

Units:
Hz	N	m/s²
0.0000000000000e+000	       0.1058427	        2.694263
6.2500000000000e-002	       0.0334688	        3.798668
1.2500000000000e-001	      0.01617197	        3.641403
1.8750000000000e-001	     0.009597065	        3.082953
2.5000000000000e-001	      0.00462765	        3.512983
3.1250000000000e-001	     0.002434095	        2.885872
3.7500000000000e-001	     0.002834013	        2.524827
4.3750000000000e-001	     0.002603276	        3.554844
5.0000000000000e-001	     0.002210166	         3.06275
5.6250000000000e-001	     0.003835843	        3.061925
6.2500000000000e-001	     0.003635039	        3.389512
6.8750000000000e-001	     0.003300095	        3.290543
7.5000000000000e-001	     0.003585119	        3.656121
8.1250000000000e-001	     0.004712881	        3.592564
8.7500000000000e-001	     0.003603653	        3.247088
9.3750000000000e-001	     0.003774325	        3.459171
1.0000000000000e+000	     0.005502246	        3.607801
1.0625000000000e+000	     0.007415012	        3.302365
1.1250000000000e+000	     0.007802223	        3.265375
1.1875000000000e+000	     0.007147461	        3.159614
1.2500000000000e+000	     0.005977467	        3.011888
1.3125000000000e+000	     0.005868813	        2.970123
1.3750000000000e+000	     0.006643922	        3.017758
1.4375000000000e+000	     0.006374099	        2.661893
1.5000000000000e+000	     0.005374916	        2.696361
1.5625000000000e+000	     0.004792103	        2.651017
1.6250000000000e+000	     0.006334146	        2.592494
1.6875000000000e+000	     0.007650313	        2.459036
1.7500000000000e+000	     0.007037698	         2.27474
1.8125000000000e+000	     0.005979467	        2.219856
1.8750000000000e+000	     0.005558971	        2.108502
1.9375000000000e+000	     0.006053143	        2.058697
2.0000000000000e+000	     0.005225136	        1.965748
2.0625000000000e+000	     0.007035806	        1.965453
2.1250000000000e+000	     0.008512836	        1.877939
2.1875000000000e+000	     0.008577899	        1.805442
2.2500000000000e+000	     0.007764063	        1.853989
2.3125000000000e+000	     0.005977903	        1.632711
2.3750000000000e+000	     0.005285152	        1.594192
2.4375000000000e+000	     0.005300867	        1.685147
2.5000000000000e+000	     0.006774238	        1.640929
2.5625000000000e+000	     0.007520768	        1.522836
2.6250000000000e+000	     0.006845614	        1.537553
2.6875000000000e+000	     0.006209351	        1.498949
2.7500000000000e+000	     0.007118376	        1.427495
2.8125000000000e+000	     0.008232022	        1.422024
2.8750000000000e+000	     0.007886937	        1.470361
2.9375000000000e+000	     0.006782165	        1.392849
3.0000000000000e+000	     0.006651855	        1.273605
3.0625000000000e+000	     0.007518991	        1.296125
3.1250000000000e+000	     0.008610128	        1.285464
3.1875000000000e+000	     0.009176348	        1.247334
3.2500000000000e+000	     0.008223291	        1.226777
3.3125000000000e+000	     0.007657562	        1.244727
3.3750000000000e+000	     0.006835441	        1.233639
3.4375000000000e+000	     0.006256522	        1.146225
3.5000000000000e+000	     0.006832767	        1.122711
3.5625000000000e+000	     0.008061447	        1.129489
3.6250000000000e+000	     0.009245778	         1.08853
3.6875000000000e+000	     0.008328515	        1.083867
3.7500000000000e+000	     0.008541194	        1.054418
3.8125000000000e+000	     0.008198685	        1.055884
3.8750000000000e+000	      0.00754363	       0.9803943
3.9375000000000e+000	     0.007078105	       0.9767556
4.0000000000000e+000	     0.007565882	       0.9901671
4.0625000000000e+000	     0.008523958	       0.9007345
4.1250000000000e+000	     0.008876584	       0.9232389
4.1875000000000e+000	     0.007964173	       0.8831914
4.2500000000000e+000	       0.0079179	       0.8692247
4.3125000000000e+000	     0.007924894	       0.8937128
4.3750000000000e+000	     0.007787946	       0.8753059
4.4375000000000e+000	     0.007814356	       0.8671362
4.5000000000000e+000	     0.008183327	        0.798399
4.5625000000000e+000	     0.007840976	       0.8158992
4.6250000000000e+000	     0.008044666	       0.7630541
4.6875000000000e+000	     0.008216048	       0.7444696
4.7500000000000e+000	     0.008258139	       0.7632079
4.8125000000000e+000	      0.00790361	       0.7373978
4.8750000000000e+000	     0.007839232	       0.6938834
4.9375000000000e+000	     0.007779118	       0.7503706
5.0000000000000e+000	     0.007896229	        0.682056
5.0625000000000e+000	     0.007958255	       0.6448271
5.1250000000000e+000	     0.007834252	       0.6677242
5.1875000000000e+000	      0.00756108	       0.6181186
5.2500000000000e+000	     0.007647986	       0.5911091
5.3125000000000e+000	     0.007913501	        0.651663
5.3750000000000e+000	     0.008013758	        0.553661
5.4375000000000e+000	     0.007913137	        0.611117
