Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 

   	 S1	 S2
4.7500000000000e+000	     -0.00723675	       0.3495697
4.8125000000000e+000	     -0.00702725	       0.3885389
4.8750000000000e+000	    -0.007052945	       0.3877991
4.9375000000000e+000	    -0.007188796	       0.4382653
5.0000000000000e+000	    -0.007422187	       0.4471329
5.0625000000000e+000	    -0.007663194	       0.4352831
5.1250000000000e+000	    -0.007645046	       0.4677318
5.1875000000000e+000	    -0.007406179	       0.4746366
5.2500000000000e+000	    -0.007485396	       0.4685118
5.3125000000000e+000	     -0.00782217	       0.5234029
5.3750000000000e+000	      -0.0079651	       0.4790953
5.4375000000000e+000	    -0.007912712	       0.5478982
5.5000000000000e+000	    -0.007685035	         0.56791
5.5625000000000e+000	    -0.007865257	       0.4722473
5.6250000000000e+000	    -0.007699047	       0.5181177
5.6875000000000e+000	    -0.007458089	       0.5375189
5.7500000000000e+000	    -0.007479506	         0.46109
5.8125000000000e+000	    -0.007467652	       0.4770622
5.8750000000000e+000	    -0.007140213	       0.5198501
5.9375000000000e+000	    -0.006966094	       0.5063425
6.0000000000000e+000	    -0.006663281	       0.4639571
6.0625000000000e+000	    -0.006577174	       0.4433506
6.1250000000000e+000	    -0.006594312	       0.4430919
6.1875000000000e+000	    -0.006676256	       0.4469578
6.2500000000000e+000	    -0.006798038	       0.4190294
6.3125000000000e+000	    -0.006048663	       0.3709724
6.3750000000000e+000	    -0.005533163	       0.4476147
6.4375000000000e+000	    -0.005489524	       0.3617976
6.5000000000000e+000	    -0.005315317	       0.3857939
6.5625000000000e+000	    -0.005137561	       0.3444016
6.6250000000000e+000	    -0.004966401	       0.3323419
6.6875000000000e+000	    -0.004824777	       0.3574151
6.7500000000000e+000	    -0.004506305	        0.346567
6.8125000000000e+000	    -0.004262227	       0.2926213
6.8750000000000e+000	    -0.004039298	       0.2812874
6.9375000000000e+000	     -0.00359606	       0.2734191
7.0000000000000e+000	    -0.003306855	       0.2426667
7.0625000000000e+000	     -0.00321295	       0.2396297
7.1250000000000e+000	    -0.003036967	       0.2383852
7.1875000000000e+000	    -0.002768584	       0.2657821
7.2500000000000e+000	    -0.002129972	       0.2023372
7.3125000000000e+000	    -0.001791663	       0.1953072
7.3750000000000e+000	    -0.001488476	       0.1669592
7.4375000000000e+000	     -0.00150495	       0.1418599
7.5000000000000e+000	    -0.001279138	       0.1200621
7.5625000000000e+000	   -0.0006805181	         0.12557
7.6250000000000e+000	   -0.0001009509	      0.08011207
7.6875000000000e+000	    6.47672e-005	      0.08904209
7.7500000000000e+000	   5.409971e-005	      0.08439945
7.8125000000000e+000	     0.000402799	      0.09957713
7.8750000000000e+000	    0.0006197414	      0.05159462
7.9375000000000e+000	     0.001007587	      0.04256447
8.0000000000000e+000	     0.001370524	      0.05321476
8.0625000000000e+000	     0.001908064	      0.04439781
8.1250000000000e+000	      0.00226508	     0.004012354
8.1875000000000e+000	     0.002419197	     -0.02439632
8.2500000000000e+000	     0.002355149	     0.004070148
8.3125000000000e+000	     0.002719037	  -3.182143e-005
8.3750000000000e+000	     0.003071499	     -0.03257611
8.4375000000000e+000	     0.003402993	     -0.01249348
8.5000000000000e+000	      0.00344809	     -0.03631201
8.5625000000000e+000	     0.003988284	    -0.007268794
8.6250000000000e+000	     0.004013106	     -0.05175318
8.6875000000000e+000	     0.004532705	     -0.03758229
8.7500000000000e+000	     0.004704974	     -0.01264611
8.8125000000000e+000	     0.004791503	     -0.05667815
8.8750000000000e+000	     0.005042958	     -0.06245434
8.9375000000000e+000	     0.005273072	     -0.06771328
9.0000000000000e+000	     0.005797342	     -0.07643147
9.0625000000000e+000	     0.005982682	     -0.05572508
9.1250000000000e+000	     0.005986704	      -0.1069425
9.1875000000000e+000	     0.006193288	      -0.0865607
9.2500000000000e+000	     0.006222677	     -0.06664015
9.3125000000000e+000	     0.006462434	     -0.09528045
9.3750000000000e+000	     0.006563853	      -0.1041703
9.4375000000000e+000	     0.006605167	     -0.08806905
9.5000000000000e+000	     0.006935222	      -0.1100451
9.5625000000000e+000	     0.006989233	      -0.1085466
9.6250000000000e+000	     0.007052112	      -0.1224186
9.6875000000000e+000	      0.00710856	      -0.1255765
9.7500000000000e+000	     0.007268501	      -0.1467375
9.8125000000000e+000	     0.007345893	      -0.1486623
9.8750000000000e+000	     0.007377945	      -0.1469905
9.9375000000000e+000	      0.00737494	       -0.140647
1.0000000000000e+001	     0.007656286	      -0.1206812
1.0062500000000e+001	     0.007619652	      -0.1089779
1.0125000000000e+001	     0.007503986	      -0.1589687
1.0187500000000e+001	     0.007586204	      -0.1238204
1.0250000000000e+001	      0.00772542	      -0.1439791
1.0312500000000e+001	     0.007422773	      -0.1291325
1.0375000000000e+001	     0.007231807	      -0.1292838
1.0437500000000e+001	     0.007200917	      -0.1377426
1.0500000000000e+001	     0.007242279	       -0.148875
1.0562500000000e+001	      0.00733227	      -0.1036811
1.0625000000000e+001	     0.007331069	      -0.1127951
1.0687500000000e+001	     0.007204161	      -0.1059181
1.0750000000000e+001	     0.007091953	      -0.1061407
1.0812500000000e+001	     0.006738029	      -0.1192095
1.0875000000000e+001	     0.006626187	      -0.1112165
1.0937500000000e+001	     0.006581887	      -0.1075983
1.1000000000000e+001	     0.006484929	       -0.117856
1.1062500000000e+001	     0.006409378	     -0.09290832
1.1125000000000e+001	      0.00636865	     -0.09793071
1.1187500000000e+001	     0.006138591	     -0.09259138
1.1250000000000e+001	     0.005860563	      -0.1026558
1.1312500000000e+001	     0.005582987	     -0.09168223
1.1375000000000e+001	     0.005552534	     -0.08759992
1.1437500000000e+001	     0.005321016	     -0.08440942
1.1500000000000e+001	     0.005057113	     -0.07170915
1.1562500000000e+001	     0.004843197	      -0.0852899
1.1625000000000e+001	      0.00454489	        -0.09929
1.1687500000000e+001	     0.004375434	     -0.07308766
1.1750000000000e+001	     0.004072007	     -0.08349309
1.1812500000000e+001	     0.003844978	     -0.06702635
1.1875000000000e+001	     0.003535738	     -0.03935672
1.1937500000000e+001	     0.003348717	     -0.06492028
1.2000000000000e+001	     0.003088209	     -0.06354854
1.2062500000000e+001	     0.002794154	     -0.04988473
1.2125000000000e+001	     0.002587706	      -0.0706486
1.2187500000000e+001	      0.00225599	     -0.04751808
1.2250000000000e+001	     0.001756863	      -0.0486856
1.2312500000000e+001	     0.001624872	     -0.03542237
1.2375000000000e+001	     0.001480685	     -0.04536488
1.2437500000000e+001	     0.001192488	      -0.0510842
1.2500000000000e+001	    0.0009475335	     -0.02233584
1.2562500000000e+001	    0.0005022964	      -0.0391321
1.2625000000000e+001	      0.00030054	     -0.04413887
1.2687500000000e+001	   -0.0001419632	     -0.02808369
1.2750000000000e+001	    -0.000503027	    -0.002287548
1.2812500000000e+001	    -0.000729023	     -0.02821407
1.2875000000000e+001	     -0.00113997	     -0.04046982
1.2937500000000e+001	    -0.001189735	     -0.03682638
1.3000000000000e+001	    -0.001509968	     -0.03088973
1.3062500000000e+001	    -0.001809774	    -0.001485836
1.3125000000000e+001	    -0.002139079	     -0.03333325
1.3187500000000e+001	    -0.002405175	     -0.03346252
1.3250000000000e+001	     -0.00265356	     -0.01418882
1.3312500000000e+001	     -0.00291492	     -0.03387583
1.3375000000000e+001	    -0.003256122	     -0.02619801
1.3437500000000e+001	    -0.003609143	     0.005642543
1.3500000000000e+001	    -0.003806949	      0.01075077
1.3562500000000e+001	    -0.003990887	     0.003620276
1.3625000000000e+001	    -0.004287176	      0.02455887
1.3687500000000e+001	    -0.004487532	    -0.005716072
1.3750000000000e+001	    -0.004678898	     -0.01491544
1.3812500000000e+001	    -0.004925405	     0.005288085
1.3875000000000e+001	     -0.00509372	     0.003157785
1.3937500000000e+001	    -0.005238286	      0.01596417
1.4000000000000e+001	    -0.005610747	     0.008587474
1.4062500000000e+001	    -0.005781432	     0.008817524
1.4125000000000e+001	     -0.00598197	      0.02285011
1.4187500000000e+001	    -0.006070052	      0.02426892
1.4250000000000e+001	    -0.006281151	     0.009668909
1.4312500000000e+001	    -0.006400046	     0.005954906
1.4375000000000e+001	    -0.006629696	      0.02324896
1.4437500000000e+001	    -0.006762693	      0.01530071
1.4500000000000e+001	    -0.006966777	      0.01721798
1.4562500000000e+001	    -0.006951976	      0.01996557
1.4625000000000e+001	    -0.007141936	      0.03460589
1.4687500000000e+001	    -0.007111546	      0.03052493
1.4750000000000e+001	    -0.007294062	      0.02134959
1.4812500000000e+001	    -0.007287574	       0.0476128
1.4875000000000e+001	    -0.007321055	      0.01613905
1.4937500000000e+001	    -0.007335004	      0.05265892
1.5000000000000e+001	    -0.007378812	      0.05974162
1.5062500000000e+001	    -0.007419724	      0.01319131
1.5125000000000e+001	    -0.007503682	      0.03599025
1.5187500000000e+001	    -0.007481494	       0.0337223
1.5250000000000e+001	    -0.007539346	      0.02597715
1.5312500000000e+001	    -0.007437043	      0.04517419
1.5375000000000e+001	      -0.0073392	      0.04416822
1.5437500000000e+001	    -0.007297542	       0.0418411
1.5500000000000e+001	    -0.007251724	      0.05050648
1.5562500000000e+001	    -0.007118939	      0.02735309
1.5625000000000e+001	    -0.007064897	      0.03460585
1.5687500000000e+001	    -0.007072451	      0.03237276
1.5750000000000e+001	    -0.006938303	      0.04964439
1.5812500000000e+001	    -0.006818261	      0.04647443
1.5875000000000e+001	     -0.00674242	       0.0264463
1.5937500000000e+001	    -0.006608665	      0.05169769
1.6000000000000e+001	    -0.006460761	      0.03597033
1.6062500000000e+001	    -0.006344928	      0.05590817
1.6125000000000e+001	    -0.006219615	      0.03322668
1.6187500000000e+001	    -0.005936448	      0.04883418
1.6250000000000e+001	     -0.00580376	      0.04941989
1.6312500000000e+001	    -0.005596231	      0.05944815
1.6375000000000e+001	    -0.005328435	      0.05188415
1.6437500000000e+001	    -0.005064603	      0.06275299
1.6500000000000e+001	    -0.004948813	      0.06944017
1.6562500000000e+001	    -0.004668823	      0.06545026
1.6625000000000e+001	    -0.004536693	      0.05015303
1.6687500000000e+001	    -0.004243387	      0.04873323
1.6750000000000e+001	    -0.004023132	      0.04331325
1.6812500000000e+001	    -0.003861822	      0.06053409
1.6875000000000e+001	    -0.003604666	      0.05692334
1.6937500000000e+001	    -0.003265359	       0.0609964
1.7000000000000e+001	    -0.002964895	      0.04121496
1.7062500000000e+001	    -0.002765537	      0.04470871
1.7125000000000e+001	    -0.002476252	      0.05201517
1.7187500000000e+001	    -0.002217242	      0.05866162
1.7250000000000e+001	    -0.001926539	      0.03635388
1.7312500000000e+001	    -0.001569084	      0.05466408
1.7375000000000e+001	    -0.001254931	      0.05095897
1.7437500000000e+001	   -0.0009897577	      0.03273525
1.7500000000000e+001	   -0.0008153121	      0.04756533
1.7562500000000e+001	   -0.0004487233	      0.04777016
1.7625000000000e+001	   -0.0002048322	      0.04136414
1.7687500000000e+001	   8.628319e-005	      0.02637882
1.7750000000000e+001	    0.0004399415	      0.03425171
1.7812500000000e+001	    0.0007118986	      0.03288298
1.7875000000000e+001	    0.0008673882	      0.03939404
1.7937500000000e+001	     0.001273871	      0.04530041
1.8000000000000e+001	     0.001535142	      0.05077278
1.8062500000000e+001	     0.001852795	      0.05579181
1.8125000000000e+001	     0.002061527	      0.03367774
1.8187500000000e+001	     0.002394722	      0.05188767
1.8250000000000e+001	     0.002673729	       0.0409013
1.8312500000000e+001	     0.002860308	       0.0316889
1.8375000000000e+001	     0.003162492	      0.03364658
1.8437500000000e+001	     0.003524163	      0.02884557
1.8500000000000e+001	     0.003756564	      0.02471117
1.8562500000000e+001	     0.003972722	      0.04060324
1.8625000000000e+001	     0.004242831	      0.02458458
1.8687500000000e+001	     0.004507434	     -0.00806138
1.8750000000000e+001	     0.004636648	     -0.01501916
1.8812500000000e+001	     0.004956753	     0.005779915
1.8875000000000e+001	     0.005089588	     0.009391259
1.8937500000000e+001	     0.005272153	    -0.003443584
1.9000000000000e+001	     0.005615458	     0.002650902
1.9062500000000e+001	     0.005782559	    -0.006011527
1.9125000000000e+001	      0.00590802	     0.002019888
1.9187500000000e+001	     0.006015523	     0.004337098
1.9250000000000e+001	     0.006255553	     -0.01325186
1.9312500000000e+001	     0.006441383	     -0.03615156
1.9375000000000e+001	     0.006579727	     -0.01759295
1.9437500000000e+001	     0.006705651	     -0.02544395
1.9500000000000e+001	      0.00676671	     -0.01625982
1.9562500000000e+001	     0.006875068	     -0.01513361
1.9625000000000e+001	     0.007033474	   -0.0006338283
1.9687500000000e+001	     0.007089881	      -0.0358981
1.9750000000000e+001	     0.007174234	     -0.01562737
1.9812500000000e+001	       0.0072758	     -0.01604427
1.9875000000000e+001	     0.007296879	     -0.01992131
1.9937500000000e+001	     0.007306114	     -0.01070957
2.0000000000000e+001	     0.007399019	     -0.03171562
2.0062500000000e+001	     0.007421496	     -0.02379885
2.0125000000000e+001	       0.0074016	     -0.03267185
2.0187500000000e+001	     0.007376703	     -0.03471375
2.0250000000000e+001	     0.007393604	     -0.02344069
2.0312500000000e+001	     0.007445851	     -0.04319168
2.0375000000000e+001	      0.00734215	     -0.04801393
2.0437500000000e+001	      0.00728438	     -0.04902719
2.0500000000000e+001	     0.007277578	     -0.02093211
2.0562500000000e+001	     0.007214543	     -0.03752687
2.0625000000000e+001	     0.007124058	      -0.0479272
2.0687500000000e+001	     0.007029282	     -0.04141252
2.0750000000000e+001	      0.00701961	     -0.02584649
2.0812500000000e+001	     0.006792642	     -0.05807379
2.0875000000000e+001	     0.006707983	     -0.03972757
2.0937500000000e+001	     0.006607155	     -0.04615726
2.1000000000000e+001	     0.006416813	     -0.03866279
2.1062500000000e+001	     0.006391522	     -0.04437016
2.1125000000000e+001	      0.00615298	     -0.03226465
2.1187500000000e+001	     0.005981022	     -0.03010883
2.1250000000000e+001	     0.005857488	     -0.04627137
2.1312500000000e+001	     0.005595296	     -0.03230819
2.1375000000000e+001	     0.005404314	     -0.03928179
2.1437500000000e+001	     0.005176227	     -0.03082275
2.1500000000000e+001	     0.004885143	      -0.0419235
2.1562500000000e+001	     0.004721661	     -0.02676624
2.1625000000000e+001	     0.004554398	     -0.03511668
2.1687500000000e+001	      0.00431876	     -0.02531545
2.1750000000000e+001	     0.004008875	     -0.04272812
2.1812500000000e+001	     0.003821321	      -0.0346669
2.1875000000000e+001	     0.003628051	     -0.02465459
2.1937500000000e+001	     0.003361403	     -0.03208375
2.2000000000000e+001	     0.003027085	     -0.03137679
2.2062500000000e+001	     0.002770365	     -0.03980223
2.2125000000000e+001	     0.002562265	     -0.03627597
2.2187500000000e+001	     0.002202064	     -0.02291287
2.2250000000000e+001	     0.001925519	     -0.02708691
2.2312500000000e+001	     0.001808502	     -0.02770774
2.2375000000000e+001	     0.001493151	     -0.03025439
2.2437500000000e+001	     0.001051937	     -0.02238776
2.2500000000000e+001	    0.0007562159	    -0.009085216
2.2562500000000e+001	    0.0005676034	     -0.02025598
2.2625000000000e+001	    0.0003360702	     -0.02643353
2.2687500000000e+001	   3.071991e-005	     -0.02642518
2.2750000000000e+001	   -0.0002730775	       -0.022248
2.2812500000000e+001	    -0.000597015	      -0.0181973
2.2875000000000e+001	   -0.0008770486	     -0.01129762
2.2937500000000e+001	    -0.001193756	     -0.01394608
2.3000000000000e+001	    -0.001452357	     -0.01966409
2.3062500000000e+001	    -0.001797047	     -0.01496467
2.3125000000000e+001	    -0.001988905	      -0.0183692
2.3187500000000e+001	    -0.002302813	     -0.01049919
2.3250000000000e+001	    -0.002525969	     -0.02004159
2.3312500000000e+001	    -0.002819172	    -0.002332889
2.3375000000000e+001	    -0.003057405	     0.009283248
2.3437500000000e+001	    -0.003467119	    -0.003261007
2.3500000000000e+001	    -0.003542326	   -0.0004664697
2.3562500000000e+001	    -0.003817165	      0.01321234
2.3625000000000e+001	    -0.004099865	     0.006462455
2.3687500000000e+001	    -0.004351591	     0.002078973
2.3750000000000e+001	    -0.004518134	      0.01564778
2.3812500000000e+001	    -0.004794219	     0.007350177
2.3875000000000e+001	    -0.005066659	   -0.0008372907
2.3937500000000e+001	    -0.005266664	     0.009253804
2.4000000000000e+001	    -0.005470861	      0.01000073
2.4062500000000e+001	    -0.005641388	      0.01597823
2.4125000000000e+001	    -0.005739221	     0.008055538
2.4187500000000e+001	    -0.005972584	      0.01849237
2.4250000000000e+001	    -0.006147061	     0.008808196
2.4312500000000e+001	    -0.006355432	      0.02301991
2.4375000000000e+001	     -0.00638948	      0.01501387
2.4437500000000e+001	    -0.006523496	    -0.007362515
2.4500000000000e+001	    -0.006760412	      0.01165512
2.4562500000000e+001	    -0.006777695	        0.012867
2.4625000000000e+001	    -0.006912636	     0.009822071
2.4687500000000e+001	    -0.007022595	      0.02409023
2.4750000000000e+001	    -0.007067829	     0.008765638
2.4812500000000e+001	    -0.007130133	      0.01285824
2.4875000000000e+001	    -0.007225315	      0.01484472
2.4937500000000e+001	    -0.007330807	      0.01601499
2.5000000000000e+001	    -0.007321501	      0.01546645
2.5062500000000e+001	    -0.007396783	      0.01652445
2.5125000000000e+001	    -0.007414288	      0.02525567
2.5187500000000e+001	    -0.007337866	       0.0270576
2.5250000000000e+001	    -0.007363752	      0.02068831
2.5312500000000e+001	    -0.007384623	      0.00354002
2.5375000000000e+001	     -0.00733891	     0.002693832
2.5437500000000e+001	    -0.007285865	    -0.001401749
2.5500000000000e+001	    -0.007229551	     0.006129287
2.5562500000000e+001	    -0.007129521	    0.0008883569
2.5625000000000e+001	    -0.007101128	    -0.008116191
2.5687500000000e+001	    -0.007066002	    -0.008509214
2.5750000000000e+001	    -0.007045058	     0.001078358
2.5812500000000e+001	    -0.006914427	     0.004389296
2.5875000000000e+001	    -0.006690238	     0.008311105
2.5937500000000e+001	    -0.006664657	    0.0007668491
2.6000000000000e+001	    -0.006470426	     0.005443258
2.6062500000000e+001	    -0.006327488	    -0.006465115
2.6125000000000e+001	    -0.006243343	     0.006406844
2.6187500000000e+001	    -0.005936488	     0.004510853
2.6250000000000e+001	    -0.005862417	     -0.01161845
2.6312500000000e+001	    -0.005708944	     0.003936999
2.6375000000000e+001	    -0.005517292	     0.009407483
2.6437500000000e+001	    -0.005284152	     -0.01074569
2.6500000000000e+001	    -0.005047913	      0.00145565
2.6562500000000e+001	    -0.004889309	    -0.003608543
2.6625000000000e+001	     -0.00464338	   -0.0005591959
2.6687500000000e+001	    -0.004380153	     0.009472206
2.6750000000000e+001	    -0.004164544	     0.003840677
2.6812500000000e+001	    -0.003834303	   -0.0001050346
2.6875000000000e+001	    -0.003697501	      0.01622415
2.6937500000000e+001	    -0.003372407	       0.0113035
2.7000000000000e+001	    -0.003217466	      0.01357958
2.7062500000000e+001	    -0.002918182	      0.01453032
2.7125000000000e+001	    -0.002618968	    -0.001436055
2.7187500000000e+001	    -0.002334666	     0.008654904
2.7250000000000e+001	    -0.002090883	      0.01825897
2.7312500000000e+001	    -0.001869244	   8.311495e-005
2.7375000000000e+001	    -0.001533698	      0.01721899
2.7437500000000e+001	    -0.001209057	      0.01324826
2.7500000000000e+001	   -0.0009269735	      0.01455536
2.7562500000000e+001	   -0.0006680305	      0.02717498
2.7625000000000e+001	   -0.0003740692	      0.01914384
2.7687500000000e+001	   -0.0001351858	      0.01048353
2.7750000000000e+001	     0.000216665	      0.01742642
2.7812500000000e+001	    0.0004465032	      0.01822438
2.7875000000000e+001	    0.0008007674	       0.0109425
2.7937500000000e+001	     0.001098223	      0.02502551
2.8000000000000e+001	     0.001403929	      0.01739848
2.8062500000000e+001	     0.001681797	      0.01643269
2.8125000000000e+001	     0.002020379	       0.0247425
2.8187500000000e+001	     0.002236465	      0.02421563
2.8250000000000e+001	     0.002526168	      0.01372914
2.8312500000000e+001	     0.002736259	      0.01514483
2.8375000000000e+001	     0.003062356	      0.02700486
2.8437500000000e+001	     0.003234571	      0.02397567
2.8500000000000e+001	     0.003501302	      0.02416108
2.8562500000000e+001	     0.003737536	      0.02724879
2.8625000000000e+001	     0.004022911	      0.02367075
2.8687500000000e+001	     0.004203608	      0.03556825
2.8750000000000e+001	     0.004523363	      0.03451355
2.8812500000000e+001	     0.004707831	      0.02671578
2.8875000000000e+001	      0.00498003	      0.02996662
2.8937500000000e+001	     0.005244505	      0.03285445
2.9000000000000e+001	     0.005370091	      0.02468901
2.9062500000000e+001	     0.005592921	      0.01833787
2.9125000000000e+001	     0.005788727	      0.02873896
2.9187500000000e+001	     0.006001725	      0.03589942
2.9250000000000e+001	     0.006182855	       0.0303551
2.9312500000000e+001	      0.00621508	      0.01278083
2.9375000000000e+001	     0.006426326	      0.03970947
2.9437500000000e+001	     0.006595088	      0.02539332
2.9500000000000e+001	     0.006695911	      0.02739555
2.9562500000000e+001	     0.006806951	       0.0343432
2.9625000000000e+001	     0.006946396	      0.02959913
2.9687500000000e+001	     0.007035763	      0.02788233
2.9750000000000e+001	     0.007157077	      0.03531802
2.9812500000000e+001	     0.007209609	      0.01802664
2.9875000000000e+001	     0.007229776	      0.02119393
2.9937500000000e+001	     0.007345755	      0.02932854
3.0000000000000e+001	     0.007332744	      0.02091275
3.0062500000000e+001	     0.007352347	      0.02838633
3.0125000000000e+001	     0.007462647	      0.01052463
3.0187500000000e+001	     0.007323294	     0.007244701
3.0250000000000e+001	     0.007481067	      0.01796398
3.0312500000000e+001	     0.007395615	     0.006897917
3.0375000000000e+001	     0.007392376	      0.00342503
3.0437500000000e+001	     0.007417202	    -0.008854229
3.0500000000000e+001	     0.007243989	    0.0008182544
3.0562500000000e+001	     0.007234829	     0.005242616
3.0625000000000e+001	     0.007220334	     -0.00545904
3.0687500000000e+001	     0.007094863	     -0.01609134
3.0750000000000e+001	     0.007091625	    -0.006826922
3.0812500000000e+001	     0.006946778	   -0.0007107332
3.0875000000000e+001	     0.006851819	    -0.005772753
3.0937500000000e+001	     0.006710924	    -0.007177237
3.1000000000000e+001	     0.006616912	      0.00355709
3.1062500000000e+001	      0.00648115	     -0.01222311
3.1125000000000e+001	     0.006269741	     -0.01426721
3.1187500000000e+001	      0.00614561	     0.001121068
3.1250000000000e+001	     0.005886062	     0.002601871
3.1312500000000e+001	     0.005740098	     -0.00867918
3.1375000000000e+001	     0.005561359	    -0.007396894
3.1437500000000e+001	     0.005393608	     -0.02128517
3.1500000000000e+001	     0.005199231	      -0.0207325
3.1562500000000e+001	     0.004984821	     -0.02093302
3.1625000000000e+001	     0.004665374	     -0.03068149
3.1687500000000e+001	     0.004482016	     -0.03044277
3.1750000000000e+001	     0.004215561	      -0.0342236
3.1812500000000e+001	     0.003980141	     -0.03334912
3.1875000000000e+001	     0.003774834	     -0.02727021
3.1937500000000e+001	     0.003525322	      -0.0478988
3.2000000000000e+001	     0.003307668	     -0.03859948
3.2062500000000e+001	     0.002983519	     -0.04913938
3.2125000000000e+001	     0.002725426	     -0.04231822
3.2187500000000e+001	     0.002479985	     -0.03489708
3.2250000000000e+001	      0.00214226	     -0.04244509
3.2312500000000e+001	      0.00187314	      -0.0364824
3.2375000000000e+001	     0.001589795	     -0.03134071
3.2437500000000e+001	     0.001357145	     -0.04061312
3.2500000000000e+001	     0.001108306	     -0.04919175
3.2562500000000e+001	    0.0007926191	     -0.03878989
3.2625000000000e+001	    0.0005200858	     -0.04346915
3.2687500000000e+001	    0.0001604018	     -0.04643588
3.2750000000000e+001	   -0.0001027123	     -0.05166949
3.2812500000000e+001	   -0.0003416974	     -0.04323529
3.2875000000000e+001	   -0.0007135356	     -0.03636514
3.2937500000000e+001	    -0.000970209	     -0.04317066
