Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 

   	 S1	 S2
1.1875000000000e+001	     0.006392508	       -0.398615
1.2031250000000e+001	     0.004813644	      -0.3619859
1.2187500000000e+001	     0.003327358	       -0.363282
1.2343750000000e+001	     0.002145449	      -0.3370475
1.2500000000000e+001	    0.0005260464	       -0.292783
1.2656250000000e+001	   -0.0008381074	      -0.2436193
1.2812500000000e+001	    -0.002491483	      -0.2358748
1.2968750000000e+001	    -0.003809649	      -0.1822215
1.3125000000000e+001	      -0.0052035	      -0.1461299
1.3281250000000e+001	     -0.00666858	      -0.1386897
1.3437500000000e+001	    -0.007939173	     -0.07455917
1.3593750000000e+001	    -0.009031344	     -0.06676978
1.3750000000000e+001	     -0.01008773	      -0.0292995
1.3906250000000e+001	     -0.01105587	     0.009578273
1.4062500000000e+001	     -0.01202179	      0.06678395
1.4218750000000e+001	     -0.01294848	       0.1188545
1.4375000000000e+001	     -0.01334338	       0.1301591
1.4531250000000e+001	     -0.01420144	       0.1522068
1.4687500000000e+001	     -0.01455864	       0.1523718
1.4843750000000e+001	     -0.01478478	        0.198334
1.5000000000000e+001	     -0.01478049	       0.2049037
1.5156250000000e+001	     -0.01481924	       0.2336731
1.5312500000000e+001	     -0.01461057	       0.2362086
1.5468750000000e+001	     -0.01441602	        0.256776
1.5625000000000e+001	     -0.01385193	       0.2913104
1.5781250000000e+001	     -0.01312677	       0.2850841
1.5937500000000e+001	     -0.01231619	       0.2816027
1.6093750000000e+001	     -0.01148949	       0.2738612
1.6250000000000e+001	     -0.01065294	       0.2787137
1.6406250000000e+001	    -0.009670358	       0.2590545
1.6562500000000e+001	    -0.008264403	       0.2501424
1.6718750000000e+001	    -0.007010933	       0.2374084
1.6875000000000e+001	    -0.005802208	       0.2160518
1.7031250000000e+001	    -0.004358706	       0.2057263
1.7187500000000e+001	    -0.002794494	       0.2058555
1.7343750000000e+001	    -0.001326495	       0.1976665
1.7500000000000e+001	  -2.916437e-005	       0.1727291
1.7656250000000e+001	     0.001364359	       0.1458008
1.7812500000000e+001	     0.003007551	       0.1209662
1.7968750000000e+001	     0.004255326	       0.0965912
1.8125000000000e+001	     0.005732381	      0.06387144
1.8281250000000e+001	     0.007205806	      0.05418516
1.8437500000000e+001	     0.008201281	      0.01856868
1.8593750000000e+001	     0.009484081	      0.01314714
1.8750000000000e+001	      0.01051391	     -0.02433217
1.8906250000000e+001	      0.01159739	     -0.05599399
1.9062500000000e+001	      0.01243544	     -0.07799217
1.9218750000000e+001	      0.01324231	      -0.1082858
1.9375000000000e+001	      0.01386857	      -0.1122354
1.9531250000000e+001	      0.01433268	       -0.145087
1.9687500000000e+001	      0.01463069	      -0.1477476
1.9843750000000e+001	      0.01482011	      -0.1604606
2.0000000000000e+001	      0.01486547	      -0.1652654
2.0156250000000e+001	      0.01466379	      -0.1875015
2.0312500000000e+001	       0.0145233	       -0.195693
2.0468750000000e+001	      0.01415895	      -0.2038465
2.0625000000000e+001	      0.01373508	       -0.233677
2.0781250000000e+001	      0.01290345	      -0.2281265
2.0937500000000e+001	      0.01240167	      -0.2079248
2.1093750000000e+001	      0.01137333	      -0.1999038
2.1250000000000e+001	      0.01038336	      -0.2151472
2.1406250000000e+001	     0.009250108	      -0.1845317
2.1562500000000e+001	     0.007971626	      -0.1738295
2.1718750000000e+001	     0.006712567	      -0.1780556
2.1875000000000e+001	     0.005354001	      -0.1402327
2.2031250000000e+001	     0.004121622	      -0.1303479
2.2187500000000e+001	     0.002578373	      -0.1166705
2.2343750000000e+001	     0.001165151	     -0.08504899
2.2500000000000e+001	   -0.0002607787	     -0.06828317
2.2656250000000e+001	    -0.001780083	     -0.05638069
2.2812500000000e+001	    -0.003222638	     -0.04412993
2.2968750000000e+001	    -0.004643182	     -0.02501538
2.3125000000000e+001	    -0.006070813	     -0.00181967
2.3281250000000e+001	    -0.007362059	     0.001581438
2.3437500000000e+001	    -0.008723635	     0.009611636
2.3593750000000e+001	     -0.00975682	      0.04051823
2.3750000000000e+001	     -0.01087205	      0.05201888
2.3906250000000e+001	     -0.01185662	      0.06277342
2.4062500000000e+001	     -0.01256996	      0.08366713
2.4218750000000e+001	     -0.01332457	      0.08784768
2.4375000000000e+001	     -0.01388209	       0.1206437
2.4531250000000e+001	     -0.01434589	       0.1345253
2.4687500000000e+001	     -0.01484973	       0.1402826
2.4843750000000e+001	     -0.01490449	       0.1334619
2.5000000000000e+001	      -0.0149385	       0.1662296
2.5156250000000e+001	     -0.01478063	       0.1704396
2.5312500000000e+001	     -0.01455384	       0.1659541
2.5468750000000e+001	     -0.01401683	       0.1676357
2.5625000000000e+001	     -0.01352454	       0.1612241
2.5781250000000e+001	      -0.0129285	       0.1779937
2.5937500000000e+001	     -0.01208112	       0.1704646
2.6093750000000e+001	     -0.01099722	       0.1473077
2.6250000000000e+001	    -0.009988942	       0.1544925
2.6406250000000e+001	    -0.008934502	       0.1448058
2.6562500000000e+001	    -0.007829467	       0.1487019
2.6718750000000e+001	    -0.006523515	       0.1220907
2.6875000000000e+001	    -0.005083522	       0.1018992
2.7031250000000e+001	    -0.003738252	       0.1042952
2.7187500000000e+001	    -0.002108381	      0.08830416
2.7343750000000e+001	   -0.0006981795	      0.07782702
2.7500000000000e+001	    0.0007878602	      0.05142182
2.7656250000000e+001	     0.002150204	      0.05043447
2.7812500000000e+001	     0.003507689	      0.02149554
2.7968750000000e+001	     0.005102077	      0.01197093
2.8125000000000e+001	     0.006334579	    -0.006419353
2.8281250000000e+001	     0.007576225	     -0.01183366
2.8437500000000e+001	     0.008871427	      -0.0114224
2.8593750000000e+001	      0.00997489	     -0.04320966
2.8750000000000e+001	      0.01105952	     -0.05473956
2.8906250000000e+001	       0.0119227	     -0.05939843
2.9062500000000e+001	      0.01269393	     -0.07092881
2.9218750000000e+001	      0.01348943	     -0.09309313
2.9375000000000e+001	      0.01403493	      -0.1027107
2.9531250000000e+001	      0.01445957	       -0.120791
2.9687500000000e+001	      0.01467158	      -0.1206473
2.9843750000000e+001	      0.01479039	      -0.1290887
3.0000000000000e+001	      0.01483407	      -0.1282445
3.0156250000000e+001	      0.01466517	      -0.1252295
3.0312500000000e+001	       0.0144228	      -0.1332935
3.0468750000000e+001	      0.01400829	      -0.1463413
3.0625000000000e+001	      0.01340278	      -0.1430978
3.0781250000000e+001	      0.01266775	      -0.1377182
3.0937500000000e+001	      0.01195464	      -0.1264973
3.1093750000000e+001	      0.01093034	      -0.1188103
3.1250000000000e+001	     0.009892988	     -0.09656283
3.1406250000000e+001	     0.008769503	      -0.1127729
3.1562500000000e+001	     0.007593886	      -0.1010408
3.1718750000000e+001	     0.006106132	     -0.09195271
3.1875000000000e+001	      0.00472748	     -0.09939614
3.2031250000000e+001	     0.003322411	     -0.08441538
3.2187500000000e+001	      0.00196633	     -0.06717096
3.2343750000000e+001	    0.0005458929	     -0.03683648
3.2500000000000e+001	    -0.001020321	     -0.03728433
3.2656250000000e+001	     -0.00240653	     -0.02837662
3.2812500000000e+001	    -0.003986767	    -0.009444065
3.2968750000000e+001	    -0.005279961	   -0.0002346709
3.3125000000000e+001	    -0.006574186	      0.01317299
3.3281250000000e+001	     -0.00793533	      0.02259027
3.3437500000000e+001	    -0.009100849	       0.0364387
3.3593750000000e+001	     -0.01032076	      0.04115168
3.3750000000000e+001	     -0.01132872	      0.06355917
3.3906250000000e+001	     -0.01224487	      0.07795507
3.4062500000000e+001	      -0.0129888	      0.09154749
3.4218750000000e+001	     -0.01347914	      0.09742824
3.4375000000000e+001	     -0.01409122	       0.1136023
3.4531250000000e+001	     -0.01448156	        0.104716
3.4687500000000e+001	     -0.01471568	       0.1197094
3.4843750000000e+001	     -0.01485402	       0.1308881
3.5000000000000e+001	     -0.01486062	       0.1398728
3.5156250000000e+001	     -0.01470797	       0.1451824
3.5312500000000e+001	     -0.01439594	        0.150902
3.5468750000000e+001	     -0.01384669	       0.1401165
3.5625000000000e+001	     -0.01319226	       0.1401933
3.5781250000000e+001	     -0.01236865	       0.1338256
3.5937500000000e+001	     -0.01162039	       0.1301864
3.6093750000000e+001	     -0.01066414	       0.1232833
3.6250000000000e+001	    -0.009603612	        0.133118
3.6406250000000e+001	    -0.008347627	       0.1195231
3.6562500000000e+001	    -0.007288492	       0.1037185
3.6718750000000e+001	    -0.005971672	      0.09563009
3.6875000000000e+001	    -0.004577963	      0.08114579
3.7031250000000e+001	    -0.003102264	       0.0682462
3.7187500000000e+001	    -0.001683714	      0.05889799
3.7343750000000e+001	   -0.0002206471	       0.0480301
3.7500000000000e+001	     0.001290621	      0.03647844
3.7656250000000e+001	     0.002728452	      0.01361348
3.7812500000000e+001	     0.004023255	     -0.00596679
3.7968750000000e+001	     0.005389097	     -0.01563751
3.8125000000000e+001	     0.006748138	     -0.03570287
3.8281250000000e+001	     0.008147545	     -0.04488507
3.8437500000000e+001	     0.009323409	     -0.05996414
3.8593750000000e+001	      0.01043024	     -0.07262166
3.8750000000000e+001	      0.01148676	     -0.08151007
3.8906250000000e+001	      0.01228086	     -0.09402873
3.9062500000000e+001	      0.01313186	     -0.09499717
3.9218750000000e+001	      0.01359824	      -0.1144834
3.9375000000000e+001	      0.01416868	      -0.1184993
3.9531250000000e+001	      0.01452028	      -0.1220105
3.9687500000000e+001	      0.01477767	      -0.1250093
3.9843750000000e+001	      0.01486034	      -0.1234878
4.0000000000000e+001	      0.01486722	      -0.1325526
4.0156250000000e+001	      0.01465761	      -0.1363958
4.0312500000000e+001	      0.01421013	      -0.1299558
4.0468750000000e+001	      0.01375282	      -0.1237146
4.0625000000000e+001	      0.01312576	       -0.114752
4.0781250000000e+001	      0.01233648	      -0.1165976
4.0937500000000e+001	      0.01143148	      -0.1083836
4.1093750000000e+001	      0.01058869	     -0.09985968
4.1250000000000e+001	     0.009389276	     -0.09121113
4.1406250000000e+001	     0.008168471	     -0.07330198
4.1562500000000e+001	     0.007052305	     -0.06162412
4.1718750000000e+001	     0.005781733	     -0.04965327
4.1875000000000e+001	     0.004350084	     -0.04030988
4.2031250000000e+001	     0.002776875	       -0.026064
4.2187500000000e+001	     0.001470118	    -0.008921195
4.2343750000000e+001	   2.459437e-005	    0.0005871132
4.2500000000000e+001	    -0.001446784	       0.0154641
4.2656250000000e+001	    -0.002772632	      0.01649101
4.2812500000000e+001	    -0.004383298	      0.03701095
4.2968750000000e+001	    -0.005685417	      0.05777974
4.3125000000000e+001	    -0.007000112	      0.07452541
4.3281250000000e+001	    -0.008283602	      0.08267625
4.3437500000000e+001	    -0.009500138	      0.09840275
4.3593750000000e+001	     -0.01061625	       0.1027624
4.3750000000000e+001	     -0.01153939	      0.09182793
4.3906250000000e+001	     -0.01238132	       0.1204401
4.4062500000000e+001	     -0.01313422	       0.1207238
4.4218750000000e+001	     -0.01377898	        0.134696
4.4375000000000e+001	     -0.01429501	       0.1381127
4.4531250000000e+001	     -0.01462755	       0.1328386
4.4687500000000e+001	     -0.01482649	       0.1317801
4.4843750000000e+001	     -0.01483905	       0.1330929
4.5000000000000e+001	      -0.0147568	       0.1226392
4.5156250000000e+001	     -0.01453605	        0.123486
4.5312500000000e+001	     -0.01423117	       0.1195275
4.5468750000000e+001	     -0.01367021	       0.1231315
4.5625000000000e+001	     -0.01298764	       0.1131787
4.5781250000000e+001	     -0.01214615	        0.103758
4.5937500000000e+001	     -0.01132774	      0.09693452
4.6093750000000e+001	     -0.01035142	       0.0895825
4.6250000000000e+001	    -0.009255399	      0.06790576
4.6406250000000e+001	    -0.008062173	      0.06076355
4.6562500000000e+001	    -0.006802822	      0.04430198
4.6718750000000e+001	    -0.005472136	      0.03054322
4.6875000000000e+001	    -0.004113939	      0.01948622
4.7031250000000e+001	    -0.002651658	      0.00403589
4.7187500000000e+001	    -0.001155745	    -0.007605072
4.7343750000000e+001	    0.0003275638	     -0.02166743
4.7500000000000e+001	     0.001740751	     -0.02711917
4.7656250000000e+001	      0.00324708	      -0.0422142
4.7812500000000e+001	      0.00468174	     -0.05322345
4.7968750000000e+001	     0.006007091	     -0.06505545
4.8125000000000e+001	     0.007393153	     -0.06178623
4.8281250000000e+001	     0.008563811	     -0.05952754
4.8437500000000e+001	      0.00979786	     -0.06374387
4.8593750000000e+001	      0.01074387	     -0.06341918
4.8750000000000e+001	      0.01174586	      -0.0610812
4.8906250000000e+001	      0.01257202	     -0.04334804
4.9062500000000e+001	      0.01322161	     -0.02679514
4.9218750000000e+001	      0.01396116	     -0.01242292
4.9375000000000e+001	      0.01432815	      0.02494222
4.9531250000000e+001	      0.01473861	      0.09194142
4.9687500000000e+001	      0.01479522	       0.2772054
4.9843750000000e+001	      0.01480246	        2.066123
5.0000000000000e+001	      0.01467817	      -0.4803625
5.0156250000000e+001	      0.01450075	      -0.2939968
5.0312500000000e+001	      0.01411093	      -0.2418384
5.0468750000000e+001	      0.01358014	      -0.2051096
5.0625000000000e+001	      0.01289954	      -0.1778823
5.0781250000000e+001	      0.01216087	      -0.1643286
5.0937500000000e+001	      0.01120392	      -0.1354361
5.1093750000000e+001	      0.01014129	      -0.1246058
5.1250000000000e+001	     0.009138796	     -0.09913231
5.1406250000000e+001	     0.007857312	     -0.09164976
5.1562500000000e+001	     0.006571263	     -0.06511462
5.1718750000000e+001	     0.005266179	     -0.05592849
5.1875000000000e+001	     0.003845271	     -0.05140906
5.2031250000000e+001	     0.002467994	     -0.03543921
5.2187500000000e+001	     0.000968338	     -0.02679256
5.2343750000000e+001	   -0.0004716869	    -0.002527282
5.2500000000000e+001	    -0.001942437	     0.009276841
5.2656250000000e+001	    -0.003422465	       0.0217303
5.2812500000000e+001	    -0.004957628	      0.02302791
5.2968750000000e+001	    -0.006231402	      0.03631969
5.3125000000000e+001	    -0.007471205	      0.03977966
5.3281250000000e+001	    -0.008672438	      0.05219569
5.3437500000000e+001	    -0.009818543	      0.04961283
5.3593750000000e+001	     -0.01085139	      0.06918903
5.3750000000000e+001	     -0.01188178	      0.06813382
5.3906250000000e+001	     -0.01273458	      0.07954489
5.4062500000000e+001	     -0.01344136	      0.07800934
5.4218750000000e+001	     -0.01396534	      0.07775209
5.4375000000000e+001	     -0.01433915	      0.08253864
5.4531250000000e+001	     -0.01475631	      0.07982209
5.4687500000000e+001	     -0.01480491	      0.08923378
5.4843750000000e+001	     -0.01485201	      0.07873591
5.5000000000000e+001	     -0.01478797	       0.0772901
5.5156250000000e+001	     -0.01442925	      0.07459144
5.5312500000000e+001	     -0.01412868	       0.0699455
5.5468750000000e+001	     -0.01347924	      0.06001333
5.5625000000000e+001	     -0.01272752	      0.05663873
5.5781250000000e+001	     -0.01195796	      0.04527351
5.5937500000000e+001	     -0.01103424	      0.04394794
5.6093750000000e+001	     -0.01002811	      0.03071637
5.6250000000000e+001	    -0.008829055	     0.007848388
5.6406250000000e+001	    -0.007672442	      0.02284311
5.6562500000000e+001	    -0.006350252	      0.02008826
5.6718750000000e+001	    -0.004987952	      0.01051927
5.6875000000000e+001	     -0.00361511	       0.0011122
5.7031250000000e+001	    -0.002128593	    -0.006003164
5.7187500000000e+001	   -0.0006257845	      -0.0202213
5.7343750000000e+001	    0.0008075447	     -0.01988983
5.7500000000000e+001	     0.002122277	     -0.03722698
5.7656250000000e+001	     0.003590127	     -0.04112627
5.7812500000000e+001	     0.005032732	     -0.05307022
5.7968750000000e+001	     0.006341917	     -0.05789937
5.8125000000000e+001	     0.007789204	       -0.068143
5.8281250000000e+001	     0.008897863	     -0.07262403
5.8437500000000e+001	      0.01006099	     -0.07754988
5.8593750000000e+001	      0.01105763	     -0.08419701
5.8750000000000e+001	       0.0119968	      -0.0801281
5.8906250000000e+001	       0.0128214	     -0.08189088
5.9062500000000e+001	        0.013449	     -0.08179003
5.9218750000000e+001	      0.01403277	     -0.08667481
5.9375000000000e+001	      0.01444488	     -0.08483143
5.9531250000000e+001	      0.01465322	     -0.08296047
5.9687500000000e+001	      0.01485445	     -0.08731211
5.9843750000000e+001	      0.01480025	     -0.08009048
6.0000000000000e+001	      0.01465734	     -0.08738859
6.0156250000000e+001	       0.0142871	     -0.07694885
6.0312500000000e+001	      0.01393397	     -0.07569586
6.0468750000000e+001	      0.01329726	     -0.06978378
6.0625000000000e+001	      0.01255399	     -0.06054256
6.0781250000000e+001	      0.01178136	     -0.05242794
6.0937500000000e+001	      0.01087466	      -0.0415963
6.1093750000000e+001	     0.009873918	     -0.03274063
6.1250000000000e+001	     0.008679533	     -0.03321853
6.1406250000000e+001	     0.007483619	     -0.02098574
6.1562500000000e+001	     0.006109911	     -0.01264133
6.1718750000000e+001	     0.004742499	    -0.004474789
6.1875000000000e+001	     0.003331618	     0.005283311
6.2031250000000e+001	     0.001968537	      0.01166122
6.2187500000000e+001	    0.0004632501	      0.01206448
6.2343750000000e+001	   -0.0009870757	      0.01203414
6.2500000000000e+001	    -0.002557345	      0.03294666
6.2656250000000e+001	    -0.003883481	      0.03589655
6.2812500000000e+001	    -0.005205474	      0.04072576
6.2968750000000e+001	    -0.006595936	      0.05576495
6.3125000000000e+001	    -0.007894985	      0.06420036
6.3281250000000e+001	    -0.009101031	      0.06331559
6.3437500000000e+001	     -0.01021264	      0.06614349
6.3593750000000e+001	     -0.01115785	      0.06994721
6.3750000000000e+001	     -0.01220186	      0.06920156
6.3906250000000e+001	     -0.01293383	      0.07210504
6.4062500000000e+001	     -0.01349879	      0.07731466
6.4218750000000e+001	     -0.01408523	      0.07848045
6.4375000000000e+001	     -0.01445111	      0.07423244
6.4531250000000e+001	     -0.01474066	      0.07559419
6.4687500000000e+001	     -0.01481046	      0.07944143
6.4843750000000e+001	     -0.01481201	      0.07461582
6.5000000000000e+001	     -0.01460808	      0.06193601
6.5156250000000e+001	     -0.01428601	      0.06106918
6.5312500000000e+001	     -0.01389978	      0.06022046
6.5468750000000e+001	     -0.01326975	      0.04890167
6.5625000000000e+001	     -0.01251845	      0.04391366
6.5781250000000e+001	     -0.01165036	      0.03336937
6.5937500000000e+001	     -0.01074868	      0.02771005
6.6093750000000e+001	    -0.009614067	      0.02492766
6.6250000000000e+001	    -0.008444011	      0.01127707
6.6406250000000e+001	    -0.007268997	     0.002753407
6.6562500000000e+001	    -0.005869104	    -0.001957178
6.6718750000000e+001	    -0.004545472	    -0.006241363
6.6875000000000e+001	    -0.003092709	     -0.01551265
6.7031250000000e+001	    -0.001687203	     -0.02456346
6.7187500000000e+001	   -0.0001855735	     -0.02745644
6.7343750000000e+001	     0.001228243	     -0.03084245
6.7500000000000e+001	     0.002646446	     -0.04114272
6.7656250000000e+001	     0.004061866	     -0.04516574
6.7812500000000e+001	     0.005452093	     -0.05303662
6.7968750000000e+001	      0.00680353	     -0.05569088
6.8125000000000e+001	      0.00805751	     -0.06435238
6.8281250000000e+001	     0.009268625	     -0.06704184
6.8437500000000e+001	      0.01040605	     -0.07186634
6.8593750000000e+001	      0.01134209	     -0.07343854
6.8750000000000e+001	      0.01226401	     -0.05199223
6.8906250000000e+001	      0.01297134	     -0.07204872
6.9062500000000e+001	      0.01368606	     -0.07491311
6.9218750000000e+001	      0.01418925	     -0.07597995
6.9375000000000e+001	      0.01455825	     -0.07135995
6.9531250000000e+001	      0.01485994	     -0.06909619
6.9687500000000e+001	      0.01480823	     -0.06399398
6.9843750000000e+001	      0.01472102	     -0.06466627
7.0000000000000e+001	      0.01450439	     -0.05213971
7.0156250000000e+001	      0.01420382	     -0.04911912
7.0312500000000e+001	      0.01369137	     -0.04531809
7.0468750000000e+001	      0.01303741	     -0.04677008
7.0625000000000e+001	      0.01231633	     -0.04364976
7.0781250000000e+001	      0.01148797	     -0.02865207
7.0937500000000e+001	      0.01051672	     -0.02155583
7.1093750000000e+001	     0.009443235	     -0.01343404
7.1250000000000e+001	     0.008234778	    -0.006798046
7.1406250000000e+001	     0.007019054	    -0.006470352
7.1562500000000e+001	     0.005736848	    -0.000410907
7.1718750000000e+001	     0.004351091	      0.01232198
7.1875000000000e+001	     0.002885757	      0.01503613
7.2031250000000e+001	     0.001509535	      0.02088926
7.2187500000000e+001	   -1.54255e-005	          0.0295
7.2343750000000e+001	    -0.001442546	      0.02970684
7.2500000000000e+001	    -0.002901594	      0.03812597
7.2656250000000e+001	    -0.004330682	      0.03738327
7.2812500000000e+001	    -0.005631479	      0.04372714
7.2968750000000e+001	    -0.006996151	      0.04741987
7.3125000000000e+001	    -0.008323991	      0.04798546
7.3281250000000e+001	    -0.009419525	      0.05207744
7.3437500000000e+001	     -0.01057412	      0.05828565
7.3593750000000e+001	     -0.01144791	      0.05595499
7.3750000000000e+001	     -0.01234829	      0.05770377
7.3906250000000e+001	     -0.01314056	      0.05434821
7.4062500000000e+001	     -0.01373589	      0.05388107
7.4218750000000e+001	     -0.01414682	      0.05515976
7.4375000000000e+001	     -0.01458645	      0.05135554
7.4531250000000e+001	     -0.01471856	      0.05637996
7.4687500000000e+001	     -0.01477337	      0.04937623
7.4843750000000e+001	     -0.01466811	      0.05058554
7.5000000000000e+001	      -0.0144772	      0.06733216
7.5156250000000e+001	     -0.01416038	       0.0425331
7.5312500000000e+001	     -0.01356224	        0.040375
7.5468750000000e+001	     -0.01299154	      0.03640037
7.5625000000000e+001	      -0.0122247	      0.02870177
7.5781250000000e+001	     -0.01128457	       0.0282909
7.5937500000000e+001	     -0.01037862	      0.01140825
7.6093750000000e+001	    -0.009297878	      0.01797886
7.6250000000000e+001	    -0.008111108	      0.01194518
7.6406250000000e+001	    -0.006772687	     0.003775051
7.6562500000000e+001	    -0.005510182	    -0.006669933
7.6718750000000e+001	    -0.004119645	     -0.01121761
7.6875000000000e+001	    -0.002614725	     -0.01220467
7.7031250000000e+001	    -0.001184105	     -0.01177241
7.7187500000000e+001	    0.0002357094	     -0.01818942
7.7343750000000e+001	     0.001637038	     -0.02005809
7.7500000000000e+001	     0.003099202	     -0.02582829
7.7656250000000e+001	      0.00450159	       -0.031646
7.7812500000000e+001	     0.005851687	     -0.03758467
7.7968750000000e+001	     0.007178102	     -0.04046554
7.8125000000000e+001	     0.008453946	     -0.04804014
7.8281250000000e+001	     0.009585228	     -0.04576072
7.8437500000000e+001	      0.01067708	     -0.04774615
7.8593750000000e+001	       0.0116038	     -0.04948949
7.8750000000000e+001	      0.01250521	     -0.05776079
7.8906250000000e+001	         0.01315	     -0.04858831
7.9062500000000e+001	      0.01381822	     -0.05869278
7.9218750000000e+001	      0.01423392	     -0.06289023
7.9375000000000e+001	       0.0145533	     -0.06227075
7.9531250000000e+001	      0.01474009	     -0.06419363
7.9687500000000e+001	      0.01476299	     -0.06082904
7.9843750000000e+001	      0.01470502	     -0.05202152
8.0000000000000e+001	      0.01440538	      -0.0501073
8.0156250000000e+001	      0.01399149	     -0.05080993
8.0312500000000e+001	      0.01352045	     -0.04227331
8.0468750000000e+001	      0.01281665	     -0.04738954
8.0625000000000e+001	      0.01205358	     -0.03913641
8.0781250000000e+001	      0.01117836	     -0.03498862
8.0937500000000e+001	      0.01018671	     -0.02714118
8.1093750000000e+001	     0.009029171	     -0.02081499
8.1250000000000e+001	     0.007835576	     -0.01591338
8.1406250000000e+001	     0.006609093	     -0.01658406
8.1562500000000e+001	     0.005327484	     -0.01487258
8.1718750000000e+001	     0.003915676	     -0.00812012
8.1875000000000e+001	      0.00247624	    -0.005974976
8.2031250000000e+001	    0.0009797025	     0.001989946
8.2187500000000e+001	   -0.0004436467	      0.00730033
8.2343750000000e+001	    -0.001840525	      0.01644041
