Data written for 4 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I2	 	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 	Accelerometer	 	Accelerometer	 

   	 S1		 S2		 H1, 2		 H1, 2	
Frequency	 Mag	 Phase	Mag	 Phase	Mag	 Phase	Mag	 Phase
   	Ratio		Ratio		Ratio		Ratio	

Units:
Hz	N	 	m/s²	 	(m/s²)(N)	 	m/s² / N	 
0.0000000000000e+000	      0.04480872	               0	       0.2915199	               0	        6.505875	               0	        6.505875	               0
6.2500000000000e-002	      0.01711789	        144.1937	       0.6156836	        3.233982	        35.96726	       -140.9597	        35.96726	       -140.9597
1.2500000000000e-001	      0.01014636	        127.3907	       0.6303154	       -165.5388	        62.12229	        67.07045	        62.12229	        67.07045
1.8750000000000e-001	     0.008390598	        118.8464	       0.6224452	        5.343639	        74.18365	       -113.5027	        74.18365	       -113.5027
2.5000000000000e-001	     0.006153459	         105.026	       0.5096919	        -166.711	        82.83015	        88.26299	        82.83015	        88.26299
3.1250000000000e-001	     0.005280101	        108.7702	        0.628618	       -2.912389	        119.0542	       -111.6826	        119.0542	       -111.6826
3.7500000000000e-001	     0.004694695	        100.3547	       0.5738786	       -172.8087	        122.2398	        86.83659	        122.2398	        86.83659
4.3750000000000e-001	     0.004287154	        95.57788	       0.4792307	       -5.784524	        111.7829	       -101.3624	        111.7829	       -101.3624
5.0000000000000e-001	     0.003225395	        84.43121	        0.462689	        179.3302	        143.4519	        94.89896	        143.4519	        94.89896
5.6250000000000e-001	     0.002161719	        84.30888	       0.5094526	       -16.37361	        235.6701	       -100.6825	        235.6701	       -100.6825
6.2500000000000e-001	     0.002020199	        99.43114	       0.4945806	        167.5102	        244.8178	        68.07902	        244.8178	        68.07902
6.8750000000000e-001	     0.002126715	        95.27621	       0.4902415	       -23.35947	        230.5159	       -118.6357	        230.5159	       -118.6357
7.5000000000000e-001	      0.00201038	        96.54935	       0.4736994	        161.2302	        235.6268	        64.68087	        235.6268	        64.68087
8.1250000000000e-001	     0.002051346	        106.4185	       0.4827983	       -19.40641	        235.3568	       -125.8249	        235.3568	       -125.8249
8.7500000000000e-001	     0.002485078	        97.29571	        0.333236	        168.3053	        134.0948	        71.00955	        134.0948	        71.00955
9.3750000000000e-001	     0.002762249	        89.33804	        0.448414	       -34.83221	        162.3366	       -124.1702	        162.3366	       -124.1702
1.0000000000000e+000	     0.002655652	        68.40963	       0.4172572	        167.3386	        157.1205	        98.92892	        157.1205	        98.92892
1.0625000000000e+000	     0.001599687	        54.81137	         0.41748	       -27.36283	         260.976	       -82.17419	         260.976	       -82.17419
1.1250000000000e+000	     0.001216215	        68.47134	       0.4119772	        161.9628	        338.7371	        93.49146	        338.7371	        93.49146
1.1875000000000e+000	     0.001167488	        91.31435	       0.4161765	       -30.87337	        356.4718	       -122.1877	        356.4718	       -122.1877
1.2500000000000e+000	      0.00163081	        93.82064	       0.3585164	        158.8556	        219.8395	          65.035	        219.8395	          65.035
1.3125000000000e+000	     0.001904003	        74.34255	       0.3133385	       -33.70445	        164.5683	        -108.047	        164.5683	        -108.047
1.3750000000000e+000	     0.001369742	        70.70692	       0.3121172	        168.3379	        227.8657	        97.63099	        227.8657	        97.63099
1.4375000000000e+000	     0.001377764	        69.86419	       0.2620586	       -30.32608	        190.2057	       -100.1903	        190.2057	       -100.1903
1.5000000000000e+000	    0.0009312571	         74.7754	       0.3907085	         164.787	        419.5496	        90.01156	        419.5496	        90.01156
1.5625000000000e+000	     0.001444209	        74.78548	       0.2380859	       -25.71933	        164.8556	       -100.5048	        164.8556	       -100.5048
1.6250000000000e+000	     0.001767871	         47.2237	       0.3336909	        157.9417	         188.753	         110.718	         188.753	         110.718
1.6875000000000e+000	     0.001414628	        32.84528	       0.2613879	       -11.21765	         184.775	       -44.06293	         184.775	       -44.06293
1.7500000000000e+000	    0.0007204138	        12.69057	       0.3515981	        159.7691	        488.0503	        147.0785	        488.0503	        147.0785
1.8125000000000e+000	    0.0006373041	        84.93051	       0.1856914	       -4.185427	        291.3701	       -89.11594	        291.3701	       -89.11594
1.8750000000000e+000	     0.001468978	        87.92987	         0.25711	        156.2589	        175.0265	        68.32901	        175.0265	        68.32901
1.9375000000000e+000	     0.001641162	        22.64305	       0.2734353	       -19.94865	        166.6109	       -42.59169	        166.6109	       -42.59169
2.0000000000000e+000	    0.0007643135	        15.94644	       0.2535761	        168.9331	        331.7698	        152.9866	        331.7698	        152.9866
2.0625000000000e+000	     0.001032388	       -5.913485	       0.1789264	        -27.2534	        173.3132	       -21.33991	        173.3132	       -21.33991
2.1250000000000e+000	    0.0003022233	       -37.25668	       0.2447575	        169.4802	        809.8565	       -153.2631	        809.8565	       -153.2631
2.1875000000000e+000	    0.0003186623	        64.23267	       0.1439642	       -13.99567	        451.7766	       -78.22834	        451.7766	       -78.22834
2.2500000000000e+000	    0.0009832444	        78.14658	       0.2274276	         163.163	        231.3032	        85.01639	        231.3032	        85.01639
2.3125000000000e+000	     0.001180102	         46.5305	       0.1606316	       -19.88972	        136.1167	       -66.42021	        136.1167	       -66.42021
2.3750000000000e+000	    0.0007823117	         32.3546	       0.2403664	        162.8717	        307.2515	        130.5171	        307.2515	        130.5171
2.4375000000000e+000	    0.0007193828	        80.55985	       0.1607158	        9.828826	        223.4079	       -70.73103	        223.4079	       -70.73103
2.5000000000000e+000	     0.001220521	        52.13707	       0.2022896	        159.5135	        165.7404	        107.3764	        165.7404	        107.3764
2.5625000000000e+000	    0.0009735071	        29.05117	       0.2191817	        7.470668	        225.1465	        -21.5805	        225.1465	        -21.5805
2.6250000000000e+000	     0.001147693	        6.026143	       0.1988868	         171.264	        173.2926	        165.2379	        173.2926	        165.2379
2.6875000000000e+000	     0.000956029	        3.417988	       0.1643171	       -2.215048	        171.8746	       -5.633036	        171.8746	       -5.633036
2.7500000000000e+000	     0.001116864	       -3.493861	       0.1938881	        167.8641	        173.6004	         171.358	        173.6004	         171.358
2.8125000000000e+000	    0.0005826955	       -43.12533	       0.1324875	       0.5194098	          227.37	        43.64474	          227.37	        43.64474
2.8750000000000e+000	    0.0008709849	        8.539638	       0.1351874	        169.5309	        155.2121	        160.9913	        155.2121	        160.9913
2.9375000000000e+000	    0.0007061261	       -13.75061	       0.1615717	        9.097058	        228.8142	        22.84767	        228.8142	        22.84767
3.0000000000000e+000	    0.0007378985	       -20.93823	       0.1500174	        170.3812	        203.3036	       -168.6806	        203.3036	       -168.6806
3.0625000000000e+000	    0.0007045211	       -61.05281	       0.1184308	        32.95035	        168.1011	        94.00317	        168.1011	        94.00317
3.1250000000000e+000	    0.0003189605	       -64.03439	       0.1148698	        170.8909	         360.138	       -125.0747	         360.138	       -125.0747
3.1875000000000e+000	    0.0006344258	        -16.1346	       0.1476764	        18.83732	        232.7718	        34.97193	        232.7718	        34.97193
3.2500000000000e+000	    0.0003948319	       -60.90725	       0.1384013	        166.4502	        350.5321	       -132.6426	        350.5321	       -132.6426
3.3125000000000e+000	    0.0004670337	       -34.46263	       0.1401586	        16.69043	        300.1038	        51.15306	        300.1038	        51.15306
3.3750000000000e+000	     0.000331213	       -30.60427	       0.1210943	        161.6005	        365.6086	       -167.7953	        365.6086	       -167.7953
3.4375000000000e+000	    0.0006122987	       -1.504512	       0.1645647	        22.26008	        268.7654	         23.7646	        268.7654	         23.7646
3.5000000000000e+000	    0.0007536439	       -61.99831	       0.1038065	        162.5577	        137.7395	        -135.444	        137.7395	        -135.444
3.5625000000000e+000	    0.0008731853	       -67.73315	       0.1452085	        18.30706	        166.2975	        86.04021	        166.2975	        86.04021
3.6250000000000e+000	     0.000950955	       -67.38634	      0.09338351	       -167.1147	        98.19971	       -99.72839	        98.19971	       -99.72839
3.6875000000000e+000	    0.0006643718	       -81.41953	       0.1020977	        10.73036	        153.6755	        92.14989	        153.6755	        92.14989
3.7500000000000e+000	     0.000476161	       -45.24775	        0.095479	         177.977	        200.5183	       -136.7753	        200.5183	       -136.7753
3.8125000000000e+000	    0.0007780383	       -96.62648	       0.1368081	        18.34816	        175.8372	        114.9746	        175.8372	        114.9746
3.8750000000000e+000	    0.0005877061	       -95.77522	       0.1079969	        179.5233	          183.76	       -84.70146	          183.76	       -84.70146
3.9375000000000e+000	    0.0007071702	       -96.74789	       0.1204127	        12.09271	         170.274	        108.8406	         170.274	        108.8406
4.0000000000000e+000	    0.0007167959	       -95.47129	      0.09606025	        166.0961	        134.0134	       -98.43262	        134.0134	       -98.43262
4.0625000000000e+000	    0.0007536955	       -118.3321	      0.09447601	        21.00648	        125.3504	        139.3386	        125.3504	        139.3386
4.1250000000000e+000	    0.0006457985	       -136.5308	      0.05107756	        164.2886	         79.0921	       -59.18054	         79.0921	       -59.18054
4.1875000000000e+000	    0.0005748419	       -101.7884	        0.108198	        13.15417	        188.2223	        114.9425	        188.2223	        114.9425
4.2500000000000e+000	     0.000640175	       -107.4933	      0.05220493	        175.4417	        81.54791	       -77.06497	        81.54791	       -77.06497
4.3125000000000e+000	    0.0008835357	       -112.4252	       0.1000373	        7.554227	        113.2238	        119.9794	        113.2238	        119.9794
4.3750000000000e+000	     0.001065401	       -121.7363	       0.0721211	       -179.8412	        67.69386	       -58.10499	        67.69386	       -58.10499
