Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 X1	 X2
Time	 Real	Real
   	EU	EU

Units:
sec	N	m/s²
-1.0000000000000e-001	       0.1700004	       0.1609079
-9.9609375000000e-002	        0.173737	       -1.400176
-9.9218750000000e-002	       0.1752457	       -2.292727
-9.8828125000000e-002	        0.174042	       -3.498311
-9.8437500000000e-002	       0.1729992	       -4.112579
-9.8046875000000e-002	       0.1751047	       -3.911183
-9.7656250000000e-002	       0.1716054	       -4.098965
-9.7265625000000e-002	       0.1705171	       -4.339692
-9.6875000000000e-002	       0.1720874	       -4.181418
-9.6484375000000e-002	       0.1727921	       -4.728672
-9.6093750000000e-002	       0.1688124	       -4.870837
-9.5703125000000e-002	       0.1693628	       -4.635988
-9.5312500000000e-002	       0.1663504	       -4.364796
-9.4921875000000e-002	        0.164186	       -3.443091
-9.4531250000000e-002	       0.1642415	       -2.719508
-9.4140625000000e-002	       0.1658503	       -1.904682
-9.3750000000000e-002	        0.165916	      -0.6720192
-9.3359375000000e-002	       0.1678441	       0.7056575
-9.2968750000000e-002	       0.1681196	        1.259435
-9.2578125000000e-002	       0.1693033	        1.945159
-9.2187500000000e-002	       0.1685047	        2.581438
-9.1796875000000e-002	       0.1670074	        3.285486
-9.1406250000000e-002	       0.1669037	        3.920189
-9.1015625000000e-002	       0.1649191	        4.672979
-9.0625000000000e-002	       0.1656335	        5.096266
-9.0234375000000e-002	       0.1679217	        5.212306
-8.9843750000000e-002	       0.1711424	        5.651048
-8.9453125000000e-002	       0.1706292	        5.546729
-8.9062500000000e-002	       0.1709422	        5.676147
-8.8671875000000e-002	       0.1702785	        6.140857
-8.8281250000000e-002	       0.1684771	        5.752043
-8.7890625000000e-002	       0.1682946	        5.097273
-8.7500000000000e-002	       0.1678814	         4.75003
-8.7109375000000e-002	       0.1686079	        4.572451
-8.6718750000000e-002	       0.1677852	        4.447083
-8.6328125000000e-002	       0.1679141	        4.292126
-8.5937500000000e-002	        0.168176	        3.726519
-8.5546875000000e-002	       0.1675527	        3.848079
-8.5156250000000e-002	       0.1688652	         3.81081
-8.4765625000000e-002	       0.1646092	        3.401935
-8.4375000000000e-002	        0.164924	        3.150985
-8.3984375000000e-002	       0.1680887	        2.843493
-8.3593750000000e-002	       0.1651294	         2.59328
-8.3203125000000e-002	       0.1643102	        2.660775
-8.2812500000000e-002	       0.1637379	        2.321337
-8.2421875000000e-002	       0.1624155	        2.232627
-8.2031250000000e-002	       0.1639953	        2.185317
-8.1640625000000e-002	       0.1625045	        2.127773
-8.1250000000000e-002	         0.16506	         1.94085
-8.0859375000000e-002	       0.1644234	        1.661046
-8.0468750000000e-002	       0.1623645	        1.501172
-8.0078125000000e-002	       0.1628491	       0.8087177
-7.9687500000000e-002	       0.1663906	      -0.8541157
-7.9296875000000e-002	       0.1672347	        -1.26002
-7.8906250000000e-002	       0.1669998	       -2.213558
-7.8515625000000e-002	       0.1673928	        -3.43812
-7.8125000000000e-002	        0.163411	       -3.333415
-7.7734375000000e-002	       0.1627085	       -3.278175
-7.7343750000000e-002	       0.1589597	       -3.598828
-7.6953125000000e-002	       0.1603738	       -3.429838
-7.6562500000000e-002	       0.1595535	       -3.820515
-7.6171875000000e-002	       0.1587955	       -4.634541
-7.5781250000000e-002	       0.1564961	       -4.298588
-7.5390625000000e-002	       0.1529806	       -3.341173
-7.5000000000000e-002	       0.1539374	       -3.030487
-7.4609375000000e-002	       0.1560446	       -2.443852
-7.4218750000000e-002	       0.1586572	       -1.789409
-7.3828125000000e-002	       0.1625518	      -0.9941373
-7.3437500000000e-002	        0.164274	       0.3312247
-7.3046875000000e-002	       0.1630338	        1.642779
-7.2656250000000e-002	       0.1608243	        2.491265
-7.2265625000000e-002	       0.1605612	        2.948691
-7.1875000000000e-002	       0.1600895	        3.383401
-7.1484375000000e-002	       0.1602915	        3.918768
-7.1093750000000e-002	       0.1585862	        4.254699
-7.0703125000000e-002	       0.1574327	        4.832656
-7.0312500000000e-002	       0.1562658	        5.169377
-6.9921875000000e-002	       0.1566534	        5.267803
-6.9531250000000e-002	        0.155721	         5.28245
-6.9140625000000e-002	       0.1545829	        5.180608
-6.8750000000000e-002	       0.1548231	        4.924878
-6.8359375000000e-002	       0.1537558	        4.438278
-6.7968750000000e-002	       0.1563685	        4.228286
-6.7578125000000e-002	        0.156915	        4.091418
-6.7187500000000e-002	       0.1555675	        3.853922
