Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 

   	 S1	 S2
1.1875000000000e+001	      0.00620609	      -0.2284566
1.2031250000000e+001	     0.004977312	      -0.2102044
1.2187500000000e+001	     0.003357123	      -0.2082033
1.2343750000000e+001	     0.001808017	      -0.1826289
1.2500000000000e+001	    0.0001392402	      -0.1934433
1.2656250000000e+001	    -0.001546271	      -0.2126253
1.2812500000000e+001	    -0.003125818	      -0.1856432
1.2968750000000e+001	     -0.00445911	      -0.1706739
1.3125000000000e+001	    -0.005992199	      -0.1859314
1.3281250000000e+001	    -0.007292611	      -0.1634742
1.3437500000000e+001	    -0.008672748	      -0.1574537
1.3593750000000e+001	     -0.01021643	      -0.1520719
1.3750000000000e+001	      -0.0113379	      -0.1325689
1.3906250000000e+001	      -0.0125131	      -0.1033242
1.4062500000000e+001	     -0.01340926	      -0.1113504
1.4218750000000e+001	     -0.01416028	     -0.05648478
1.4375000000000e+001	     -0.01481992	     -0.01327725
1.4531250000000e+001	     -0.01548635	      0.01013078
1.4687500000000e+001	     -0.01574858	      0.02303277
1.4843750000000e+001	     -0.01595398	      0.06008467
1.5000000000000e+001	     -0.01603239	       0.0567073
1.5156250000000e+001	     -0.01599749	      0.08033012
1.5312500000000e+001	     -0.01573534	       0.1076116
1.5468750000000e+001	     -0.01522009	       0.1262887
1.5625000000000e+001	      -0.0148846	       0.1276854
1.5781250000000e+001	     -0.01432478	       0.1467935
1.5937500000000e+001	     -0.01333194	       0.1769603
1.6093750000000e+001	     -0.01231264	       0.1831495
1.6250000000000e+001	     -0.01121009	       0.1963913
1.6406250000000e+001	     -0.01016429	       0.2041966
1.6562500000000e+001	    -0.008906819	       0.2015828
1.6718750000000e+001	     -0.00757305	       0.1978842
1.6875000000000e+001	    -0.006013036	       0.1944074
1.7031250000000e+001	    -0.004589818	       0.1852267
1.7187500000000e+001	     -0.00302725	       0.1820515
1.7343750000000e+001	    -0.001544624	       0.1673276
1.7500000000000e+001	    0.0001841998	        0.157053
1.7656250000000e+001	     0.001633532	       0.1473551
1.7812500000000e+001	      0.00323234	       0.1291487
1.7968750000000e+001	     0.004733074	       0.1285942
1.8125000000000e+001	     0.006285113	        0.109717
1.8281250000000e+001	     0.007703454	      0.08020344
1.8437500000000e+001	     0.009245239	      0.06737033
1.8593750000000e+001	      0.01037051	      0.04512732
1.8750000000000e+001	      0.01161398	      0.03576973
1.8906250000000e+001	      0.01265847	      0.04248006
1.9062500000000e+001	      0.01359923	      0.02061553
1.9218750000000e+001	      0.01419391	     0.003305212
1.9375000000000e+001	       0.0149831	     -0.02042992
1.9531250000000e+001	      0.01556369	     -0.03532061
1.9687500000000e+001	      0.01595749	      -0.0593442
1.9843750000000e+001	      0.01604048	     -0.06470129
2.0000000000000e+001	       0.0160437	     -0.05960847
2.0156250000000e+001	      0.01610861	     -0.07355809
2.0312500000000e+001	      0.01571822	     -0.08660606
2.0468750000000e+001	      0.01524337	     -0.09990536
2.0625000000000e+001	      0.01475533	      -0.1068509
2.0781250000000e+001	      0.01400589	      -0.1100491
2.0937500000000e+001	      0.01317172	      -0.1129561
2.1093750000000e+001	      0.01228423	      -0.1218083
2.1250000000000e+001	      0.01117924	      -0.1195086
2.1406250000000e+001	     0.009857763	      -0.1198476
2.1562500000000e+001	     0.008616439	      -0.1277447
2.1718750000000e+001	     0.007279206	     -0.09703763
2.1875000000000e+001	     0.005866171	      -0.1069099
2.2031250000000e+001	      0.00429658	      -0.1087246
2.2187500000000e+001	     0.002659343	     -0.09024707
2.2343750000000e+001	     0.001114747	     -0.08085398
2.2500000000000e+001	   -0.0003792667	     -0.07173309
2.2656250000000e+001	    -0.001937147	     -0.06704135
2.2812500000000e+001	    -0.003454429	     -0.06090404
2.2968750000000e+001	    -0.005142647	     -0.04849025
2.3125000000000e+001	    -0.006531307	     -0.06953433
2.3281250000000e+001	    -0.008019885	     -0.04760094
2.3437500000000e+001	    -0.009280885	     -0.03591505
2.3593750000000e+001	     -0.01057001	     -0.03102658
2.3750000000000e+001	     -0.01184041	     -0.01777684
2.3906250000000e+001	     -0.01280577	     -0.01415647
2.4062500000000e+001	     -0.01376668	       0.0065016
2.4218750000000e+001	     -0.01445867	      0.00320287
2.4375000000000e+001	     -0.01494595	     0.002061337
2.4531250000000e+001	     -0.01548784	        0.011013
2.4687500000000e+001	     -0.01582135	       0.0190174
2.4843750000000e+001	     -0.01596067	      0.03722513
2.5000000000000e+001	      -0.0159974	       0.0700652
2.5156250000000e+001	     -0.01572753	      0.04826748
2.5312500000000e+001	     -0.01571318	      0.06398748
2.5468750000000e+001	     -0.01523465	      0.07703811
2.5625000000000e+001	     -0.01471822	      0.07452589
2.5781250000000e+001	     -0.01391684	      0.06602474
2.5937500000000e+001	     -0.01304641	      0.06739666
2.6093750000000e+001	     -0.01201882	      0.06284466
2.6250000000000e+001	     -0.01100691	      0.07407922
2.6406250000000e+001	    -0.009798061	      0.06603472
2.6562500000000e+001	    -0.008375978	      0.06441125
2.6718750000000e+001	    -0.007063564	      0.07555217
2.6875000000000e+001	    -0.005581948	      0.07229723
2.7031250000000e+001	    -0.004028928	      0.07528315
2.7187500000000e+001	     -0.00250459	      0.07145829
2.7343750000000e+001	    -0.000919912	      0.06586912
2.7500000000000e+001	    0.0007847287	      0.06784968
2.7656250000000e+001	     0.002190621	      0.07568441
2.7812500000000e+001	     0.003874653	      0.06271902
2.7968750000000e+001	     0.005428498	      0.06292407
2.8125000000000e+001	     0.006783097	      0.05617104
2.8281250000000e+001	     0.008173464	      0.05616154
2.8437500000000e+001	     0.009514058	      0.04746339
2.8593750000000e+001	      0.01079147	      0.03871415
2.8750000000000e+001	       0.0118442	      0.04040945
2.8906250000000e+001	      0.01289721	       0.0321706
2.9062500000000e+001	      0.01370443	       0.0257981
2.9218750000000e+001	      0.01455107	      0.01624673
2.9375000000000e+001	      0.01513481	      0.01122444
2.9531250000000e+001	      0.01562471	     0.009529874
2.9687500000000e+001	       0.0159757	    -0.004366007
2.9843750000000e+001	      0.01600021	     -0.00437599
3.0000000000000e+001	      0.01600163	     -0.01189491
3.0156250000000e+001	      0.01600425	     -0.01060733
3.0312500000000e+001	      0.01566043	     -0.01556896
3.0468750000000e+001	      0.01515934	     -0.03715939
3.0625000000000e+001	      0.01445921	     -0.04623096
3.0781250000000e+001	      0.01375878	     -0.05724474
3.0937500000000e+001	      0.01284274	     -0.05470507
3.1093750000000e+001	      0.01178829	     -0.05022658
3.1250000000000e+001	      0.01071732	     -0.08588278
3.1406250000000e+001	      0.00951618	     -0.07122984
3.1562500000000e+001	     0.008157374	     -0.07234649
3.1718750000000e+001	     0.006860547	     -0.08402429
3.1875000000000e+001	     0.005367767	     -0.08681864
3.2031250000000e+001	     0.003750622	      -0.0768654
3.2187500000000e+001	     0.002313521	     -0.08579533
3.2343750000000e+001	    0.0006505423	     -0.08072475
3.2500000000000e+001	   -0.0008674525	     -0.07845146
3.2656250000000e+001	    -0.002464677	     -0.06945013
3.2812500000000e+001	    -0.004106156	     -0.07144056
3.2968750000000e+001	    -0.005589685	     -0.07084507
3.3125000000000e+001	     -0.00699027	     -0.07140498
3.3281250000000e+001	    -0.008453045	     -0.06274971
3.3437500000000e+001	    -0.009688441	     -0.05408154
3.3593750000000e+001	      -0.0108338	     -0.04978744
3.3750000000000e+001	      -0.0119556	     -0.03970408
3.3906250000000e+001	     -0.01313616	     -0.03563275
3.4062500000000e+001	     -0.01394602	      -0.0150067
3.4218750000000e+001	     -0.01466182	     -0.01537966
3.4375000000000e+001	     -0.01529994	    -0.008274555
3.4531250000000e+001	     -0.01571216	     0.002540294
3.4687500000000e+001	     -0.01604483	      0.01374688
3.4843750000000e+001	     -0.01612806	      0.01976426
3.5000000000000e+001	     -0.01604646	      0.02279358
3.5156250000000e+001	     -0.01579231	      0.03489891
3.5312500000000e+001	     -0.01547446	      0.04237768
3.5468750000000e+001	     -0.01505735	      0.05233356
3.5625000000000e+001	     -0.01445371	      0.05517517
3.5781250000000e+001	     -0.01362243	      0.06671982
3.5937500000000e+001	     -0.01278927	      0.07815161
3.6093750000000e+001	     -0.01175809	      0.08485255
3.6250000000000e+001	     -0.01060774	      0.08408585
3.6406250000000e+001	    -0.009348856	      0.08511657
3.6562500000000e+001	    -0.007936224	      0.09824624
3.6718750000000e+001	     -0.00652802	      0.07987064
3.6875000000000e+001	    -0.005111519	      0.08517608
3.7031250000000e+001	    -0.003572767	       0.0886486
3.7187500000000e+001	    -0.001933159	      0.09077866
3.7343750000000e+001	   -0.0005273814	      0.07766773
3.7500000000000e+001	     0.001145416	      0.09857535
3.7656250000000e+001	     0.002654756	      0.06953265
3.7812500000000e+001	     0.004339303	      0.06443331
3.7968750000000e+001	     0.005798005	      0.05639998
3.8125000000000e+001	     0.007230907	      0.05310761
3.8281250000000e+001	     0.008639812	      0.04968785
3.8437500000000e+001	     0.009910665	      0.03968097
3.8593750000000e+001	       0.0109976	      0.03604243
3.8750000000000e+001	        0.012118	      0.02972922
3.8906250000000e+001	      0.01316762	      0.01884556
3.9062500000000e+001	      0.01405306	      0.01197169
3.9218750000000e+001	      0.01472691	     0.007938288
3.9375000000000e+001	      0.01522027	     -0.01209274
3.9531250000000e+001	      0.01570047	     -0.01863338
3.9687500000000e+001	      0.01601933	     -0.01359488
3.9843750000000e+001	      0.01600876	     -0.03132965
4.0000000000000e+001	      0.01601329	     -0.04295492
4.0156250000000e+001	       0.0159048	       -0.052935
4.0312500000000e+001	      0.01561633	     -0.05293266
4.0468750000000e+001	      0.01506987	     -0.04716801
4.0625000000000e+001	       0.0144142	     -0.06288611
4.0781250000000e+001	       0.0135663	     -0.05593628
4.0937500000000e+001	      0.01268545	     -0.06444579
4.1093750000000e+001	      0.01163469	     -0.07180876
4.1250000000000e+001	      0.01032957	     -0.07378498
4.1406250000000e+001	     0.009129019	     -0.07461565
4.1562500000000e+001	     0.007864266	     -0.06751479
4.1718750000000e+001	     0.006427955	     -0.07756843
4.1875000000000e+001	     0.004861697	     -0.07205777
4.2031250000000e+001	     0.003354587	     -0.06247766
4.2187500000000e+001	     0.001858399	     -0.07161409
4.2343750000000e+001	    0.0002757986	     -0.05508992
4.2500000000000e+001	    -0.001312935	     -0.03607473
4.2656250000000e+001	    -0.002957743	     -0.04440198
4.2812500000000e+001	    -0.004398054	     -0.03193473
4.2968750000000e+001	    -0.005917062	      -0.0302632
4.3125000000000e+001	    -0.007487218	     -0.01747282
4.3281250000000e+001	    -0.008729654	     -0.01284753
4.3437500000000e+001	     -0.01006196	     -0.01271311
4.3593750000000e+001	     -0.01121503	    -0.002603225
4.3750000000000e+001	     -0.01223371	     -0.01304774
4.3906250000000e+001	     -0.01328966	      0.01428857
4.4062500000000e+001	     -0.01402329	      0.01329931
4.4218750000000e+001	      -0.0148204	      0.02596116
4.4375000000000e+001	      -0.0152711	      0.03613301
4.4531250000000e+001	     -0.01568572	      0.04052207
4.4687500000000e+001	     -0.01593358	      0.04580444
4.4843750000000e+001	      -0.0160862	      0.05480827
4.5000000000000e+001	     -0.01595823	      0.06420886
4.5156250000000e+001	     -0.01580097	      0.06325144
4.5312500000000e+001	     -0.01541216	      0.06605307
4.5468750000000e+001	     -0.01490008	      0.06634481
4.5625000000000e+001	      -0.0141313	      0.07062361
4.5781250000000e+001	     -0.01342592	       0.0821294
4.5937500000000e+001	     -0.01256636	      0.07848468
4.6093750000000e+001	      -0.0114779	      0.06866604
4.6250000000000e+001	      -0.0102656	       0.0714229
4.6406250000000e+001	    -0.009069528	      0.08045447
4.6562500000000e+001	    -0.007617568	      0.06646607
4.6718750000000e+001	    -0.006149491	       0.0629555
4.6875000000000e+001	    -0.004713956	      0.06170439
4.7031250000000e+001	    -0.003158688	      0.07022053
4.7187500000000e+001	    -0.001617902	      0.06025118
4.7343750000000e+001	   -5.09331e-005	      0.03910363
4.7500000000000e+001	      0.00151149	      0.04950842
4.7656250000000e+001	     0.003177447	      0.03952645
4.7812500000000e+001	     0.004694012	      0.02754601
4.7968750000000e+001	      0.00622271	      0.02710839
4.8125000000000e+001	     0.007595791	      0.01421908
4.8281250000000e+001	     0.009011824	      0.01647001
4.8437500000000e+001	      0.01031441	      0.01661469
4.8593750000000e+001	      0.01141484	      0.02284285
4.8750000000000e+001	      0.01243476	       0.0246424
4.8906250000000e+001	      0.01339854	      0.03054555
4.9062500000000e+001	      0.01419197	      0.04658521
4.9218750000000e+001	      0.01491203	      0.06657954
4.9375000000000e+001	      0.01543595	      0.09166729
4.9531250000000e+001	      0.01580333	       0.1417394
4.9687500000000e+001	       0.0160149	       0.2862655
4.9843750000000e+001	      0.01607906	        1.420079
5.0000000000000e+001	      0.01598984	      -0.3051368
5.0156250000000e+001	      0.01577161	      -0.1883859
5.0312500000000e+001	      0.01535781	      -0.1453375
5.0468750000000e+001	      0.01486363	       -0.124565
5.0625000000000e+001	      0.01415202	      -0.1026931
5.0781250000000e+001	      0.01335694	     -0.09681469
5.0937500000000e+001	      0.01231447	     -0.09222709
5.1093750000000e+001	      0.01126902	     -0.08151782
5.1250000000000e+001	      0.01013775	     -0.08534422
5.1406250000000e+001	     0.008801884	     -0.06976943
5.1562500000000e+001	     0.007414449	     -0.06196643
5.1718750000000e+001	     0.006023585	     -0.06354514
5.1875000000000e+001	     0.004513699	     -0.05988562
5.2031250000000e+001	     0.002922815	      -0.0619476
5.2187500000000e+001	     0.001471516	     -0.05701177
5.2343750000000e+001	   -0.0002175639	     -0.05796922
5.2500000000000e+001	    -0.001719162	     -0.06348742
5.2656250000000e+001	    -0.003283972	     -0.06068838
5.2812500000000e+001	    -0.004798666	     -0.05483865
5.2968750000000e+001	    -0.006436933	     -0.04646968
5.3125000000000e+001	    -0.007757951	     -0.03840761
5.3281250000000e+001	     -0.00911888	     -0.03892108
5.3437500000000e+001	      -0.0103261	     -0.03749103
5.3593750000000e+001	     -0.01146812	     -0.03273482
5.3750000000000e+001	     -0.01257515	     -0.02602693
5.3906250000000e+001	     -0.01351589	     -0.02004369
5.4062500000000e+001	     -0.01421742	     -0.01254903
5.4218750000000e+001	     -0.01496685	    -0.008479496
5.4375000000000e+001	       -0.015403	    -0.002618674
5.4531250000000e+001	     -0.01578901	     0.005641455
5.4687500000000e+001	     -0.01606387	      0.01096326
5.4843750000000e+001	     -0.01606505	      0.01022618
5.5000000000000e+001	     -0.01600952	      0.01637279
5.5156250000000e+001	     -0.01564164	       0.0281209
5.5312500000000e+001	     -0.01532917	      0.03181225
5.5468750000000e+001	     -0.01464577	      0.03233581
5.5625000000000e+001	     -0.01397118	      0.03596909
5.5781250000000e+001	     -0.01307522	       0.0340383
5.5937500000000e+001	     -0.01218296	      0.03790595
5.6093750000000e+001	     -0.01107856	      0.04323453
5.6250000000000e+001	    -0.009971756	      0.03724797
5.6406250000000e+001	    -0.008690413	      0.03740019
5.6562500000000e+001	    -0.007249964	      0.03881163
5.6718750000000e+001	    -0.005785636	      0.04496297
5.6875000000000e+001	    -0.004342657	      0.03963189
5.7031250000000e+001	    -0.002755701	      0.03783735
5.7187500000000e+001	     -0.00110367	      0.03605296
5.7343750000000e+001	    0.0003342363	      0.03053666
5.7500000000000e+001	     0.002006552	       0.0397076
5.7656250000000e+001	     0.003504551	      0.02840056
5.7812500000000e+001	     0.005134609	       0.0244167
5.7968750000000e+001	     0.006485297	      0.01945116
5.8125000000000e+001	     0.007887716	      0.01316686
5.8281250000000e+001	     0.009236895	     0.005654553
5.8437500000000e+001	      0.01049003	     0.002073985
5.8593750000000e+001	      0.01166547	     0.004489444
5.8750000000000e+001	      0.01269563	    -0.002638478
5.8906250000000e+001	      0.01351813	     -0.01104162
5.9062500000000e+001	      0.01433094	     -0.01758981
5.9218750000000e+001	      0.01499284	      -0.0225599
5.9375000000000e+001	      0.01547036	      -0.0262694
5.9531250000000e+001	      0.01577714	     -0.03088287
5.9687500000000e+001	      0.01601411	     -0.03588586
5.9843750000000e+001	      0.01605064	     -0.03847308
6.0000000000000e+001	      0.01595358	     -0.03119608
6.0156250000000e+001	       0.0156223	     -0.03615906
6.0312500000000e+001	      0.01522243	     -0.04458734
6.0468750000000e+001	      0.01467511	     -0.04603025
6.0625000000000e+001	      0.01389514	     -0.05028243
6.0781250000000e+001	      0.01308872	     -0.04828817
6.0937500000000e+001	      0.01211328	     -0.04415359
6.1093750000000e+001	      0.01093976	      -0.0528565
6.1250000000000e+001	     0.009777778	     -0.05420044
6.1406250000000e+001	     0.008526834	     -0.04648492
6.1562500000000e+001	     0.007042815	     -0.04580198
6.1718750000000e+001	     0.005620515	     -0.04016817
6.1875000000000e+001	     0.004122961	     -0.03922406
6.2031250000000e+001	     0.002590164	      -0.0345042
6.2187500000000e+001	     0.001043545	     -0.03332273
6.2343750000000e+001	    -0.000560828	     -0.03047885
6.2500000000000e+001	    -0.002107536	     -0.03227213
6.2656250000000e+001	    -0.003766118	      -0.0185823
6.2812500000000e+001	    -0.005268448	     -0.01986507
6.2968750000000e+001	    -0.006625951	     -0.02023962
6.3125000000000e+001	    -0.008121081	      -0.0140188
6.3281250000000e+001	    -0.009438693	    -0.008651156
6.3437500000000e+001	     -0.01069123	    -0.008950087
6.3593750000000e+001	      -0.0118447	     0.004930776
6.3750000000000e+001	     -0.01276513	    0.0005926155
6.3906250000000e+001	     -0.01363807	     0.001412269
6.4062500000000e+001	      -0.0143952	     0.006146846
6.4218750000000e+001	      -0.0150198	     0.006557762
6.4375000000000e+001	     -0.01550884	      0.01227807
6.4531250000000e+001	     -0.01587771	       0.0145948
6.4687500000000e+001	     -0.01593981	      0.01672393
6.4843750000000e+001	     -0.01604505	       0.0178268
6.5000000000000e+001	     -0.01587481	      0.02561555
6.5156250000000e+001	     -0.01559598	       0.0292502
6.5312500000000e+001	     -0.01513473	      0.02945878
6.5468750000000e+001	     -0.01456132	      0.01843387
6.5625000000000e+001	     -0.01384599	       0.0218785
6.5781250000000e+001	      -0.0129021	      0.02747525
6.5937500000000e+001	     -0.01187386	      0.03120723
6.6093750000000e+001	     -0.01084129	      0.02586206
6.6250000000000e+001	    -0.009577719	      0.02861571
6.6406250000000e+001	    -0.008309485	      0.02976061
6.6562500000000e+001	    -0.006803619	       0.0313234
6.6718750000000e+001	    -0.005447824	      0.02529994
6.6875000000000e+001	    -0.003870509	      0.03139713
6.7031250000000e+001	    -0.002354074	       0.0207774
6.7187500000000e+001	   -0.0008074068	      0.01801872
6.7343750000000e+001	    0.0007950687	      0.01740692
6.7500000000000e+001	     0.002376599	      0.01415002
6.7656250000000e+001	     0.003919073	      0.01428235
6.7812500000000e+001	      0.00541827	      0.01209327
6.7968750000000e+001	     0.006799632	     0.007387937
6.8125000000000e+001	     0.008285274	     0.008333513
6.8281250000000e+001	     0.009598985	     0.004383935
6.8437500000000e+001	      0.01077957	  -8.699857e-005
6.8593750000000e+001	      0.01185446	  -6.064959e-005
6.8750000000000e+001	      0.01278543	     0.003655307
6.8906250000000e+001	       0.0138269	    -0.007695915
6.9062500000000e+001	      0.01453941	    -0.009088319
6.9218750000000e+001	      0.01514089	     -0.01847265
6.9375000000000e+001	      0.01557754	     -0.01947648
6.9531250000000e+001	      0.01585189	     -0.02407098
6.9687500000000e+001	      0.01592961	     -0.02374805
6.9843750000000e+001	      0.01597977	     -0.02602234
7.0000000000000e+001	      0.01584421	     -0.02748911
7.0156250000000e+001	      0.01561846	     -0.02551773
7.0312500000000e+001	       0.0150394	     -0.03409494
7.0468750000000e+001	      0.01440525	     -0.03407804
7.0625000000000e+001	      0.01374546	     -0.03076127
7.0781250000000e+001	      0.01285855	     -0.03175738
7.0937500000000e+001	      0.01177794	     -0.03134247
7.1093750000000e+001	      0.01068577	     -0.02800734
7.1250000000000e+001	     0.009382819	     -0.02570427
7.1406250000000e+001	     0.008124205	     -0.02763937
7.1562500000000e+001	     0.006713389	     -0.02426044
7.1718750000000e+001	      0.00525161	     -0.03035539
7.1875000000000e+001	     0.003741058	     -0.02636846
7.2031250000000e+001	     0.002170213	     -0.03189248
7.2187500000000e+001	    0.0006081662	     -0.02872439
7.2343750000000e+001	    -0.001065534	     -0.02021522
7.2500000000000e+001	    -0.002590996	     -0.02310468
7.2656250000000e+001	    -0.004079265	     -0.01213096
7.2812500000000e+001	    -0.005650761	     -0.01213825
7.2968750000000e+001	    -0.007062537	     -0.01399484
7.3125000000000e+001	    -0.008388976	     -0.01095209
7.3281250000000e+001	    -0.009703589	    -0.009660301
7.3437500000000e+001	     -0.01092151	     -0.00992828
7.3593750000000e+001	     -0.01198166	    -0.006722433
7.3750000000000e+001	     -0.01294961	    0.0001933407
7.3906250000000e+001	      -0.0138644	    -0.001712499
7.4062500000000e+001	      -0.0146139	     0.002426997
7.4218750000000e+001	     -0.01523769	     0.007800994
7.4375000000000e+001	     -0.01554169	     0.008625444
7.4531250000000e+001	     -0.01580086	      0.01276351
7.4687500000000e+001	     -0.01601215	      0.01198023
7.4843750000000e+001	     -0.01602172	      0.01167224
7.5000000000000e+001	     -0.01574199	    -0.004796976
7.5156250000000e+001	     -0.01539972	      0.02085943
7.5312500000000e+001	      -0.0149797	      0.02228054
7.5468750000000e+001	     -0.01428734	      0.02471521
7.5625000000000e+001	     -0.01358558	      0.02256161
7.5781250000000e+001	     -0.01264893	      0.02870679
7.5937500000000e+001	     -0.01157949	      0.02753384
7.6093750000000e+001	     -0.01045527	      0.02636513
7.6250000000000e+001	    -0.009219534	      0.02874856
7.6406250000000e+001	    -0.007883854	      0.01731427
7.6562500000000e+001	    -0.006479054	      0.02672654
7.6718750000000e+001	     -0.00497286	      0.01724428
7.6875000000000e+001	    -0.003482428	      0.02241125
7.7031250000000e+001	    -0.001974461	      0.01817359
7.7187500000000e+001	   -0.0003597555	      0.01962638
7.7343750000000e+001	     0.001179346	      0.01353791
7.7500000000000e+001	     0.002737946	      0.01691082
7.7656250000000e+001	     0.004364517	      0.01028309
7.7812500000000e+001	     0.005838539	      0.01199692
7.7968750000000e+001	     0.007173754	      0.00471874
7.8125000000000e+001	     0.008665061	    -0.001375914
7.8281250000000e+001	     0.009888877	    -0.002673037
7.8437500000000e+001	      0.01109498	    -0.003220677
7.8593750000000e+001	      0.01215024	     -0.00690338
7.8750000000000e+001	      0.01310612	    -0.006801711
7.8906250000000e+001	      0.01392015	     -0.01062384
7.9062500000000e+001	      0.01463085	     -0.01619043
7.9218750000000e+001	      0.01525173	     -0.01984487
7.9375000000000e+001	      0.01563021	     -0.01776918
7.9531250000000e+001	      0.01583569	     -0.01631358
7.9687500000000e+001	      0.01598746	     -0.01798539
7.9843750000000e+001	      0.01597175	     -0.02227108
8.0000000000000e+001	      0.01568992	     -0.02575793
8.0156250000000e+001	      0.01536369	     -0.02446964
8.0312500000000e+001	      0.01486757	     -0.02308308
8.0468750000000e+001	      0.01420948	     -0.02882637
8.0625000000000e+001	      0.01346109	       -0.022835
8.0781250000000e+001	      0.01255331	     -0.02162447
8.0937500000000e+001	      0.01147794	     -0.01767548
8.1093750000000e+001	       0.0103331	     -0.02736598
8.1250000000000e+001	     0.009090211	    -0.009544794
8.1406250000000e+001	     0.007818691	      -0.0179462
8.1562500000000e+001	      0.00637744	     -0.01820057
8.1718750000000e+001	     0.004821152	     -0.01998957
8.1875000000000e+001	     0.003361979	     -0.02049509
8.2031250000000e+001	     0.001848475	     -0.01751308
8.2187500000000e+001	    0.0002698214	     -0.01991958
