Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
4.6093750000000e+001	               1	               1
4.6250000000000e+001	               1	               1
4.6406250000000e+001	       0.9999999	       0.9999999
4.6562500000000e+001	               1	               1
4.6718750000000e+001	       0.9999999	       0.9999999
4.6875000000000e+001	               1	               1
4.7031250000000e+001	               1	               1
4.7187500000000e+001	       0.9999999	       0.9999999
4.7343750000000e+001	               1	               1
4.7500000000000e+001	               1	               1
4.7656250000000e+001	               1	               1
4.7812500000000e+001	       0.9999999	       0.9999999
4.7968750000000e+001	       0.9999999	       0.9999999
4.8125000000000e+001	               1	               1
4.8281250000000e+001	               1	               1
4.8437500000000e+001	               1	               1
4.8593750000000e+001	               1	               1
4.8750000000000e+001	               1	               1
4.8906250000000e+001	               1	               1
4.9062500000000e+001	               1	               1
4.9218750000000e+001	               1	               1
4.9375000000000e+001	               1	               1
4.9531250000000e+001	               1	               1
4.9687500000000e+001	               1	               1
4.9843750000000e+001	       0.9999999	       0.9999999
5.0000000000000e+001	       0.9999999	       0.9999999
5.0156250000000e+001	               1	               1
5.0312500000000e+001	       0.9999999	       0.9999999
5.0468750000000e+001	               1	               1
5.0625000000000e+001	               1	               1
5.0781250000000e+001	       0.9999999	       0.9999999
5.0937500000000e+001	               1	               1
5.1093750000000e+001	       0.9999999	       0.9999999
5.1250000000000e+001	               1	               1
5.1406250000000e+001	               1	               1
5.1562500000000e+001	               1	               1
5.1718750000000e+001	               1	               1
5.1875000000000e+001	               1	               1
5.2031250000000e+001	               1	               1
5.2187500000000e+001	               1	               1
5.2343750000000e+001	               1	               1
5.2500000000000e+001	               1	               1
5.2656250000000e+001	               1	               1
5.2812500000000e+001	               1	               1
5.2968750000000e+001	               1	               1
5.3125000000000e+001	       0.9999999	       0.9999999
5.3281250000000e+001	               1	               1
5.3437500000000e+001	               1	               1
5.3593750000000e+001	               1	               1
5.3750000000000e+001	       0.9999999	       0.9999999
5.3906250000000e+001	       0.9999999	       0.9999999
5.4062500000000e+001	               1	               1
5.4218750000000e+001	               1	               1
5.4375000000000e+001	               1	               1
5.4531250000000e+001	       0.9999999	       0.9999999
5.4687500000000e+001	               1	               1
5.4843750000000e+001	               1	               1
5.5000000000000e+001	               1	               1
5.5156250000000e+001	               1	               1
5.5312500000000e+001	               1	               1
5.5468750000000e+001	       0.9999999	       0.9999999
5.5625000000000e+001	               1	               1
5.5781250000000e+001	               1	               1
5.5937500000000e+001	               1	               1
5.6093750000000e+001	               1	               1
5.6250000000000e+001	               1	               1
5.6406250000000e+001	       0.9999999	       0.9999999
5.6562500000000e+001	               1	               1
5.6718750000000e+001	       0.9999999	       0.9999999
5.6875000000000e+001	               1	               1
5.7031250000000e+001	               1	               1
5.7187500000000e+001	               1	               1
5.7343750000000e+001	               1	               1
5.7500000000000e+001	       0.9999999	       0.9999999
5.7656250000000e+001	       0.9999999	       0.9999999
5.7812500000000e+001	               1	               1
5.7968750000000e+001	               1	               1
5.8125000000000e+001	               1	               1
5.8281250000000e+001	               1	               1
5.8437500000000e+001	               1	               1
5.8593750000000e+001	       0.9999999	       0.9999999
5.8750000000000e+001	               1	               1
5.8906250000000e+001	               1	               1
5.9062500000000e+001	               1	               1
5.9218750000000e+001	               1	               1
5.9375000000000e+001	       0.9999999	       0.9999999
5.9531250000000e+001	               1	               1
5.9687500000000e+001	       0.9999999	       0.9999999
5.9843750000000e+001	       0.9999999	       0.9999999
6.0000000000000e+001	       0.9999999	       0.9999999
6.0156250000000e+001	       0.9999999	       0.9999999
6.0312500000000e+001	       0.9999999	       0.9999999
6.0468750000000e+001	               1	               1
6.0625000000000e+001	               1	               1
6.0781250000000e+001	               1	               1
6.0937500000000e+001	               1	               1
6.1093750000000e+001	               1	               1
6.1250000000000e+001	               1	               1
6.1406250000000e+001	               1	               1
6.1562500000000e+001	               1	               1
6.1718750000000e+001	               1	               1
6.1875000000000e+001	               1	               1
6.2031250000000e+001	               1	               1
6.2187500000000e+001	               1	               1
6.2343750000000e+001	       0.9999999	       0.9999999
6.2500000000000e+001	               1	               1
6.2656250000000e+001	               1	               1
6.2812500000000e+001	               1	               1
6.2968750000000e+001	               1	               1
6.3125000000000e+001	               1	               1
6.3281250000000e+001	       0.9999999	       0.9999999
6.3437500000000e+001	               1	               1
6.3593750000000e+001	               1	               1
6.3750000000000e+001	               1	               1
6.3906250000000e+001	               1	               1
6.4062500000000e+001	               1	               1
6.4218750000000e+001	               1	               1
6.4375000000000e+001	               1	               1
6.4531250000000e+001	               1	               1
6.4687500000000e+001	               1	               1
6.4843750000000e+001	               1	               1
6.5000000000000e+001	       0.9999999	       0.9999999
6.5156250000000e+001	               1	               1
6.5312500000000e+001	               1	               1
6.5468750000000e+001	               1	               1
6.5625000000000e+001	               1	               1
6.5781250000000e+001	       0.9999999	       0.9999999
6.5937500000000e+001	               1	               1
6.6093750000000e+001	               1	               1
6.6250000000000e+001	               1	               1
6.6406250000000e+001	               1	               1
6.6562500000000e+001	       0.9999999	       0.9999999
6.6718750000000e+001	               1	               1
6.6875000000000e+001	       0.9999999	       0.9999999
6.7031250000000e+001	       0.9999999	       0.9999999
6.7187500000000e+001	               1	               1
6.7343750000000e+001	               1	               1
6.7500000000000e+001	               1	               1
6.7656250000000e+001	               1	               1
6.7812500000000e+001	               1	               1
6.7968750000000e+001	               1	               1
6.8125000000000e+001	               1	               1
6.8281250000000e+001	       0.9999999	       0.9999999
6.8437500000000e+001	       0.9999999	       0.9999999
6.8593750000000e+001	               1	               1
6.8750000000000e+001	               1	               1
6.8906250000000e+001	               1	               1
6.9062500000000e+001	               1	               1
6.9218750000000e+001	               1	               1
6.9375000000000e+001	               1	               1
6.9531250000000e+001	       0.9999999	       0.9999999
6.9687500000000e+001	               1	               1
6.9843750000000e+001	       0.9999999	       0.9999999
7.0000000000000e+001	       0.9999999	       0.9999999
7.0156250000000e+001	               1	               1
7.0312500000000e+001	               1	               1
7.0468750000000e+001	               1	               1
7.0625000000000e+001	       0.9999999	       0.9999999
7.0781250000000e+001	               1	               1
7.0937500000000e+001	               1	               1
7.1093750000000e+001	       0.9999999	       0.9999999
7.1250000000000e+001	               1	               1
7.1406250000000e+001	               1	               1
7.1562500000000e+001	               1	               1
7.1718750000000e+001	               1	               1
7.1875000000000e+001	               1	               1
7.2031250000000e+001	               1	               1
7.2187500000000e+001	       0.9999999	       0.9999999
7.2343750000000e+001	               1	               1
7.2500000000000e+001	               1	               1
7.2656250000000e+001	               1	               1
7.2812500000000e+001	       0.9999999	       0.9999999
7.2968750000000e+001	       0.9999999	       0.9999999
7.3125000000000e+001	               1	               1
7.3281250000000e+001	               1	               1
7.3437500000000e+001	       0.9999999	       0.9999999
7.3593750000000e+001	               1	               1
7.3750000000000e+001	               1	               1
7.3906250000000e+001	               1	               1
7.4062500000000e+001	               1	               1
7.4218750000000e+001	               1	               1
7.4375000000000e+001	               1	               1
7.4531250000000e+001	               1	               1
7.4687500000000e+001	       0.9999999	       0.9999999
7.4843750000000e+001	       0.9999999	       0.9999999
7.5000000000000e+001	       0.9999999	       0.9999999
7.5156250000000e+001	               1	               1
7.5312500000000e+001	       0.9999999	       0.9999999
7.5468750000000e+001	       0.9999999	       0.9999999
7.5625000000000e+001	               1	               1
7.5781250000000e+001	               1	               1
7.5937500000000e+001	               1	               1
7.6093750000000e+001	               1	               1
7.6250000000000e+001	               1	               1
7.6406250000000e+001	       0.9999999	       0.9999999
7.6562500000000e+001	               1	               1
7.6718750000000e+001	               1	               1
7.6875000000000e+001	               1	               1
7.7031250000000e+001	               1	               1
7.7187500000000e+001	       0.9999999	       0.9999999
7.7343750000000e+001	               1	               1
7.7500000000000e+001	               1	               1
7.7656250000000e+001	               1	               1
7.7812500000000e+001	       0.9999999	       0.9999999
7.7968750000000e+001	               1	               1
7.8125000000000e+001	               1	               1
7.8281250000000e+001	               1	               1
7.8437500000000e+001	       0.9999999	       0.9999999
7.8593750000000e+001	               1	               1
7.8750000000000e+001	       0.9999999	       0.9999999
7.8906250000000e+001	               1	               1
7.9062500000000e+001	               1	               1
7.9218750000000e+001	               1	               1
7.9375000000000e+001	       0.9999999	       0.9999999
7.9531250000000e+001	               1	               1
7.9687500000000e+001	               1	               1
7.9843750000000e+001	               1	               1
8.0000000000000e+001	       0.9999999	       0.9999999
8.0156250000000e+001	       0.9999999	       0.9999999
8.0312500000000e+001	       0.9999999	       0.9999999
8.0468750000000e+001	               1	               1
8.0625000000000e+001	       0.9999999	       0.9999999
8.0781250000000e+001	               1	               1
8.0937500000000e+001	               1	               1
8.1093750000000e+001	       0.9999999	       0.9999999
8.1250000000000e+001	       0.9999999	       0.9999999
8.1406250000000e+001	               1	               1
8.1562500000000e+001	       0.9999999	       0.9999999
8.1718750000000e+001	               1	               1
8.1875000000000e+001	               1	               1
8.2031250000000e+001	               1	               1
8.2187500000000e+001	               1	               1
8.2343750000000e+001	               1	               1
8.2500000000000e+001	               1	               1
8.2656250000000e+001	       0.9999999	       0.9999999
8.2812500000000e+001	               1	               1
8.2968750000000e+001	               1	               1
8.3125000000000e+001	               1	               1
8.3281250000000e+001	               1	               1
8.3437500000000e+001	               1	               1
8.3593750000000e+001	       0.9999999	       0.9999999
8.3750000000000e+001	               1	               1
8.3906250000000e+001	       0.9999999	       0.9999999
8.4062500000000e+001	       0.9999999	       0.9999999
8.4218750000000e+001	               1	               1
8.4375000000000e+001	       0.9999999	       0.9999999
8.4531250000000e+001	               1	               1
8.4687500000000e+001	       0.9999999	       0.9999999
8.4843750000000e+001	       0.9999999	       0.9999999
8.5000000000000e+001	               1	               1
8.5156250000000e+001	       0.9999999	       0.9999999
8.5312500000000e+001	               1	               1
8.5468750000000e+001	               1	               1
8.5625000000000e+001	               1	               1
8.5781250000000e+001	       0.9999999	       0.9999999
8.5937500000000e+001	       0.9999999	       0.9999999
8.6093750000000e+001	               1	               1
8.6250000000000e+001	               1	               1
8.6406250000000e+001	       0.9999999	       0.9999999
8.6562500000000e+001	               1	               1
8.6718750000000e+001	       0.9999999	       0.9999999
8.6875000000000e+001	       0.9999999	       0.9999999
8.7031250000000e+001	               1	               1
8.7187500000000e+001	               1	               1
8.7343750000000e+001	               1	               1
8.7500000000000e+001	               1	               1
8.7656250000000e+001	       0.9999999	       0.9999999
8.7812500000000e+001	               1	               1
8.7968750000000e+001	       0.9999999	       0.9999999
8.8125000000000e+001	               1	               1
8.8281250000000e+001	       0.9999999	       0.9999999
8.8437500000000e+001	               1	               1
8.8593750000000e+001	               1	               1
8.8750000000000e+001	       0.9999999	       0.9999999
8.8906250000000e+001	       0.9999999	       0.9999999
8.9062500000000e+001	               1	               1
8.9218750000000e+001	               1	               1
8.9375000000000e+001	               1	               1
8.9531250000000e+001	               1	               1
8.9687500000000e+001	       0.9999999	       0.9999999
8.9843750000000e+001	       0.9999999	       0.9999999
9.0000000000000e+001	               1	               1
9.0156250000000e+001	               1	               1
9.0312500000000e+001	               1	               1
9.0468750000000e+001	               1	               1
9.0625000000000e+001	       0.9999999	       0.9999999
9.0781250000000e+001	               1	               1
9.0937500000000e+001	       0.9999999	       0.9999999
9.1093750000000e+001	       0.9999999	       0.9999999
9.1250000000000e+001	               1	               1
9.1406250000000e+001	               1	               1
9.1562500000000e+001	       0.9999999	       0.9999999
9.1718750000000e+001	               1	               1
9.1875000000000e+001	               1	               1
9.2031250000000e+001	       0.9999999	       0.9999999
9.2187500000000e+001	               1	               1
9.2343750000000e+001	       0.9999999	       0.9999999
9.2500000000000e+001	               1	               1
9.2656250000000e+001	               1	               1
9.2812500000000e+001	       0.9999999	       0.9999999
9.2968750000000e+001	               1	               1
9.3125000000000e+001	               1	               1
9.3281250000000e+001	               1	               1
9.3437500000000e+001	               1	               1
9.3593750000000e+001	               1	               1
9.3750000000000e+001	       0.9999999	       0.9999999
9.3906250000000e+001	               1	               1
9.4062500000000e+001	               1	               1
9.4218750000000e+001	               1	               1
9.4375000000000e+001	       0.9999999	       0.9999999
9.4531250000000e+001	               1	               1
9.4687500000000e+001	               1	               1
9.4843750000000e+001	               1	               1
9.5000000000000e+001	               1	               1
9.5156250000000e+001	               1	               1
9.5312500000000e+001	               1	               1
9.5468750000000e+001	       0.9999999	       0.9999999
9.5625000000000e+001	       0.9999999	       0.9999999
9.5781250000000e+001	               1	               1
9.5937500000000e+001	               1	               1
9.6093750000000e+001	               1	               1
9.6250000000000e+001	               1	               1
9.6406250000000e+001	               1	               1
9.6562500000000e+001	               1	               1
9.6718750000000e+001	               1	               1
9.6875000000000e+001	       0.9999999	       0.9999999
9.7031250000000e+001	               1	               1
9.7187500000000e+001	               1	               1
9.7343750000000e+001	               1	               1
9.7500000000000e+001	               1	               1
9.7656250000000e+001	       0.9999999	       0.9999999
9.7812500000000e+001	               1	               1
9.7968750000000e+001	       0.9999999	       0.9999999
9.8125000000000e+001	               1	               1
9.8281250000000e+001	               1	               1
9.8437500000000e+001	               1	               1
9.8593750000000e+001	       0.9999999	       0.9999999
9.8750000000000e+001	               1	               1
9.8906250000000e+001	       0.9999999	       0.9999999
9.9062500000000e+001	       0.9999999	       0.9999999
9.9218750000000e+001	               1	               1
9.9375000000000e+001	               1	               1
9.9531250000000e+001	               1	               1
9.9687500000000e+001	               1	               1
9.9843750000000e+001	       0.9999999	       0.9999999
1.0000000000000e+002	               1	               1
1.0015625000000e+002	       0.9999999	       0.9999999
1.0031250000000e+002	               1	               1
1.0046875000000e+002	               1	               1
1.0062500000000e+002	               1	               1
1.0078125000000e+002	       0.9999999	       0.9999999
1.0093750000000e+002	               1	               1
1.0109375000000e+002	               1	               1
1.0125000000000e+002	       0.9999999	       0.9999999
1.0140625000000e+002	               1	               1
1.0156250000000e+002	       0.9999999	       0.9999999
1.0171875000000e+002	               1	               1
1.0187500000000e+002	               1	               1
1.0203125000000e+002	       0.9999999	       0.9999999
1.0218750000000e+002	       0.9999999	       0.9999999
1.0234375000000e+002	               1	               1
1.0250000000000e+002	               1	               1
1.0265625000000e+002	       0.9999999	       0.9999999
1.0281250000000e+002	               1	               1
1.0296875000000e+002	               1	               1
1.0312500000000e+002	       0.9999999	       0.9999999
1.0328125000000e+002	       0.9999999	       0.9999999
1.0343750000000e+002	               1	               1
1.0359375000000e+002	       0.9999999	       0.9999999
1.0375000000000e+002	               1	               1
1.0390625000000e+002	               1	               1
1.0406250000000e+002	       0.9999999	       0.9999999
1.0421875000000e+002	       0.9999999	       0.9999999
1.0437500000000e+002	       0.9999999	       0.9999999
1.0453125000000e+002	       0.9999999	       0.9999999
1.0468750000000e+002	               1	               1
1.0484375000000e+002	       0.9999999	       0.9999999
1.0500000000000e+002	       0.9999999	       0.9999999
1.0515625000000e+002	               1	               1
1.0531250000000e+002	       0.9999999	       0.9999999
1.0546875000000e+002	               1	               1
1.0562500000000e+002	               1	               1
1.0578125000000e+002	               1	               1
1.0593750000000e+002	               1	               1
1.0609375000000e+002	               1	               1
1.0625000000000e+002	               1	               1
1.0640625000000e+002	       0.9999999	       0.9999999
1.0656250000000e+002	               1	               1
1.0671875000000e+002	               1	               1
1.0687500000000e+002	       0.9999999	       0.9999999
1.0703125000000e+002	       0.9999999	       0.9999999
1.0718750000000e+002	               1	               1
1.0734375000000e+002	       0.9999999	       0.9999999
1.0750000000000e+002	               1	               1
1.0765625000000e+002	       0.9999999	       0.9999999
1.0781250000000e+002	               1	               1
1.0796875000000e+002	               1	               1
1.0812500000000e+002	               1	               1
1.0828125000000e+002	               1	               1
1.0843750000000e+002	               1	               1
1.0859375000000e+002	               1	               1
1.0875000000000e+002	               1	               1
1.0890625000000e+002	               1	               1
1.0906250000000e+002	               1	               1
1.0921875000000e+002	               1	               1
1.0937500000000e+002	               1	               1
1.0953125000000e+002	       0.9999999	       0.9999999
1.0968750000000e+002	               1	               1
1.0984375000000e+002	               1	               1
1.1000000000000e+002	       0.9999999	       0.9999999
1.1015625000000e+002	       0.9999998	       0.9999998
1.1031250000000e+002	       0.9999999	       0.9999999
