Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 X1	 X2
Time	 Real	Real
   	EU	EU

Units:
sec	N	m/s²
-2.5000000000000e-002	       0.1935521	      -0.7745296
-2.4609375000000e-002	       0.1941111	      -0.3460429
-2.4218750000000e-002	       0.1884304	       0.1788315
-2.3828125000000e-002	       0.1870753	       0.5003811
-2.3437500000000e-002	       0.1915265	       0.6480406
-2.3046875000000e-002	       0.1860728	        1.195549
-2.2656250000000e-002	       0.1895821	        1.281049
-2.2265625000000e-002	       0.1900612	        1.381213
-2.1875000000000e-002	       0.1872742	        1.516636
-2.1484375000000e-002	       0.1871179	        1.409175
-2.1093750000000e-002	       0.1876402	        2.105585
-2.0703125000000e-002	       0.1894872	        2.103535
-2.0312500000000e-002	       0.1867717	        1.899493
-1.9921875000000e-002	        0.188769	        1.991636
-1.9531250000000e-002	       0.1862694	        2.073487
-1.9140625000000e-002	       0.1842633	        2.006093
-1.8750000000000e-002	       0.1827977	        1.784815
-1.8359375000000e-002	       0.1843915	        1.759908
-1.7968750000000e-002	       0.1857026	        1.743523
-1.7578125000000e-002	       0.1823762	        1.676121
-1.7187500000000e-002	       0.1807056	        1.252633
-1.6796875000000e-002	       0.1800034	        1.182328
-1.6406250000000e-002	       0.1773545	        1.584686
-1.6015625000000e-002	       0.1774562	        1.549143
-1.5625000000000e-002	       0.1809397	        1.432835
-1.5234375000000e-002	       0.1810915	        1.163181
-1.4843750000000e-002	       0.1815919	         1.12248
-1.4453125000000e-002	       0.1785787	        1.212338
-1.4062500000000e-002	       0.1807305	        1.149658
-1.3671875000000e-002	       0.1799059	        0.986222
-1.3281250000000e-002	         0.18174	        1.073067
-1.2890625000000e-002	       0.1777349	        1.154216
-1.2500000000000e-002	       0.1764418	       0.7175998
-1.2109375000000e-002	       0.1737317	     -0.03999173
-1.1718750000000e-002	       0.1770446	      -0.3104819
-1.1328125000000e-002	       0.1755808	        -1.17553
-1.0937500000000e-002	        0.175353	       -2.044971
-1.0546875000000e-002	        0.177058	       -2.203279
-1.0156250000000e-002	       0.1734093	       -2.343297
-9.7656249999996e-003	       0.1735783	       -2.713761
-9.3749999999996e-003	       0.1750965	       -2.874206
-8.9843749999996e-003	       0.1717618	       -3.123949
-8.5937499999996e-003	       0.1722303	        -3.36082
-8.2031249999996e-003	       0.1675758	       -3.315239
-7.8124999999996e-003	       0.1697068	       -3.714202
-7.4218749999996e-003	       0.1686666	       -3.483221
-7.0312499999996e-003	       0.1659577	       -3.107997
-6.6406249999996e-003	       0.1691114	       -3.023795
-6.2499999999996e-003	       0.1691685	       -2.362023
-5.8593749999996e-003	       0.1681522	       -1.664829
-5.4687499999996e-003	       0.1705517	       -1.246525
-5.0781249999996e-003	       0.1628251	      -0.7486756
-4.6874999999996e-003	       0.1863467	      -0.1359532
-4.2968749999996e-003	       0.1352827	         0.36846
-3.9062499999996e-003	       0.2281609	       0.4757254
-3.5156249999996e-003	      0.04928506	        1.261455
-3.1249999999996e-003	       0.3436484	      0.06189348
-2.7343749999996e-003	      -0.1267662	        2.807325
-2.3437499999996e-003	       0.6035116	      -0.1900543
-1.9531249999996e-003	      -0.4931926	        5.168148
-1.5624999999996e-003	        1.132462	       -2.608782
-1.1718749999996e-003	       -1.314562	        10.11734
-7.8124999999963e-004	        2.554061	       -8.688705
-3.9062499999963e-004	        -4.48298	        21.27456
3.6505087147587e-016	        42.93045	        -35.5835
3.9062500000037e-004	        70.70812	       -57.68377
7.8125000000037e-004	        19.12791	        216.3065
1.1718750000004e-003	        2.690018	        35.28059
1.5625000000004e-003	        2.775308	       -160.5262
1.9531250000004e-003	      -0.6933154	       -78.54941
2.3437500000004e-003	       0.1776428	        120.8183
2.7343750000004e-003	       -0.245293	        247.0441
3.1250000000004e-003	      0.08996051	         7.87723
3.5156250000004e-003	      -0.1281059	       -89.81042
3.9062500000004e-003	      0.01479063	       -56.54383
4.2968750000004e-003	      -0.1099657	        242.8231
4.6875000000004e-003	     -0.01820394	        183.7208
5.0781250000004e-003	     -0.08041357	        17.14893
5.4687500000004e-003	      -0.0244327	       -129.3282
5.8593750000004e-003	     -0.05082412	        34.64298
6.2500000000004e-003	     -0.04037158	         234.862
6.6406250000004e-003	     -0.03831099	          150.03
7.0312500000004e-003	      -0.0437315	       -34.93698
7.4218750000004e-003	     -0.03945911	       -148.5961
7.8125000000004e-003	       -0.032236	        109.7044
8.2031250000004e-003	     -0.03082955	        185.2195
8.5937500000004e-003	     -0.03486684	        144.8195
8.9843750000004e-003	     -0.03659863	       -123.8735
9.3750000000004e-003	     -0.03764602	        -54.6509
9.7656250000004e-003	     -0.03359757	        118.6366
1.0156250000000e-002	      -0.0306708	        242.1473
1.0546875000000e-002	     -0.02908523	        96.91619
1.0937500000000e-002	     -0.03271703	       -113.4221
1.1328125000000e-002	     -0.03390491	        8.317708
1.1718750000000e-002	     -0.02992142	        149.6729
1.2109375000000e-002	     -0.03224952	        257.6106
1.2500000000000e-002	     -0.03381864	       -11.35186
1.2890625000000e-002	     -0.03664689	       -75.81775
1.3281250000000e-002	     -0.03304993	       -20.70677
1.3671875000000e-002	     -0.03188482	        223.3884
1.4062500000000e-002	     -0.02926544	        157.9888
1.4453125000000e-002	     -0.03057284	       -39.01503
1.4843750000000e-002	     -0.03359251	        -98.9878
1.5234375000000e-002	     -0.02882383	        43.80639
1.5625000000000e-002	     -0.02929913	        254.7189
1.6015625000000e-002	     -0.03086487	        115.3984
1.6406250000000e-002	     -0.03520974	       -30.34361
1.6796875000000e-002	     -0.03649923	       -101.4708
1.7187500000000e-002	     -0.03341343	        164.8948
1.7578125000000e-002	     -0.02709294	        217.4148
1.7968750000000e-002	     -0.03346924	        119.1397
1.8359375000000e-002	     -0.03664228	       -101.0147
1.8750000000000e-002	     -0.03471854	       -34.74596
1.9140625000000e-002	     -0.03635521	        176.5593
1.9531250000000e-002	     -0.03431554	        213.8296
1.9921875000000e-002	        -0.03666	        59.62516
2.0312500000000e-002	     -0.03934149	       -136.6576
2.0703125000000e-002	     -0.03873756	        34.32969
2.1093750000000e-002	     -0.03486541	        171.5687
2.1484375000000e-002	     -0.03471341	        233.5325
2.1875000000000e-002	     -0.03860081	         -18.935
2.2265625000000e-002	     -0.03873244	       -71.31249
2.2656250000000e-002	      -0.0336861	        47.03419
2.3046875000000e-002	     -0.03738704	        240.3907
2.3437500000000e-002	     -0.04116802	        178.7483
2.3828125000000e-002	     -0.04346488	       -44.30749
2.4218750000000e-002	     -0.04614614	       -49.68351
2.4609375000000e-002	     -0.04440787	        78.92995
2.5000000000000e-002	     -0.04102695	        262.8841
2.5390625000000e-002	     -0.04126897	        81.05394
2.5781250000000e-002	     -0.04649898	       -50.26502
2.6171875000000e-002	     -0.04626839	       -77.42907
2.6562500000000e-002	     -0.04566408	        168.4527
2.6953125000000e-002	      -0.0413506	         220.221
2.7343750000000e-002	     -0.04003913	        68.37239
2.7734375000000e-002	     -0.04212941	       -80.47811
2.8125000000000e-002	     -0.04186527	       -18.20668
2.8515625000000e-002	     -0.04003027	        219.6712
2.8906250000000e-002	     -0.04006236	        198.3558
2.9296875000000e-002	     -0.04230947	        54.43635
2.9687500000000e-002	     -0.04247724	       -107.8351
3.0078125000000e-002	      -0.0447449	        73.23776
3.0468750000000e-002	     -0.04026654	        209.9999
3.0859375000000e-002	     -0.04198566	        194.4485
3.1250000000000e-002	     -0.04818327	       -33.37028
3.1640625000000e-002	     -0.04804294	       -79.60877
3.2031250000000e-002	     -0.04704208	        88.23328
3.2421875000000e-002	     -0.04681217	        210.8609
3.2812500000000e-002	     -0.04699392	        142.2831
3.3203125000000e-002	      -0.0476034	       -84.82704
3.3593750000000e-002	     -0.05346797	       -34.89832
3.3984375000000e-002	     -0.04698047	        109.9069
3.4375000000000e-002	     -0.04833676	        258.8931
