Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I1	I2
Channel Comments		
Channel Labels	Impact Hammer	Accelerometer

   	 G1, 1	 G2, 2
Frequency	 Mag	Mag
   	EU	EU

Units:
Hz	N	m/s²
0.0000000000000e+000	       0.1079141	       0.7782409
1.5625000000000e-001	      0.03080058	        3.235569
3.1250000000000e-001	      0.01356429	        3.959753
4.6875000000000e-001	     0.009729591	        4.012843
6.2500000000000e-001	      0.01071306	        4.004852
7.8125000000000e-001	      0.01227351	        3.758424
9.3750000000000e-001	       0.0137649	        3.451414
1.0937500000000e+000	      0.01477077	         3.36729
1.2500000000000e+000	      0.01577359	         3.08071
1.4062500000000e+000	      0.01651262	        2.948472
1.5625000000000e+000	      0.01642724	         2.79643
1.7187500000000e+000	      0.01678294	        2.503566
1.8750000000000e+000	       0.0176771	        2.360481
2.0312500000000e+000	      0.01712267	        2.271729
2.1875000000000e+000	      0.01765192	        2.094812
2.3437500000000e+000	      0.01770081	        1.989475
2.5000000000000e+000	      0.01744114	        1.854091
2.6562500000000e+000	      0.01814643	        1.806804
2.8125000000000e+000	      0.01777404	        1.708987
2.9687500000000e+000	      0.01771685	        1.635767
3.1250000000000e+000	      0.01846132	        1.536592
3.2812500000000e+000	      0.01776851	        1.465684
3.4375000000000e+000	       0.0183428	        1.351695
3.5937500000000e+000	      0.01897182	        1.220458
3.7500000000000e+000	      0.01836758	         1.31831
3.9062500000000e+000	        0.019304	        1.231806
4.0625000000000e+000	      0.01914809	         1.18174
4.2187500000000e+000	      0.01851026	         1.10176
4.3750000000000e+000	      0.01875565	        1.099871
4.5312500000000e+000	      0.01870099	        1.060271
4.6875000000000e+000	      0.01779256	       0.9815855
4.8437500000000e+000	      0.01747788	       0.9250764
5.0000000000000e+000	      0.01725723	        0.894676
5.1562500000000e+000	      0.01701761	       0.8418286
5.3125000000000e+000	      0.01685363	       0.8651866
5.4687500000000e+000	      0.01653158	       0.8506407
5.6250000000000e+000	      0.01639313	       0.7703891
5.7812500000000e+000	      0.01606264	       0.7684224
5.9375000000000e+000	      0.01638243	       0.7382874
6.0937500000000e+000	      0.01580703	       0.6727351
6.2500000000000e+000	      0.01561907	       0.6602551
6.4062500000000e+000	      0.01578453	       0.6625385
6.5625000000000e+000	      0.01535313	       0.6311171
6.7187500000000e+000	      0.01557242	       0.5930187
6.8750000000000e+000	      0.01521166	       0.5839923
7.0312500000000e+000	      0.01485158	       0.5631974
7.1875000000000e+000	      0.01537991	       0.5734104
7.3437500000000e+000	      0.01533472	       0.5676338
7.5000000000000e+000	      0.01496754	       0.5227904
7.6562500000000e+000	      0.01524287	       0.4965005
7.8125000000000e+000	      0.01489108	       0.4972472
7.9687500000000e+000	      0.01507265	       0.4484008
8.1250000000000e+000	      0.01534191	       0.4135989
8.2812500000000e+000	      0.01482178	       0.4171292
8.4375000000000e+000	      0.01539289	       0.4202802
8.5937500000000e+000	      0.01536429	       0.3991827
8.7500000000000e+000	      0.01559982	       0.3741831
8.9062500000000e+000	      0.01515445	       0.3553078
9.0625000000000e+000	      0.01564569	       0.3389739
9.2187500000000e+000	      0.01566551	       0.3338256
9.3750000000000e+000	      0.01585108	       0.3245084
9.5312500000000e+000	      0.01584636	       0.3164799
9.6875000000000e+000	      0.01581511	       0.2862776
9.8437500000000e+000	      0.01592536	       0.3063573
1.0000000000000e+001	      0.01608928	       0.2979807
1.0156250000000e+001	      0.01591836	       0.2829433
1.0312500000000e+001	      0.01607749	       0.2505579
1.0468750000000e+001	      0.01646545	       0.2732855
1.0625000000000e+001	      0.01618963	       0.2706832
1.0781250000000e+001	      0.01634937	       0.2453807
1.0937500000000e+001	      0.01651534	       0.2295705
1.1093750000000e+001	      0.01607003	       0.2530007
1.1250000000000e+001	      0.01651526	       0.2586624
1.1406250000000e+001	      0.01655221	       0.2215702
1.1562500000000e+001	      0.01672675	       0.2202314
1.1718750000000e+001	      0.01671463	       0.2011049
1.1875000000000e+001	       0.0166517	       0.2289011
1.2031250000000e+001	      0.01659539	       0.2102653
1.2187500000000e+001	      0.01668467	       0.2096551
1.2343750000000e+001	      0.01658605	       0.1881484
1.2500000000000e+001	      0.01665741	       0.1951225
1.2656250000000e+001	      0.01663733	       0.2230654
1.2812500000000e+001	       0.0164922	       0.2034027
1.2968750000000e+001	      0.01655135	       0.1951406
1.3125000000000e+001	      0.01652932	       0.2180932
1.3281250000000e+001	      0.01644956	       0.2128786
1.3437500000000e+001	      0.01658368	       0.2209415
