Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 

   	 S1	 S2
1.1718750000000e+001	     0.004151567	     -0.02876763
1.1875000000000e+001	     0.003592313	      0.01688615
1.2031250000000e+001	     0.002639306	       0.0312627
1.2187500000000e+001	      0.00182397	    -0.009757753
1.2343750000000e+001	    0.0006974861	     -0.03317089
1.2500000000000e+001	    0.0002032956	     -0.02270166
1.2656250000000e+001	    -0.001011372	     -0.02199876
1.2812500000000e+001	    -0.001533483	     -0.02389481
1.2968750000000e+001	    -0.002749539	    -0.007502138
1.3125000000000e+001	    -0.003225326	     0.005107169
1.3281250000000e+001	    -0.004249454	     -0.02228517
1.3437500000000e+001	    -0.005071125	    -0.005444723
1.3593750000000e+001	    -0.005561983	     0.003875783
1.3750000000000e+001	    -0.006471846	     -0.02073636
1.3906250000000e+001	    -0.007068214	      0.02330694
1.4062500000000e+001	    -0.007388293	     -0.02980337
1.4218750000000e+001	    -0.007890724	      0.01954507
1.4375000000000e+001	    -0.008274866	      0.01138354
1.4531250000000e+001	    -0.008577343	     0.003371936
1.4687500000000e+001	    -0.008606777	     0.007420894
1.4843750000000e+001	     -0.00904656	      0.02630074
1.5000000000000e+001	    -0.008818544	      0.01064908
1.5156250000000e+001	    -0.008770361	   -0.0005525005
1.5312500000000e+001	    -0.008816604	      0.01080379
1.5468750000000e+001	    -0.008439383	     -0.04434849
1.5625000000000e+001	    -0.008190218	      0.00296839
1.5781250000000e+001	     -0.00781618	      0.01930245
1.5937500000000e+001	    -0.007412452	      0.01195573
1.6093750000000e+001	    -0.006903863	    -0.005291126
1.6250000000000e+001	    -0.006366476	      0.01189973
1.6406250000000e+001	    -0.005574307	     -0.01421564
1.6562500000000e+001	    -0.004891349	     -0.01727029
1.6718750000000e+001	    -0.004150325	      0.02216484
1.6875000000000e+001	    -0.003383376	     -0.01137033
1.7031250000000e+001	    -0.002675084	     -0.01668913
1.7187500000000e+001	    -0.001542637	     -0.00215157
1.7343750000000e+001	   -0.0007415744	    -0.002441759
1.7500000000000e+001	    0.0002041333	     0.001074277
1.7656250000000e+001	    0.0007752031	     -0.01058129
1.7812500000000e+001	     0.001849762	     0.006166674
1.7968750000000e+001	     0.002631969	     0.004883076
1.8125000000000e+001	     0.003598152	      0.02484904
1.8281250000000e+001	      0.00429058	    -0.003266844
1.8437500000000e+001	     0.005217082	      0.01112476
1.8593750000000e+001	     0.005669707	     0.005002714
1.8750000000000e+001	      0.00640768	      -0.0335428
1.8906250000000e+001	     0.006914507	     -0.01646126
1.9062500000000e+001	     0.007467383	     0.004033414
1.9218750000000e+001	     0.007999975	     0.009093999
1.9375000000000e+001	     0.008258091	    -0.002693953
1.9531250000000e+001	     0.008617088	      0.01702634
1.9687500000000e+001	     0.008734219	     -0.02163956
1.9843750000000e+001	      0.00896429	     -0.02394718
2.0000000000000e+001	     0.008948758	     -0.02775137
2.0156250000000e+001	     0.008904307	   -0.0001702996
2.0312500000000e+001	     0.008752408	    0.0005488014
2.0468750000000e+001	     0.008615826	     -0.02019117
2.0625000000000e+001	     0.008086359	     -0.02119135
2.0781250000000e+001	     0.007713848	     0.008662894
2.0937500000000e+001	      0.00730764	     0.005151511
2.1093750000000e+001	     0.006748126	     -0.00316408
2.1250000000000e+001	     0.006226969	     -0.01919571
2.1406250000000e+001	     0.005509024	      0.01276516
2.1562500000000e+001	     0.004845638	    -0.005264863
2.1718750000000e+001	     0.003889992	     -0.01965625
2.1875000000000e+001	     0.003254263	     0.006988737
2.2031250000000e+001	     0.002351128	     -0.02246595
2.2187500000000e+001	     0.001463115	    -0.004181286
2.2343750000000e+001	    0.0005230675	     0.004223844
2.2500000000000e+001	   -0.0003311448	    -0.001524585
2.2656250000000e+001	    -0.001160845	     -0.01622754
2.2812500000000e+001	    -0.001963803	     0.008498628
2.2968750000000e+001	    -0.002745978	       0.0111798
2.3125000000000e+001	    -0.003735454	       0.0103125
2.3281250000000e+001	    -0.004500189	      0.02747271
2.3437500000000e+001	     -0.00521543	    0.0005462458
2.3593750000000e+001	    -0.005854251	    -0.001427524
2.3750000000000e+001	    -0.006489682	      0.01795314
2.3906250000000e+001	    -0.007164598	      0.01017906
2.4062500000000e+001	    -0.007591129	     -0.01524453
2.4218750000000e+001	    -0.007890708	      0.01086651
2.4375000000000e+001	    -0.008373825	     0.005005253
2.4531250000000e+001	    -0.008754398	     -0.01676337
2.4687500000000e+001	    -0.008952385	     0.006924942
2.4843750000000e+001	    -0.008841599	      0.01162835
2.5000000000000e+001	    -0.008902913	      0.01577199
2.5156250000000e+001	    -0.008785441	    -0.004110607
2.5312500000000e+001	    -0.008523167	    -0.004945675
2.5468750000000e+001	    -0.008402733	    -0.008014607
2.5625000000000e+001	    -0.007945661	     -0.01312807
2.5781250000000e+001	    -0.007678313	    -0.006268326
2.5937500000000e+001	    -0.007042203	      0.02141179
2.6093750000000e+001	    -0.006559387	      0.01024371
2.6250000000000e+001	    -0.005788695	     -0.01594657
2.6406250000000e+001	    -0.005153161	      0.00786043
2.6562500000000e+001	    -0.004540623	    -0.003935205
2.6718750000000e+001	    -0.003694173	     0.005851406
2.6875000000000e+001	    -0.002901976	     -0.01120787
2.7031250000000e+001	    -0.002048442	    -0.004760206
2.7187500000000e+001	    -0.001247948	     -0.01321934
2.7343750000000e+001	   -0.0002952875	     -0.01748203
2.7500000000000e+001	    0.0003896002	     -0.01064123
2.7656250000000e+001	     0.001251928	    -0.004819534
2.7812500000000e+001	     0.002156993	      0.01456626
2.7968750000000e+001	      0.00310493	    -0.004981383
2.8125000000000e+001	     0.003856122	   8.157827e-005
2.8281250000000e+001	     0.004556786	     -0.00362519
2.8437500000000e+001	     0.005388466	     0.001094504
2.8593750000000e+001	     0.006013609	     -0.02112849
2.8750000000000e+001	     0.006579301	    0.0007897941
2.8906250000000e+001	     0.007052268	     -0.01081448
2.9062500000000e+001	     0.007778214	    -0.003052971
2.9218750000000e+001	     0.008036839	    -0.006679083
2.9375000000000e+001	     0.008498413	      0.01745067
2.9531250000000e+001	     0.008738328	     0.007697608
2.9687500000000e+001	     0.008898961	      0.01630215
2.9843750000000e+001	     0.008921448	   -0.0005409298
3.0000000000000e+001	     0.008962886	     -0.02243449
3.0156250000000e+001	     0.008704852	    -0.008581471
3.0312500000000e+001	     0.008627616	     0.003239668
3.0468750000000e+001	     0.008417928	      0.01667649
3.0625000000000e+001	     0.008078371	     0.004360882
3.0781250000000e+001	     0.007555611	    -0.002541503
3.0937500000000e+001	     0.007144812	     -0.01977642
3.1093750000000e+001	     0.006476521	    -0.004989428
3.1250000000000e+001	     0.005933009	    -0.004307834
3.1406250000000e+001	     0.005239441	    -0.008073162
3.1562500000000e+001	     0.004478252	    -0.002158195
3.1718750000000e+001	      0.00372284	     -0.01541243
3.1875000000000e+001	     0.002912103	     -0.02523466
3.2031250000000e+001	     0.002104053	    -0.007029735
3.2187500000000e+001	     0.001264836	      0.01285264
3.2343750000000e+001	    0.0003345907	     -0.01833001
3.2500000000000e+001	   -0.0004876493	     -0.02090909
3.2656250000000e+001	    -0.001385786	     -0.02281347
3.2812500000000e+001	    -0.002209191	    -0.003097093
3.2968750000000e+001	    -0.003159231	      -0.0113569
3.3125000000000e+001	    -0.003917653	    -0.004128753
3.3281250000000e+001	    -0.004731027	     -0.02951852
3.3437500000000e+001	    -0.005419053	     -0.01676911
3.3593750000000e+001	    -0.006152768	     -0.01170998
3.3750000000000e+001	    -0.006715602	     -0.01229772
3.3906250000000e+001	    -0.007159692	    -0.004612542
3.4062500000000e+001	    -0.007678913	    -0.005850353
3.4218750000000e+001	    -0.008125367	      -0.0200098
3.4375000000000e+001	    -0.008448306	    -0.005349613
3.4531250000000e+001	    -0.008777602	     0.006832058
3.4687500000000e+001	    -0.008811512	     -0.01386826
3.4843750000000e+001	    -0.008942391	     -0.02119948
3.5000000000000e+001	    -0.008907074	     -0.01485274
3.5156250000000e+001	    -0.008845587	   -0.0007751826
3.5312500000000e+001	    -0.008630512	     0.007053661
3.5468750000000e+001	    -0.008267133	     -0.01286577
3.5625000000000e+001	    -0.007961931	     -0.01752952
3.5781250000000e+001	    -0.007497071	     -0.00636508
3.5937500000000e+001	    -0.007105559	     0.004292876
3.6093750000000e+001	    -0.006527053	    -0.003603004
3.6250000000000e+001	    -0.005775689	     0.008190802
3.6406250000000e+001	    -0.005172869	     -0.01423564
3.6562500000000e+001	    -0.004368164	     -0.02242849
3.6718750000000e+001	    -0.003577377	    -0.006748484
3.6875000000000e+001	    -0.002874938	    -0.002049418
3.7031250000000e+001	    -0.001866473	    -0.002981341
3.7187500000000e+001	    -0.001099681	    -0.004132482
3.7343750000000e+001	   -0.0001762686	     -0.02710852
3.7500000000000e+001	    0.0006293124	     -0.01345807
3.7656250000000e+001	     0.001593526	     -0.01160021
3.7812500000000e+001	     0.002367451	    -0.005539545
3.7968750000000e+001	     0.003251166	    -0.004498402
3.8125000000000e+001	     0.004079199	     -0.02199101
3.8281250000000e+001	     0.004831485	    -0.002340782
3.8437500000000e+001	     0.005480197	     -0.01690871
3.8593750000000e+001	     0.006227395	     0.001676441
3.8750000000000e+001	     0.006780329	    -0.004866645
3.8906250000000e+001	     0.007278519	     -0.01266017
3.9062500000000e+001	     0.007849005	     -0.01324702
3.9218750000000e+001	     0.008194569	    -0.006815761
3.9375000000000e+001	     0.008423008	   -0.0009818913
3.9531250000000e+001	     0.008693225	    -0.007911006
3.9687500000000e+001	     0.008914156	     -0.01380897
3.9843750000000e+001	     0.008931131	     -0.01534767
4.0000000000000e+001	      0.00884695	     -0.00661567
4.0156250000000e+001	     0.008717859	    -0.006152116
4.0312500000000e+001	     0.008584904	    -0.009111339
4.0468750000000e+001	     0.008388435	     -0.01626412
4.0625000000000e+001	     0.007933697	      -0.0030804
4.0781250000000e+001	       0.0074652	    -0.007757999
4.0937500000000e+001	     0.006989354	     -0.00988139
4.1093750000000e+001	     0.006394116	     -0.01401117
4.1250000000000e+001	     0.005713712	    -0.009871357
4.1406250000000e+001	     0.005019289	    -0.004919434
4.1562500000000e+001	     0.004203622	    0.0006601296
4.1718750000000e+001	     0.003576163	    -0.001224082
4.1875000000000e+001	     0.002652424	     -0.01471863
4.2031250000000e+001	     0.001802296	    -0.007644865
4.2187500000000e+001	    0.0009654448	     -0.01942953
4.2343750000000e+001	   8.500786e-005	     -0.03213967
4.2500000000000e+001	   -0.0007451614	     -0.02643664
4.2656250000000e+001	    -0.001685198	       -0.013368
4.2812500000000e+001	    -0.002544945	     -0.02159704
4.2968750000000e+001	    -0.003332377	    -0.005655701
4.3125000000000e+001	    -0.004214464	   -0.0006323932
4.3281250000000e+001	     -0.00487867	    -0.005548223
4.3437500000000e+001	    -0.005494643	     -0.01396772
4.3593750000000e+001	    -0.006302385	     -0.01981126
4.3750000000000e+001	    -0.006826694	     0.007345632
4.3906250000000e+001	    -0.007361243	    -0.005501915
4.4062500000000e+001	    -0.007851691	      -0.0136156
4.4218750000000e+001	    -0.008165229	    -0.006246124
4.4375000000000e+001	    -0.008426134	     -0.01574637
4.4531250000000e+001	    -0.008730301	    -0.008695243
4.4687500000000e+001	    -0.008877223	     -0.01249081
4.4843750000000e+001	    -0.008969105	     -0.02145933
4.5000000000000e+001	    -0.008847027	      -0.0152707
4.5156250000000e+001	    -0.008839116	      -0.0216108
4.5312500000000e+001	    -0.008575436	     -0.02298209
4.5468750000000e+001	    -0.008211445	     -0.01341574
4.5625000000000e+001	    -0.007853596	    -0.004486974
4.5781250000000e+001	     -0.00728808	     -0.01996759
4.5937500000000e+001	    -0.006868646	     -0.01811097
4.6093750000000e+001	    -0.006213617	     -0.01687535
4.6250000000000e+001	     -0.00557225	     -0.02745638
4.6406250000000e+001	    -0.004951394	     -0.02758357
4.6562500000000e+001	    -0.004128313	      -0.0282241
4.6718750000000e+001	    -0.003267263	     -0.01255399
4.6875000000000e+001	    -0.002595383	     -0.02678325
4.7031250000000e+001	    -0.001776228	     -0.02113938
4.7187500000000e+001	   -0.0008261679	     -0.03300543
4.7343750000000e+001	     0.000152675	     -0.03217009
4.7500000000000e+001	    0.0008334736	     -0.02988067
4.7656250000000e+001	     0.001754824	     -0.03700656
4.7812500000000e+001	     0.002625856	      -0.0388591
4.7968750000000e+001	     0.003435673	     -0.03627654
4.8125000000000e+001	     0.004306837	     -0.04645271
4.8281250000000e+001	     0.005198359	     -0.05002989
4.8437500000000e+001	     0.005726743	     -0.05720108
4.8593750000000e+001	     0.006324957	     -0.05029026
4.8750000000000e+001	      0.00687879	     -0.06607924
4.8906250000000e+001	     0.007430809	     -0.08462128
4.9062500000000e+001	     0.007797296	      -0.1037217
4.9218750000000e+001	     0.008247374	      -0.1108481
4.9375000000000e+001	     0.008605648	      -0.1406628
4.9531250000000e+001	     0.008714917	      -0.1934293
4.9687500000000e+001	     0.008877541	      -0.3325304
4.9843750000000e+001	     0.008882713	      -0.9188713
5.0000000000000e+001	     0.008897046	        0.942274
5.0156250000000e+001	     0.008692282	        0.342104
5.0312500000000e+001	     0.008526291	        0.201775
5.0468750000000e+001	     0.008223802	       0.1464319
5.0625000000000e+001	     0.007791038	       0.1143203
5.0781250000000e+001	     0.007320417	      0.09085397
5.0937500000000e+001	     0.006820076	      0.07206827
5.1093750000000e+001	     0.006225822	       0.0629224
5.1250000000000e+001	     0.005596805	      0.06266363
5.1406250000000e+001	     0.004853956	      0.05402803
5.1562500000000e+001	     0.004053594	       0.0477569
5.1718750000000e+001	     0.003265157	      0.03889879
5.1875000000000e+001	     0.002412724	      0.03828713
5.2031250000000e+001	     0.001645886	      0.03270469
5.2187500000000e+001	    0.0007396233	      0.04022237
5.2343750000000e+001	  -6.659096e-005	      0.03118228
5.2500000000000e+001	    -0.001003975	      0.03144489
5.2656250000000e+001	    -0.001775999	      0.02906345
5.2812500000000e+001	    -0.002677344	      0.02207006
5.2968750000000e+001	    -0.003539988	      0.02506894
5.3125000000000e+001	    -0.004277074	      0.02364788
5.3281250000000e+001	    -0.005033127	      0.02494898
5.3437500000000e+001	    -0.005787628	       0.0310482
5.3593750000000e+001	    -0.006441438	      0.03199343
5.3750000000000e+001	    -0.007042992	      0.02231882
5.3906250000000e+001	    -0.007501815	      0.02310073
5.4062500000000e+001	    -0.007926352	      0.01100453
5.4218750000000e+001	    -0.008244444	      0.03005974
5.4375000000000e+001	    -0.008546367	      0.02398785
5.4531250000000e+001	    -0.008920405	      0.01430246
5.4687500000000e+001	    -0.008927681	       0.0204195
5.4843750000000e+001	    -0.008828022	      0.01359643
5.5000000000000e+001	    -0.008828338	     0.004263782
5.5156250000000e+001	    -0.008620623	      0.02695235
5.5312500000000e+001	    -0.008475974	      0.03232146
5.5468750000000e+001	    -0.008195275	      0.02183763
5.5625000000000e+001	    -0.007768314	      0.01792642
5.5781250000000e+001	    -0.007334508	       0.0198415
5.5937500000000e+001	    -0.006691764	      0.01020769
5.6093750000000e+001	    -0.006126474	      0.01611335
5.6250000000000e+001	    -0.005401941	     0.008026227
5.6406250000000e+001	    -0.004621383	      0.00851851
5.6562500000000e+001	    -0.003947238	      0.01299587
5.6718750000000e+001	     -0.00315232	     0.004631489
5.6875000000000e+001	    -0.002330538	       0.0192074
5.7031250000000e+001	    -0.001489379	     0.009282838
5.7187500000000e+001	   -0.0005351151	     0.005829529
5.7343750000000e+001	    0.0002864967	     0.008093998
5.7500000000000e+001	     0.001160178	     0.008044414
5.7656250000000e+001	     0.002078821	    0.0003009113
5.7812500000000e+001	     0.002877692	       0.0126543
5.7968750000000e+001	     0.003657599	     0.008211086
5.8125000000000e+001	     0.004464871	      0.01105353
5.8281250000000e+001	     0.005182421	     0.003589237
5.8437500000000e+001	      0.00590397	     0.009978962
5.8593750000000e+001	     0.006427988	      0.01396394
5.8750000000000e+001	      0.00705817	     0.007381411
5.8906250000000e+001	     0.007630342	      0.00289974
5.9062500000000e+001	     0.008007757	      0.01562089
5.9218750000000e+001	     0.008403798	    -0.001576837
5.9375000000000e+001	     0.008634744	      0.01327679
5.9531250000000e+001	     0.008769985	     0.003247751
5.9687500000000e+001	     0.008966934	     0.002336675
5.9843750000000e+001	     0.008915417	     0.008885893
6.0000000000000e+001	     0.008825551	    0.0008515941
6.0156250000000e+001	     0.008633825	     0.006341493
6.0312500000000e+001	     0.008378894	      0.01063085
6.0468750000000e+001	     0.008139901	      0.01299846
6.0625000000000e+001	      0.00767687	       0.0138974
6.0781250000000e+001	      0.00724203	      0.01907667
6.0937500000000e+001	     0.006556643	     0.001976277
6.1093750000000e+001	      0.00604665	    -0.001275181
6.1250000000000e+001	     0.005320702	      0.01319631
6.1406250000000e+001	     0.004546498	      0.01154839
6.1562500000000e+001	     0.003802096	    -0.001964654
6.1718750000000e+001	     0.003059723	   -0.0002302602
6.1875000000000e+001	     0.002150981	     0.007602583
6.2031250000000e+001	      0.00136767	       0.0165646
6.2187500000000e+001	    0.0005058465	     0.003705734
6.2343750000000e+001	   -0.0003922461	      0.01060901
6.2500000000000e+001	    -0.001350714	      0.02595015
6.2656250000000e+001	    -0.002162217	     0.003225903
6.2812500000000e+001	    -0.002967292	     0.003870434
6.2968750000000e+001	    -0.003718161	     0.002727835
6.3125000000000e+001	    -0.004576422	     0.008568031
6.3281250000000e+001	    -0.005283485	     0.006131875
6.3437500000000e+001	    -0.006011126	      0.01190854
6.3593750000000e+001	    -0.006566935	      0.01025243
6.3750000000000e+001	    -0.007148802	     0.003711728
6.3906250000000e+001	    -0.007577306	     0.007953876
6.4062500000000e+001	    -0.008013642	    -0.005274346
6.4218750000000e+001	     -0.00839174	     0.001717864
6.4375000000000e+001	    -0.008590139	     0.007546255
6.4531250000000e+001	    -0.008779694	     0.005732398
6.4687500000000e+001	    -0.008933544	     -0.01146943
6.4843750000000e+001	    -0.008828085	      0.00365708
6.5000000000000e+001	    -0.008776451	      0.01487039
6.5156250000000e+001	    -0.008556247	      0.01282124
6.5312500000000e+001	    -0.008353821	     0.003820616
6.5468750000000e+001	    -0.007948146	    0.0004361803
6.5625000000000e+001	    -0.007595536	     0.005959488
6.5781250000000e+001	    -0.007109744	    0.0008715515
6.5937500000000e+001	    -0.006600817	     0.006095075
6.6093750000000e+001	    -0.005917024	     0.007321813
6.6250000000000e+001	    -0.005192463	      0.01439769
6.6406250000000e+001	    -0.004471207	      0.01312944
6.6562500000000e+001	    -0.003760162	      0.01408723
6.6718750000000e+001	    -0.002946988	     0.003777582
6.6875000000000e+001	    -0.002017411	    -0.001801501
6.7031250000000e+001	     -0.00123932	      0.01379026
6.7187500000000e+001	   -0.0003872686	    -0.002616378
6.7343750000000e+001	    0.0004738644	     0.001360066
6.7500000000000e+001	     0.001370149	     0.002148647
6.7656250000000e+001	     0.002253039	     0.006234229
6.7812500000000e+001	      0.00303149	     0.004450493
6.7968750000000e+001	      0.00388651	    -0.001424527
6.8125000000000e+001	     0.004681516	     0.005821836
6.8281250000000e+001	     0.005376413	     0.003473632
6.8437500000000e+001	     0.006036433	      0.01127425
6.8593750000000e+001	     0.006689346	     0.003886744
6.8750000000000e+001	     0.007146436	    -0.006231721
6.8906250000000e+001	     0.007674949	      0.01371875
6.9062500000000e+001	     0.008092778	    -0.001944549
6.9218750000000e+001	     0.008409046	     0.007131606
6.9375000000000e+001	     0.008689528	      0.01052796
6.9531250000000e+001	     0.008823834	    0.0009490615
6.9687500000000e+001	      0.00889801	     0.002050257
6.9843750000000e+001	     0.008829799	     0.003153463
7.0000000000000e+001	     0.008777524	     0.003440904
7.0156250000000e+001	     0.008589645	     0.008654007
7.0312500000000e+001	     0.008362541	    -0.001798236
7.0468750000000e+001	     0.007986703	    -0.002444454
7.0625000000000e+001	     0.007532432	     0.009921856
7.0781250000000e+001	     0.007068007	     0.008027386
7.0937500000000e+001	     0.006540031	     0.006978622
7.1093750000000e+001	     0.005875597	     0.006314709
7.1250000000000e+001	     0.005196573	        0.012264
7.1406250000000e+001	      0.00449583	     0.003238583
7.1562500000000e+001	      0.00365316	    -0.001610618
7.1718750000000e+001	     0.002810079	     0.007113869
7.1875000000000e+001	     0.002027915	     0.007384198
7.2031250000000e+001	     0.001152461	     0.001702675
7.2187500000000e+001	    0.0002656155	    0.0006789296
7.2343750000000e+001	   -0.0006638668	     0.002706406
7.2500000000000e+001	    -0.001435866	      0.01129585
7.2656250000000e+001	    -0.002315178	      0.01146279
7.2812500000000e+001	    -0.003168561	     0.002833401
7.2968750000000e+001	    -0.004002569	     0.002867887
7.3125000000000e+001	    -0.004715983	    -0.002661453
7.3281250000000e+001	    -0.005463772	     0.004913198
7.3437500000000e+001	    -0.006091761	    -0.000259008
7.3593750000000e+001	    -0.006737118	   -0.0008019172
7.3750000000000e+001	    -0.007259917	     0.002363296
7.3906250000000e+001	     -0.00773382	     0.003175875
7.4062500000000e+001	    -0.008179847	    -0.004501482
7.4218750000000e+001	    -0.008453336	     0.003637476
7.4375000000000e+001	    -0.008737266	     0.007282726
7.4531250000000e+001	    -0.008790638	     0.003587568
7.4687500000000e+001	    -0.008849582	    0.0006091792
7.4843750000000e+001	    -0.008811842	      0.01097309
7.5000000000000e+001	    -0.008760071	      0.01425946
7.5156250000000e+001	    -0.008572383	      0.01324914
7.5312500000000e+001	    -0.008239348	      0.01209233
7.5468750000000e+001	    -0.007918044	     0.005924337
7.5625000000000e+001	     -0.00752287	      0.00312729
7.5781250000000e+001	    -0.006924965	     0.003011734
7.5937500000000e+001	    -0.006425222	     0.003858797
7.6093750000000e+001	    -0.005770355	     0.003420165
7.6250000000000e+001	    -0.005060851	     0.009938195
7.6406250000000e+001	    -0.004333222	    -0.003755331
7.6562500000000e+001	    -0.003532373	     0.007113519
7.6718750000000e+001	    -0.002771104	     0.005210838
7.6875000000000e+001	    -0.001871772	     0.005158097
7.7031250000000e+001	    -0.001092317	     0.006076365
7.7187500000000e+001	   -0.0001247516	     0.005695027
7.7343750000000e+001	    0.0007403512	   -0.0005439352
7.7500000000000e+001	     0.001652511	   -0.0009620972
7.7656250000000e+001	     0.002448797	      0.00483027
7.7812500000000e+001	     0.003312005	     0.002354263
7.7968750000000e+001	     0.004037682	      0.00189218
7.8125000000000e+001	     0.004848026	     0.007151726
7.8281250000000e+001	     0.005628613	      0.01267944
7.8437500000000e+001	     0.006297834	     0.007760348
7.8593750000000e+001	     0.006805676	     0.002907815
7.8750000000000e+001	     0.007289575	     0.003105405
7.8906250000000e+001	     0.007848091	  -9.277498e-005
7.9062500000000e+001	     0.008226517	       0.0107841
7.9218750000000e+001	     0.008478818	     0.008496086
7.9375000000000e+001	     0.008710185	     0.005130588
7.9531250000000e+001	     0.008896085	    -0.005100652
7.9687500000000e+001	     0.008918475	    -0.007876391
7.9843750000000e+001	     0.008859009	     -0.00200798
8.0000000000000e+001	      0.00872127	    -0.002335038
8.0156250000000e+001	     0.008501497	      0.00778882
8.0312500000000e+001	     0.008277278	     0.003535678
8.0468750000000e+001	     0.007914926	     0.008818847
8.0625000000000e+001	     0.007504275	     0.006165163
8.0781250000000e+001	     0.006881363	   -0.0009853577
8.0937500000000e+001	     0.006446877	    -0.005918998
8.1093750000000e+001	     0.005742115	    -0.004482485
8.1250000000000e+001	     0.005023588	      0.01015697
8.1406250000000e+001	     0.004259371	     0.003267522
8.1562500000000e+001	      0.00348854	     0.002514821
8.1718750000000e+001	     0.002620086	    0.0003279611
8.1875000000000e+001	     0.001712221	     0.003265617
