Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 	 0-Z:0-Z	 
Channel Names	I1 : I2	 	I1 : I1	 
Channel Comments	 : 	 	 : 	 
Channel Labels	Impact Hammer	 	Accelerometer	 

   	 S1	 S2
4.6875000000000e+000	    -0.006015801	       0.1702169
4.7500000000000e+000	    -0.006273158	       0.1839599
4.8125000000000e+000	    -0.006649556	        0.133993
4.8750000000000e+000	    -0.006694702	       0.1315399
4.9375000000000e+000	    -0.006049321	       0.1697001
5.0000000000000e+000	    -0.006243647	       0.1772845
5.0625000000000e+000	    -0.006676855	       0.1830263
5.1250000000000e+000	    -0.006323534	       0.1768307
5.1875000000000e+000	    -0.006533567	       0.1625321
5.2500000000000e+000	    -0.006819068	       0.1918105
5.3125000000000e+000	    -0.006581172	       0.1811892
5.3750000000000e+000	    -0.006500264	       0.1982478
5.4375000000000e+000	    -0.006814626	       0.1685609
5.5000000000000e+000	      -0.0064679	       0.1629092
5.5625000000000e+000	    -0.006403677	       0.1620158
5.6250000000000e+000	    -0.006419359	       0.1592117
5.6875000000000e+000	    -0.006267516	       0.1335225
5.7500000000000e+000	    -0.006298433	       0.1435197
5.8125000000000e+000	    -0.006231403	       0.1033286
5.8750000000000e+000	     -0.00639111	       0.1145955
5.9375000000000e+000	    -0.005776595	      0.09946039
6.0000000000000e+000	    -0.005550815	      0.09722367
6.0625000000000e+000	    -0.006154281	       0.1028776
6.1250000000000e+000	    -0.005666859	      0.08935516
6.1875000000000e+000	    -0.005372209	      0.08705385
6.2500000000000e+000	    -0.005058131	      0.07368046
6.3125000000000e+000	    -0.004838552	      0.06139057
6.3750000000000e+000	    -0.004916855	      0.05239061
6.4375000000000e+000	    -0.004876217	      0.05000398
6.5000000000000e+000	    -0.004675545	      0.01687346
6.5625000000000e+000	    -0.003839711	      0.05793382
6.6250000000000e+000	    -0.004038192	      0.01945207
6.6875000000000e+000	    -0.004264304	      0.05319923
6.7500000000000e+000	    -0.003767238	      0.01520959
6.8125000000000e+000	    -0.003400321	       0.0145235
6.8750000000000e+000	    -0.003412643	     -0.01122057
6.9375000000000e+000	    -0.003189086	    -0.008056093
7.0000000000000e+000	    -0.002951123	     -0.03030019
7.0625000000000e+000	    -0.002582186	      -0.0291216
7.1250000000000e+000	    -0.002375883	     -0.03983581
7.1875000000000e+000	    -0.001820353	    -0.007549863
7.2500000000000e+000	    -0.001724088	     -0.03879255
7.3125000000000e+000	    -0.001730058	     -0.03825407
7.3750000000000e+000	    -0.001613884	     -0.03672611
7.4375000000000e+000	    -0.001269787	      -0.0522892
7.5000000000000e+000	   -0.0005627288	     -0.07378782
7.5625000000000e+000	   -0.0006167518	     -0.05017117
7.6250000000000e+000	   -0.0005244927	     -0.05136502
7.6875000000000e+000	  -6.635976e-005	     -0.08042489
7.7500000000000e+000	    0.0002873396	     -0.07638472
7.8125000000000e+000	    0.0005810738	     -0.09391263
7.8750000000000e+000	    0.0007290423	     -0.09423279
7.9375000000000e+000	     0.001017357	     -0.08261311
8.0000000000000e+000	     0.001335738	       -0.069534
8.0625000000000e+000	     0.001574126	      -0.0972454
8.1250000000000e+000	      0.00178269	      -0.1046854
8.1875000000000e+000	     0.002027352	      -0.1080751
8.2500000000000e+000	     0.002231169	      -0.1173956
8.3125000000000e+000	     0.002514176	      -0.1073635
8.3750000000000e+000	     0.002484299	       -0.126977
8.4375000000000e+000	        0.002893	      -0.1126787
8.5000000000000e+000	      0.00313563	      -0.1121995
8.5625000000000e+000	     0.003510122	      -0.1032723
8.6250000000000e+000	     0.003532082	     -0.08221704
8.6875000000000e+000	     0.003720403	     -0.09222326
8.7500000000000e+000	     0.004004966	     -0.08290996
8.8125000000000e+000	     0.004314589	     -0.09014607
8.8750000000000e+000	     0.004426859	     -0.09841107
8.9375000000000e+000	      0.00470988	     -0.08172778
9.0000000000000e+000	     0.004829664	      -0.1177803
9.0625000000000e+000	     0.004903361	      -0.1008835
9.1250000000000e+000	     0.004858177	      -0.1011719
9.1875000000000e+000	     0.005333147	      -0.1023227
9.2500000000000e+000	     0.005426899	     -0.09435345
9.3125000000000e+000	     0.005585736	     -0.07651713
9.3750000000000e+000	     0.005641476	     -0.06116011
9.4375000000000e+000	     0.005740488	      -0.0750151
9.5000000000000e+000	      0.00576546	     -0.08510565
9.5625000000000e+000	     0.005966583	     -0.05825344
9.6250000000000e+000	     0.006132637	     -0.05914183
9.6875000000000e+000	     0.006268727	     -0.05072075
9.7500000000000e+000	     0.006269048	     -0.04676152
9.8125000000000e+000	     0.006490207	     -0.05453006
9.8750000000000e+000	     0.006220668	     -0.04448673
9.9375000000000e+000	     0.006210112	     -0.03204895
1.0000000000000e+001	     0.006376266	     -0.02845491
1.0062500000000e+001	     0.006544048	     -0.02025621
1.0125000000000e+001	     0.006375862	     -0.03085127
1.0187500000000e+001	     0.006335907	      -0.0286293
1.0250000000000e+001	     0.006226026	    -0.008660939
1.0312500000000e+001	     0.006295756	    -0.006873429
1.0375000000000e+001	     0.006434059	     -0.03703874
1.0437500000000e+001	     0.006539956	      0.02178963
1.0500000000000e+001	     0.006114209	     -0.00328647
1.0562500000000e+001	     0.006223248	      0.01694865
1.0625000000000e+001	      0.00603713	      0.03127223
1.0687500000000e+001	     0.005886667	      0.03564285
1.0750000000000e+001	     0.005646097	      0.01476209
1.0812500000000e+001	     0.005621998	     0.006941713
1.0875000000000e+001	     0.005838417	      0.04332449
1.0937500000000e+001	     0.005621351	      0.04592707
1.1000000000000e+001	     0.005441631	      0.03936124
1.1062500000000e+001	     0.005229762	      0.05062287
1.1125000000000e+001	     0.004961843	      0.06255472
1.1187500000000e+001	     0.004879229	       0.0675354
1.1250000000000e+001	     0.004849773	      0.05828822
1.1312500000000e+001	     0.004674977	       0.0560844
1.1375000000000e+001	     0.004105833	      0.06190541
1.1437500000000e+001	       0.0040778	      0.07016677
1.1500000000000e+001	     0.004146471	      0.07429134
1.1562500000000e+001	     0.003805705	      0.08174767
1.1625000000000e+001	      0.00369386	      0.07723792
1.1687500000000e+001	     0.003392993	      0.08653975
1.1750000000000e+001	     0.003002263	      0.08606747
1.1812500000000e+001	      0.00284366	      0.08636047
1.1875000000000e+001	     0.002666463	      0.08150782
1.1937500000000e+001	     0.002633661	       0.0805578
1.2000000000000e+001	      0.00229228	      0.08033758
1.2062500000000e+001	     0.001994323	      0.08191185
1.2125000000000e+001	     0.001867238	       0.0851043
1.2187500000000e+001	     0.001639785	      0.09021978
1.2250000000000e+001	     0.001245487	       0.0694146
1.2312500000000e+001	    0.0008282934	      0.07709419
1.2375000000000e+001	    0.0006108584	      0.08548439
1.2437500000000e+001	    0.0004475282	      0.08835891
1.2500000000000e+001	    0.0002467295	      0.05781135
1.2562500000000e+001	     0.000251089	      0.08176363
1.2625000000000e+001	   -0.0001980297	       0.0822652
1.2687500000000e+001	    -0.000526598	      0.06972277
1.2750000000000e+001	   -0.0006474589	      0.07775828
1.2812500000000e+001	    -0.001015927	      0.06848915
1.2875000000000e+001	     -0.00120864	      0.05554872
1.2937500000000e+001	    -0.001308361	      0.05941777
1.3000000000000e+001	    -0.001695276	      0.06589762
1.3062500000000e+001	    -0.001987637	      0.04398163
1.3125000000000e+001	    -0.002170873	       0.0358375
1.3187500000000e+001	    -0.002308774	      0.04773258
1.3250000000000e+001	    -0.002808618	      0.04509817
1.3312500000000e+001	     -0.00286825	      0.05117519
1.3375000000000e+001	    -0.003155748	       0.0463329
1.3437500000000e+001	    -0.003153351	      0.03765167
1.3500000000000e+001	    -0.003438412	      0.04529234
1.3562500000000e+001	    -0.003781055	      0.04329159
1.3625000000000e+001	    -0.003956886	      0.03169787
1.3687500000000e+001	    -0.004299764	       0.0139718
1.3750000000000e+001	    -0.004346639	      0.01957577
1.3812500000000e+001	    -0.004438098	     0.008804822
1.3875000000000e+001	    -0.004636132	     0.005034696
1.3937500000000e+001	    -0.004747601	     0.002900472
1.4000000000000e+001	    -0.005143059	    -0.006474569
1.4062500000000e+001	    -0.005152989	    -0.007829667
1.4125000000000e+001	    -0.005402397	     0.004176101
1.4187500000000e+001	    -0.005529208	     -0.01023797
1.4250000000000e+001	     -0.00564246	    -0.005139619
1.4312500000000e+001	    -0.005718031	     -0.01030387
1.4375000000000e+001	    -0.005681564	     -0.02562443
1.4437500000000e+001	    -0.005689296	     -0.02676066
1.4500000000000e+001	    -0.005951439	     -0.01986302
1.4562500000000e+001	     -0.00613178	     -0.03993028
1.4625000000000e+001	    -0.006200953	     -0.04018211
1.4687500000000e+001	    -0.006195827	     -0.04965358
1.4750000000000e+001	    -0.006139044	     -0.04934901
1.4812500000000e+001	    -0.006248805	     -0.05594465
1.4875000000000e+001	    -0.006337758	     -0.06304741
1.4937500000000e+001	    -0.006366457	     -0.05340278
1.5000000000000e+001	    -0.006503186	     -0.05176866
1.5062500000000e+001	    -0.006345573	     -0.06215943
1.5125000000000e+001	    -0.006267427	     -0.06036523
1.5187500000000e+001	    -0.006322133	     -0.07059836
1.5250000000000e+001	     -0.00642723	     -0.06869931
1.5312500000000e+001	    -0.006382099	     -0.06501363
1.5375000000000e+001	    -0.006211015	     -0.07463261
1.5437500000000e+001	    -0.006229267	     -0.06673148
1.5500000000000e+001	    -0.006083543	     -0.06360599
1.5562500000000e+001	    -0.005940603	     -0.04880579
1.5625000000000e+001	    -0.005905505	     -0.07232316
1.5687500000000e+001	    -0.005842456	     -0.06606271
1.5750000000000e+001	    -0.005883934	     -0.08182463
1.5812500000000e+001	     -0.00562126	     -0.06747878
1.5875000000000e+001	    -0.005505035	     -0.05969145
1.5937500000000e+001	    -0.005354203	      -0.0558059
1.6000000000000e+001	    -0.005238083	     -0.05755978
1.6062500000000e+001	    -0.004945144	     -0.05337316
1.6125000000000e+001	    -0.004935772	     -0.06359746
1.6187500000000e+001	    -0.004727884	     -0.06971622
1.6250000000000e+001	    -0.004607174	      -0.0739228
1.6312500000000e+001	    -0.004423129	     -0.07384816
1.6375000000000e+001	    -0.004260658	     -0.07117763
1.6437500000000e+001	    -0.003976357	     -0.05629067
1.6500000000000e+001	    -0.003864808	     -0.04823536
1.6562500000000e+001	    -0.003639605	     -0.05725052
1.6625000000000e+001	     -0.00353777	     -0.05789745
1.6687500000000e+001	    -0.003121413	     -0.06186449
1.6750000000000e+001	    -0.003009475	     -0.04953428
1.6812500000000e+001	     -0.00271554	     -0.04862939
1.6875000000000e+001	    -0.002447633	     -0.05818208
1.6937500000000e+001	    -0.002392436	     -0.04637935
1.7000000000000e+001	    -0.002187141	     -0.04599927
1.7062500000000e+001	    -0.001816228	     -0.03817113
1.7125000000000e+001	    -0.001746091	     -0.03274875
1.7187500000000e+001	    -0.001479467	     -0.02505937
1.7250000000000e+001	    -0.001056962	     -0.02742768
1.7312500000000e+001	   -0.0009049323	      -0.0298331
1.7375000000000e+001	   -0.0007011025	     -0.02724091
1.7437500000000e+001	   -0.0003739707	     -0.02879988
1.7500000000000e+001	   -0.0001429804	     -0.01525412
1.7562500000000e+001	    0.0002118894	    -0.009949944
1.7625000000000e+001	    0.0004670284	     -0.02443004
1.7687500000000e+001	    0.0007320307	     0.001568777
1.7750000000000e+001	    0.0009279879	    -0.001329284
1.7812500000000e+001	     0.001051714	     0.001540061
1.7875000000000e+001	     0.001338615	    -0.002249566
1.7937500000000e+001	     0.001713151	     0.005076891
1.8000000000000e+001	     0.001913366	       0.0115347
1.8062500000000e+001	     0.001943539	      0.02473625
1.8125000000000e+001	      0.00231689	      0.01381768
1.8187500000000e+001	     0.002494758	      0.01334397
1.8250000000000e+001	     0.002748133	      0.01624198
1.8312500000000e+001	     0.002990805	      0.02027088
1.8375000000000e+001	     0.003185174	      0.03004779
1.8437500000000e+001	     0.003512645	      0.02253033
1.8500000000000e+001	     0.003681139	      0.02752197
1.8562500000000e+001	     0.003858652	      0.02461354
1.8625000000000e+001	     0.004063271	      0.02946352
1.8687500000000e+001	     0.004349493	      0.04416823
1.8750000000000e+001	      0.00442963	      0.01343276
1.8812500000000e+001	     0.004597567	      0.03746834
1.8875000000000e+001	      0.00477317	      0.03525417
1.8937500000000e+001	     0.004922797	      0.03497177
1.9000000000000e+001	     0.005076004	      0.04484031
1.9062500000000e+001	     0.005254175	      0.03291234
1.9125000000000e+001	     0.005431555	      0.04305087
1.9187500000000e+001	     0.005458794	      0.04907729
1.9250000000000e+001	     0.005712115	      0.04727379
1.9312500000000e+001	     0.005652558	      0.04766972
1.9375000000000e+001	     0.005736106	      0.04633873
1.9437500000000e+001	      0.00586924	      0.04249539
1.9500000000000e+001	     0.006021703	      0.04674881
1.9562500000000e+001	     0.006130867	      0.03770075
1.9625000000000e+001	     0.006185468	      0.05180822
1.9687500000000e+001	     0.006212572	      0.05327835
1.9750000000000e+001	     0.006209629	      0.03971844
1.9812500000000e+001	     0.006317096	      0.05206339
1.9875000000000e+001	     0.006380164	      0.05684078
1.9937500000000e+001	     0.006329077	      0.04119097
2.0000000000000e+001	      0.00635565	      0.04728312
2.0062500000000e+001	     0.006339566	       0.0611616
2.0125000000000e+001	     0.006340976	      0.05589661
2.0187500000000e+001	     0.006324473	      0.05251033
2.0250000000000e+001	     0.006380359	      0.04318425
2.0312500000000e+001	     0.006260134	      0.03531273
2.0375000000000e+001	     0.006265986	      0.04268912
2.0437500000000e+001	     0.006116414	       0.0397538
2.0500000000000e+001	     0.006010084	      0.04398122
2.0562500000000e+001	     0.006031083	      0.04146262
2.0625000000000e+001	     0.005864095	      0.03558709
2.0687500000000e+001	     0.005875133	      0.03203568
2.0750000000000e+001	     0.005696497	      0.04563203
2.0812500000000e+001	     0.005537979	      0.03279133
2.0875000000000e+001	     0.005522323	      0.02927643
2.0937500000000e+001	     0.005386642	      0.03008222
2.1000000000000e+001	      0.00526377	      0.03206036
2.1062500000000e+001	     0.004989637	      0.02857357
2.1125000000000e+001	     0.004846037	      0.02380337
2.1187500000000e+001	     0.004702725	      0.02758496
2.1250000000000e+001	     0.004580354	        0.028674
2.1312500000000e+001	     0.004424242	      0.02001488
2.1375000000000e+001	     0.004150731	      0.01812363
2.1437500000000e+001	     0.004044121	      0.01444546
2.1500000000000e+001	     0.003778561	      0.02320386
2.1562500000000e+001	     0.003699318	      0.01232626
2.1625000000000e+001	     0.003484617	     0.006533001
2.1687500000000e+001	     0.003273135	     0.009906348
2.1750000000000e+001	     0.003051125	      0.01616517
2.1812500000000e+001	      0.00278281	     0.006633626
2.1875000000000e+001	     0.002553779	      0.01591497
2.1937500000000e+001	      0.00232757	     0.001221037
2.2000000000000e+001	     0.001954944	      -0.0035147
2.2062500000000e+001	     0.001788017	      0.01275051
2.2125000000000e+001	     0.001602831	     0.004842814
2.2187500000000e+001	     0.001353613	      0.01051617
2.2250000000000e+001	      0.00115258	     -0.00238768
2.2312500000000e+001	     0.000791763	     -0.00811718
2.2375000000000e+001	    0.0005904689	     -0.01038916
2.2437500000000e+001	    0.0003478695	     -0.01456998
2.2500000000000e+001	   3.514811e-005	    -0.009308122
2.2562500000000e+001	   -0.0001550398	      -0.0180788
2.2625000000000e+001	   -0.0003638198	     -0.02034829
2.2687500000000e+001	    -0.000652681	      -0.0185029
2.2750000000000e+001	   -0.0008772211	     -0.02369955
2.2812500000000e+001	    -0.001122388	     -0.02228171
2.2875000000000e+001	    -0.001362674	     -0.02144796
2.2937500000000e+001	    -0.001694108	     -0.01391796
2.3000000000000e+001	    -0.001849694	     -0.02773469
2.3062500000000e+001	    -0.002174744	     -0.02120343
2.3125000000000e+001	    -0.002394462	     -0.02029847
2.3187500000000e+001	    -0.002608131	     -0.02575332
2.3250000000000e+001	    -0.002771227	     -0.03262469
2.3312500000000e+001	    -0.003145114	      -0.0278642
2.3375000000000e+001	    -0.003163524	     -0.03447485
2.3437500000000e+001	     -0.00346904	      -0.0340987
2.3500000000000e+001	    -0.003568169	     -0.02778625
2.3562500000000e+001	    -0.003838855	     -0.03811406
2.3625000000000e+001	    -0.003939779	     -0.03525232
2.3687500000000e+001	    -0.004194221	     -0.02938887
2.3750000000000e+001	    -0.004410349	     -0.03057387
2.3812500000000e+001	    -0.004546528	     -0.02315606
2.3875000000000e+001	    -0.004723241	     -0.04158834
2.3937500000000e+001	    -0.004865107	     -0.03176373
2.4000000000000e+001	    -0.005101308	     -0.02736545
2.4062500000000e+001	    -0.005195272	     -0.03561506
2.4125000000000e+001	    -0.005315902	     -0.04109725
2.4187500000000e+001	    -0.005526354	     -0.02791163
2.4250000000000e+001	    -0.005594156	     -0.03442912
2.4312500000000e+001	    -0.005684151	     -0.03480926
2.4375000000000e+001	    -0.005844694	     -0.03426754
2.4437500000000e+001	    -0.005877449	     -0.02694525
2.4500000000000e+001	    -0.006032835	     -0.02968417
2.4562500000000e+001	    -0.006036023	     -0.02711399
2.4625000000000e+001	    -0.006224254	     -0.03817835
2.4687500000000e+001	      -0.0061716	     -0.03042305
2.4750000000000e+001	    -0.006245716	     -0.02853233
2.4812500000000e+001	    -0.006315471	     -0.03196681
2.4875000000000e+001	    -0.006250914	     -0.04081428
2.4937500000000e+001	    -0.006362616	     -0.03308517
2.5000000000000e+001	    -0.006308874	     -0.04565081
2.5062500000000e+001	    -0.006362879	     -0.01700196
2.5125000000000e+001	    -0.006285294	     -0.02905908
2.5187500000000e+001	     -0.00621747	      -0.0324401
2.5250000000000e+001	    -0.006297288	     -0.03158078
2.5312500000000e+001	     -0.00620835	     -0.03859155
2.5375000000000e+001	    -0.006191861	     -0.03518866
2.5437500000000e+001	    -0.006069935	     -0.03243028
2.5500000000000e+001	    -0.006055409	     -0.03287531
2.5562500000000e+001	    -0.005987388	     -0.03691909
2.5625000000000e+001	    -0.005852635	     -0.03383788
2.5687500000000e+001	    -0.005733817	     -0.04529323
2.5750000000000e+001	    -0.005729136	     -0.03451556
2.5812500000000e+001	    -0.005513558	     -0.03392198
2.5875000000000e+001	    -0.005417081	     -0.03371458
2.5937500000000e+001	    -0.005330684	     -0.03074902
2.6000000000000e+001	    -0.005185455	     -0.03982436
2.6062500000000e+001	    -0.005030051	     -0.02146148
2.6125000000000e+001	    -0.004844443	     -0.01594261
2.6187500000000e+001	    -0.004726266	     -0.02638158
2.6250000000000e+001	    -0.004564892	     -0.02507892
2.6312500000000e+001	    -0.004379997	     -0.03248062
2.6375000000000e+001	    -0.004215139	     -0.02595948
2.6437500000000e+001	    -0.003964299	     -0.01828219
2.6500000000000e+001	    -0.003782854	      -0.0118161
2.6562500000000e+001	    -0.003544949	     -0.01701304
2.6625000000000e+001	     -0.00343489	     -0.01860639
2.6687500000000e+001	     -0.00318348	      -0.0219844
2.6750000000000e+001	    -0.002950233	     -0.01912483
2.6812500000000e+001	     -0.00274125	     -0.01459181
2.6875000000000e+001	    -0.002439349	     -0.01241738
2.6937500000000e+001	    -0.002274769	    -0.008658476
2.7000000000000e+001	    -0.002013138	    -0.003475409
2.7062500000000e+001	    -0.001783572	    -0.003672566
2.7125000000000e+001	    -0.001552528	     0.006620012
2.7187500000000e+001	     -0.00129615	     0.002329435
2.7250000000000e+001	   -0.0009813997	     0.009324387
2.7312500000000e+001	   -0.0007948931	      0.01582751
2.7375000000000e+001	   -0.0005283994	      0.01625052
2.7437500000000e+001	   -0.0003494426	      0.01579803
2.7500000000000e+001	   -0.0001036472	      0.01114796
2.7562500000000e+001	    0.0002132992	      0.01855247
2.7625000000000e+001	    0.0004770877	     0.009123109
2.7687500000000e+001	    0.0007345752	      0.01284135
2.7750000000000e+001	     0.001035883	      0.02278949
2.7812500000000e+001	     0.001180965	      0.02650173
2.7875000000000e+001	     0.001400307	      0.02720359
2.7937500000000e+001	      0.00175279	      0.03550518
2.8000000000000e+001	     0.001878865	      0.03322381
2.8062500000000e+001	     0.002205334	      0.02888401
2.8125000000000e+001	     0.002439557	      0.02540089
2.8187500000000e+001	     0.002571177	      0.03832344
2.8250000000000e+001	      0.00291677	      0.03334815
2.8312500000000e+001	     0.003133358	      0.03427546
2.8375000000000e+001	     0.003247933	      0.03819852
2.8437500000000e+001	      0.00357784	      0.03942239
2.8500000000000e+001	     0.003735038	      0.04475607
2.8562500000000e+001	     0.003923358	      0.04653446
2.8625000000000e+001	     0.004109431	      0.03935746
2.8687500000000e+001	     0.004231533	      0.03981728
2.8750000000000e+001	      0.00453603	      0.04708125
2.8812500000000e+001	     0.004678317	      0.04961608
2.8875000000000e+001	     0.004846296	        0.051864
2.8937500000000e+001	     0.004960867	      0.04215034
2.9000000000000e+001	     0.005114578	      0.05150556
2.9062500000000e+001	     0.005214091	      0.04331978
2.9125000000000e+001	     0.005419261	      0.04755057
2.9187500000000e+001	     0.005503586	       0.0455873
2.9250000000000e+001	     0.005706924	      0.03832757
2.9312500000000e+001	     0.005859073	      0.04539918
2.9375000000000e+001	     0.005873172	      0.04600856
2.9437500000000e+001	     0.005894951	        0.048625
2.9500000000000e+001	      0.00602395	      0.03705488
2.9562500000000e+001	     0.006056216	      0.03554166
2.9625000000000e+001	     0.006200712	      0.04300055
2.9687500000000e+001	     0.006189085	      0.04320943
2.9750000000000e+001	     0.006304848	      0.03652082
2.9812500000000e+001	     0.006277729	      0.03301061
2.9875000000000e+001	     0.006367667	      0.04403103
2.9937500000000e+001	     0.006331452	      0.04441297
3.0000000000000e+001	     0.006401966	      0.03937945
3.0062500000000e+001	     0.006368384	      0.03679395
3.0125000000000e+001	     0.006345818	      0.03512711
3.0187500000000e+001	     0.006296002	      0.03393954
3.0250000000000e+001	     0.006328152	      0.02997842
3.0312500000000e+001	     0.006290233	      0.03271344
3.0375000000000e+001	     0.006193916	      0.03194792
3.0437500000000e+001	     0.006119392	      0.03054814
3.0500000000000e+001	     0.006084007	      0.02869847
3.0562500000000e+001	     0.005919383	      0.02855092
3.0625000000000e+001	     0.005834689	      0.02676695
3.0687500000000e+001	     0.005714463	      0.02614196
3.0750000000000e+001	      0.00564206	      0.02079173
3.0812500000000e+001	     0.005570171	      0.01896489
3.0875000000000e+001	     0.005407363	      0.01479895
3.0937500000000e+001	     0.005292501	      0.01260418
3.1000000000000e+001	     0.005243523	     0.004103854
3.1062500000000e+001	     0.005003989	      0.00271129
3.1125000000000e+001	     0.004780197	     0.002494092
3.1187500000000e+001	      0.00460005	      0.01038714
3.1250000000000e+001	     0.004409715	     0.007628806
3.1312500000000e+001	     0.004381137	     0.004827909
3.1375000000000e+001	     0.004081425	     0.007215184
3.1437500000000e+001	     0.003966051	      0.00440941
3.1500000000000e+001	     0.003727971	    -0.004555102
3.1562500000000e+001	     0.003558186	    -0.008119931
3.1625000000000e+001	      0.00336365	   -0.0006041676
3.1687500000000e+001	     0.003052213	    -0.003716828
3.1750000000000e+001	     0.002908525	     -0.01560464
3.1812500000000e+001	     0.002668093	     -0.01541188
3.1875000000000e+001	     0.002451703	     -0.01419627
3.1937500000000e+001	     0.002229664	     -0.00191438
3.2000000000000e+001	     0.001972206	    -0.009111492
3.2062500000000e+001	     0.001722503	     -0.01898457
3.2125000000000e+001	     0.001528083	     -0.02280726
3.2187500000000e+001	     0.001212075	     -0.02128363
3.2250000000000e+001	     0.001013588	     -0.01696038
3.2312500000000e+001	    0.0007594883	     -0.01772555
3.2375000000000e+001	    0.0005386651	     -0.01525428
3.2437500000000e+001	    0.0003330766	     -0.02444209
3.2500000000000e+001	   1.875637e-005	     -0.02806446
3.2562500000000e+001	   -0.0001778248	     -0.02724681
3.2625000000000e+001	    -0.000452313	      -0.0318083
3.2687500000000e+001	   -0.0008384414	     -0.03336052
3.2750000000000e+001	   -0.0009185486	     -0.04435368
3.2812500000000e+001	    -0.001215182	     -0.04200017
